date,annualNetOtherInvestingChanges,quarterlyGoodwill,quarterlyAccountsReceivable,quarterlyTotalNonCurrentAssets,quarterlyCurrentAccruedExpenses,trailingNetIncome,annualGoodwill,annualTotalAssets,quarterlyCostOfRevenue,trailingPretaxIncome,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalAssets,trailingChangeInWorkingCapital,annualNetIncome,quarterlyLongTermDebt,annualRetainedEarnings,annualAccountsReceivable,quarterlyFreeCashFlow,annualGainsLossesNotAffectingRetainedEarnings,annualPurchaseOfInvestment,trailingOperatingIncome,trailingInvestingCashFlow,annualAccountsPayable,annualCostOfRevenue,annualOperatingIncome,quarterlySellingGeneralAndAdministration,annualInvestingCashFlow,trailingTotalRevenue,annualLongTermDebt,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualCashDividendsPaid,quarterlyBasicAverageShares,annualEndCashPosition,annualFreeCashFlow,annualPretaxIncome,trailingEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingTaxProvision,trailingPurchaseOfInvestment,quarterlyOtherNonCurrentLiabilities,annualOtherNonCashItems,annualOtherCurrentAssets,quarterlyCurrentDebt,annualDepreciationAndAmortization,annualCashAndCashEquivalents,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,annualStockholdersEquity,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyNetIncomeCommonStockholders,annualInvestmentsAndAdvances,annualTaxProvision,quarterlyOtherIncomeExpense,trailingSaleOfInvestment,quarterlyNetOtherFinancingCharges,quarterlyInventory,quarterlyGrossProfit,annualCurrentAccruedExpenses,trailingOperatingCashFlow,quarterlyInvestmentsAndAdvances,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNonCurrentDeferredTaxesLiabilities,annualOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOperatingExpense,annualOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,annualOtherShortTermInvestments,annualCommonStockIssuance,quarterlyCashDividendsPaid,annualSaleOfInvestment,annualBasicAverageShares,annualRepurchaseOfCapitalStock,quarterlyDilutedEPS,annualOtherNonCurrentAssets,annualCurrentAssets,annualCurrentLiabilities,annualNetPPE,trailingNetOtherInvestingChanges,annualEbitda,trailingNetIncomeCommonStockholders,quarterlyDilutedAverageShares,annualGrossPPE,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,quarterlyStockholdersEquity,annualBasicEPS,annualOtherNonCurrentLiabilities,quarterlyNetOtherInvestingChanges,quarterlyChangeInInventory,annualRepaymentOfDebt,annualChangeInCashSupplementalAsReported,annualBeginningCashPosition,trailingGrossProfit,trailingCapitalExpenditure,trailingDeferredIncomeTax,quarterlySaleOfInvestment,trailingOtherIncomeExpense,quarterlyRepaymentOfDebt,quarterlyOtherIntangibleAssets,trailingInterestExpense,trailingRepaymentOfDebt,annualSellingGeneralAndAdministration,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyOtherCurrentAssets,trailingCashFlowFromContinuingFinancingActivities,quarterlyAccountsPayable,annualTotalNonCurrentAssets,annualOtherIncomeExpense,quarterlyBeginningCashPosition,trailingChangeInCashSupplementalAsReported,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCapitalStock,quarterlyCashAndCashEquivalents,quarterlyBasicEPS,quarterlyTotalRevenue,quarterlyCapitalExpenditure,trailingNetOtherFinancingCharges,trailingDepreciationAndAmortization,quarterlyEbitda,annualNetOtherFinancingCharges,annualChangeInInventory,quarterlyOperatingIncome,annualCashFlowFromContinuingFinancingActivities,annualCurrentDebt,trailingOtherNonCashItems,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,annualCapitalExpenditure,annualDilutedAverageShares,annualNetIncomeContinuousOperations,annualOperatingExpense,quarterlyOtherNonCashItems,annualTotalRevenue,annualCapitalStock,quarterlyChangeInCashSupplementalAsReported,annualDeferredIncomeTax,quarterlyOperatingCashFlow,quarterlyGrossPPE,quarterlyPretaxIncome,trailingCostOfRevenue,trailingFreeCashFlow,annualInterestExpense,trailingBeginningCashPosition,annualDilutedEPS,quarterlyCurrentAssets,trailingCashDividendsPaid,quarterlyCurrentLiabilities,annualNonCurrentDeferredTaxesLiabilities,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,annualAccumulatedDepreciation,quarterlyRetainedEarnings,annualInventory,quarterlyTaxProvision,quarterlyNetPPE,quarterlyRepurchaseOfCapitalStock,annualGrossProfit,trailingOperatingExpense,quarterlyOtherCurrentLiabilities,trailingNetIncomeContinuousOperations,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,annualChangeInWorkingCapital,quarterlyChangeInAccountPayable,annualNonCurrentDeferredRevenue,annualChangeInAccountPayable,trailingSellingGeneralAndAdministration,trailingDilutedAverageShares,annualResearchAndDevelopment,annualStockBasedCompensation,quarterlyStockBasedCompensation,quarterlyPurchaseOfBusiness,trailingBasicEPS,trailingCommonStockIssuance,annualIncomeTaxPayable,trailingChangeInAccountPayable,trailingStockBasedCompensation,quarterlyResearchAndDevelopment,trailingBasicAverageShares,trailingChangeInInventory,quarterlyChangesInAccountReceivables,trailingResearchAndDevelopment,annualChangesInAccountReceivables,quarterlyIncomeTaxPayable,trailingRepurchaseOfCapitalStock,quarterlyCurrentDeferredRevenue,trailingChangesInAccountReceivables,annualCurrentDeferredRevenue,annualPurchaseOfBusiness,trailingPurchaseOfBusiness,trailingDilutedEPS,quarterlyNonCurrentDeferredRevenue
1997-06-30,,,634000000.0,15647000000.0,277000000.0,,,,422000000.0,,,17248000000.0,,,4714000000.0,,,-398000000.0,,,,,,,,,,,,92000000.0,92000000.0,,463915216.0,,,,,,,,,8672000000.0,,,1523000000.0,,,,134000000.0,,54000000.0,-498000000.0,92000000.0,,,2000000.0,,95000000.0,372000000.0,901000000.0,,,,4547000000.0,11417000000.0,3659000000.0,,,632000000.0,,,,,-126000000.0,,,,0.195,,,,,,,,463915216.0,,,,5831000000.0,,,-375000000.0,-89000000.0,,,,,,,,,,,,,,,369000000.0,,593000000.0,,,351000000.0,,54000000.0,683000000.0,54000000.0,0.195,1323000000.0,-123000000.0,,,441000000.0,,,269000000.0,,,,476000000.0,-6159000000.0,,,,,,,,-297000000.0,,-275000000.0,17259000000.0,142000000.0,,,,,,1601000000.0,,2393000000.0,,-587000000.0,4000000.0,,1544000000.0,,50000000.0,11100000000.0,-75000000.0,,,1523000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-09-30,,,611000000.0,15715000000.0,306000000.0,,,,516000000.0,,,17306000000.0,,,4623000000.0,,,325000000.0,,,,,,,,,,,,176000000.0,176000000.0,,463916000.0,,,,,,,,,8574000000.0,,,1531000000.0,,,,133000000.0,,88000000.0,-231000000.0,176000000.0,,,2000000.0,,1000000.0,472000000.0,1052000000.0,,,,4669000000.0,11424000000.0,3705000000.0,,,658000000.0,,,,,-125000000.0,,,,0.38,,,,,,,,463916000.0,,,,5882000000.0,,,-77000000.0,-100000000.0,,,,,,,,,,,,,,,251000000.0,,665000000.0,,,54000000.0,,88000000.0,683000000.0,88000000.0,0.38,1568000000.0,-154000000.0,,,564000000.0,,,394000000.0,,,,-214000000.0,-6353000000.0,,,,,,,,34000000.0,,479000000.0,17399000000.0,269000000.0,,,,,,1591000000.0,,2502000000.0,,124000000.0,11000000.0,,1596000000.0,,93000000.0,11046000000.0,0.0,,,1531000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-12-31,-1072000000.0,,772000000.0,16280000000.0,353000000.0,,,17943000000.0,672000000.0,,12049000000.0,17943000000.0,,560000000.0,4873000000.0,1623000000.0,772000000.0,158000000.0,-15000000.0,,,,686000000.0,2280000000.0,1391000000.0,,-1614000000.0,,4873000000.0,153000000.0,153000000.0,-501000000.0,,83000000.0,553000000.0,889000000.0,,,,,,8879000000.0,,86000000.0,1788000000.0,,83000000.0,,139000000.0,5894000000.0,83000000.0,-685000000.0,153000000.0,,329000000.0,1000000.0,,-111000000.0,452000000.0,1075000000.0,353000000.0,,,3532000000.0,12049000000.0,3737000000.0,1095000000.0,,705000000.0,,83000000.0,,95000000.0,-125000000.0,,463972000.0,-137000000.0,,3532000000.0,1663000000.0,2827000000.0,11050000000.0,,2081000000.0,,,17513000000.0,560000000.0,1788000000.0,5894000000.0,1.205,8879000000.0,-526000000.0,20000000.0,,-196000000.0,279000000.0,,,,,,,,,,,-15000000.0,86000000.0,,686000000.0,16280000000.0,7000000.0,88000000.0,,83000000.0,683000000.0,83000000.0,,1747000000.0,-159000000.0,,,551000000.0,-18000000.0,9000000.0,370000000.0,323000000.0,1788000000.0,,363000000.0,-6463000000.0,-542000000.0,463990000.0,560000000.0,2699000000.0,,6370000000.0,683000000.0,-5000000.0,47000000.0,317000000.0,17513000000.0,237000000.0,,,529000000.0,,1.205,1663000000.0,,2827000000.0,3737000000.0,-1000000.0,31000000.0,-6463000000.0,1623000000.0,452000000.0,84000000.0,11050000000.0,0.0,4090000000.0,,1788000000.0,,,,-189000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-03-31,,,805000000.0,16232000000.0,583000000.0,,,,877000000.0,,,17764000000.0,,,4733000000.0,,,505000000.0,,,,,,,,,,,,191000000.0,191000000.0,,463916000.0,,,,,,,,,,,,1328000000.0,,,,137000000.0,,77000000.0,-76000000.0,191000000.0,,,6000000.0,,209000000.0,316000000.0,1024000000.0,,,,5265000000.0,11595000000.0,3673000000.0,,,574000000.0,,,,,-125000000.0,,,,0.41,,,,,,,,463916000.0,,,,6169000000.0,,,5000000.0,136000000.0,,,,,,,,,,,,,,-21000000.0,145000000.0,,613000000.0,,,83000000.0,,77000000.0,908000000.0,77000000.0,0.41,1901000000.0,-81000000.0,,,633000000.0,,,450000000.0,,,,-516000000.0,-6606000000.0,,,,,,,,-6000000.0,,586000000.0,17573000000.0,323000000.0,,,,,,1532000000.0,,2524000000.0,,278000000.0,,,1679000000.0,,132000000.0,10967000000.0,,,,1328000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-06-30,,,710000000.0,16183000000.0,346000000.0,,,,616000000.0,,,17967000000.0,,,4614000000.0,,,-160000000.0,,,,,,,,,,,,122000000.0,122000000.0,,463916000.0,,,,,,,,,8672000000.0,,,1715000000.0,,,,134000000.0,,115000000.0,-198000000.0,122000000.0,,,2000000.0,,-231000000.0,393000000.0,941000000.0,,,,5286000000.0,11658000000.0,3687000000.0,,,600000000.0,,,,,-126000000.0,,,,0.265,,,,,,,,463916000.0,,,,6309000000.0,,,-88000000.0,-77000000.0,,,,,,,,,,,,,,-27000000.0,387000000.0,,592000000.0,,,77000000.0,,115000000.0,1058000000.0,115000000.0,0.265,1557000000.0,-110000000.0,,,529000000.0,,,341000000.0,,,,286000000.0,-6761000000.0,,,,,,,,38000000.0,,-50000000.0,17658000000.0,212000000.0,,,,,,1784000000.0,,2653000000.0,,-429000000.0,,,1675000000.0,,90000000.0,10897000000.0,,,,1715000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-09-30,,,861000000.0,16096000000.0,345000000.0,,,,403000000.0,,,17957000000.0,,,4517000000.0,,,237000000.0,,,,,,,,,,,,180000000.0,180000000.0,,463454000.0,,,,,,,,,8531000000.0,,,1625000000.0,,,,138000000.0,,78000000.0,-169000000.0,180000000.0,,,3000000.0,,-20000000.0,470000000.0,1022000000.0,,,,5223000000.0,11554000000.0,3708000000.0,,,576000000.0,,,,,-125000000.0,,,,0.39,,,,,,,,463454000.0,,,,6403000000.0,,,-1000000.0,-77000000.0,,,,,,,,,,,,,,-37000000.0,266000000.0,,725000000.0,,,115000000.0,,78000000.0,1208000000.0,78000000.0,0.39,1425000000.0,-168000000.0,,,638000000.0,,,446000000.0,,,,-273000000.0,-6921000000.0,,,,,,,,-37000000.0,,405000000.0,17794000000.0,314000000.0,,,,,,1861000000.0,,2695000000.0,,6000000.0,,,1720000000.0,,134000000.0,10873000000.0,,,,1625000000.0,,150000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-12-31,-177000000.0,,687000000.0,16343000000.0,329000000.0,,,17997000000.0,498000000.0,,11691000000.0,17997000000.0,,644000000.0,4763000000.0,1748000000.0,687000000.0,305000000.0,-46000000.0,,,,655000000.0,1915000000.0,1606000000.0,,-712000000.0,,4763000000.0,151000000.0,151000000.0,-499000000.0,,140000000.0,887000000.0,1064000000.0,,,,,,8911000000.0,,93000000.0,1474000000.0,,140000000.0,,152000000.0,6306000000.0,140000000.0,-269000000.0,151000000.0,,420000000.0,-6000000.0,,-6000000.0,479000000.0,1028000000.0,329000000.0,,,5467000000.0,11691000000.0,3706000000.0,1422000000.0,,658000000.0,,140000000.0,,525000000.0,-123000000.0,,461948000.0,-207000000.0,,5467000000.0,1654000000.0,2458000000.0,10876000000.0,,2369000000.0,,,17924000000.0,644000000.0,1474000000.0,6306000000.0,1.395,8911000000.0,-93000000.0,-9000000.0,,57000000.0,83000000.0,,,,,,,,,,,-46000000.0,93000000.0,,655000000.0,16343000000.0,6000000.0,78000000.0,,140000000.0,1208000000.0,140000000.0,,1526000000.0,-176000000.0,,,570000000.0,-48000000.0,-27000000.0,370000000.0,-653000000.0,1474000000.0,,-150000000.0,-7048000000.0,-535000000.0,463802000.0,644000000.0,2410000000.0,,5931000000.0,1208000000.0,62000000.0,,481000000.0,17924000000.0,215000000.0,,,561000000.0,,1.395,1654000000.0,,2458000000.0,3706000000.0,99000000.0,,-7048000000.0,1748000000.0,479000000.0,64000000.0,10876000000.0,-116000000.0,4016000000.0,,1474000000.0,,0.0,,-46000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-03-31,,,824000000.0,16107000000.0,675000000.0,,,,674000000.0,,,17650000000.0,,,4912000000.0,,,535000000.0,,,,,,,,,,,,188000000.0,188000000.0,,445406000.0,,,,,,,,,,,,1096000000.0,,,,138000000.0,,69000000.0,-101000000.0,188000000.0,,,6000000.0,,0.0,380000000.0,1121000000.0,,,,5355000000.0,11636000000.0,3629000000.0,,,660000000.0,,,,,-120000000.0,,,,0.425,,,,,,,,445406000.0,,,,6014000000.0,,,-22000000.0,118000000.0,,,,,,,,,,,,,,-171000000.0,78000000.0,,504000000.0,,,140000000.0,,69000000.0,1208000000.0,69000000.0,0.425,1795000000.0,-79000000.0,,,627000000.0,,,461000000.0,,,,-584000000.0,-7222000000.0,,,,,,,,-71000000.0,,614000000.0,17974000000.0,331000000.0,,,,,,1543000000.0,,2275000000.0,,279000000.0,-70000000.0,,1816000000.0,,143000000.0,10752000000.0,-235000000.0,,,1096000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-06-30,,,969000000.0,16455000000.0,467000000.0,,,,415000000.0,,,18467000000.0,,,4840000000.0,,,-104000000.0,,,,,,,,,,,,-609000000.0,181000000.0,,439142000.0,,,,,,,,,9204000000.0,,,2139000000.0,,,,147000000.0,,77000000.0,-769000000.0,-609000000.0,,,10000000.0,,0.0,403000000.0,1021000000.0,,,,9616000000.0,13247000000.0,2886000000.0,,,584000000.0,,,,,-118000000.0,,,,-1.385,,,,,,,,439142000.0,,,,5220000000.0,,,-676000000.0,-54000000.0,,,,,,,,,,,,,,-173000000.0,376000000.0,,789000000.0,,,69000000.0,,77000000.0,1208000000.0,77000000.0,-1.385,1436000000.0,-93000000.0,,,601000000.0,,,437000000.0,,,,788000000.0,-3417000000.0,,,,,,,,8000000.0,,-11000000.0,10256000000.0,302000000.0,,,,,,2012000000.0,,3395000000.0,,-300000000.0,-136000000.0,,1089000000.0,,121000000.0,6839000000.0,-65000000.0,,,2139000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-09-30,,,960000000.0,16640000000.0,427000000.0,,,,466000000.0,,,18590000000.0,,,4711000000.0,,,244000000.0,,,,,,,,,,,,207000000.0,221000000.0,,438450000.0,,,,,,,,,9144000000.0,,,2357000000.0,,,,149000000.0,,84000000.0,-307000000.0,207000000.0,,,26000000.0,,1000000.0,485000000.0,1140000000.0,,,,9687000000.0,13323000000.0,2890000000.0,,,637000000.0,,,,,-119000000.0,,,,0.475,,,,,,,,438450000.0,,,,5267000000.0,,,-199000000.0,,,,,,,,,,,,,,,-206000000.0,258000000.0,,826000000.0,,,77000000.0,,84000000.0,1208000000.0,84000000.0,0.475,1606000000.0,-108000000.0,,,651000000.0,,,503000000.0,,,,-38000000.0,-3648000000.0,,,,,,,,7000000.0,,352000000.0,10601000000.0,380000000.0,,,,,,1950000000.0,,3610000000.0,,46000000.0,-21000000.0,,1177000000.0,,159000000.0,6953000000.0,-9000000.0,,,2357000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-12-31,-70000000.0,,977000000.0,16972000000.0,394000000.0,,,19015000000.0,524000000.0,,15019000000.0,19015000000.0,,-81000000.0,4575000000.0,1193000000.0,977000000.0,-25000000.0,-204000000.0,-980000000.0,,,738000000.0,2079000000.0,1837000000.0,,-1632000000.0,,4575000000.0,133000000.0,133000000.0,-474000000.0,,259000000.0,650000000.0,1286000000.0,,,,,,9634000000.0,114000000.0,125000000.0,3045000000.0,,259000000.0,,65000000.0,3996000000.0,259000000.0,-455000000.0,133000000.0,,563000000.0,-6000000.0,,10000000.0,441000000.0,1136000000.0,394000000.0,,,9894000000.0,15019000000.0,2928000000.0,1232000000.0,,700000000.0,,259000000.0,,,-117000000.0,,439628000.0,-400000000.0,,9894000000.0,2043000000.0,4177000000.0,7078000000.0,,2465000000.0,,,11156000000.0,-81000000.0,3045000000.0,3996000000.0,-0.185,9634000000.0,827000000.0,,,120000000.0,139000000.0,,,,,,,,,,,-204000000.0,125000000.0,,738000000.0,16972000000.0,33000000.0,84000000.0,,259000000.0,0.0,259000000.0,,1660000000.0,-302000000.0,,,586000000.0,11000000.0,9000000.0,436000000.0,520000000.0,3045000000.0,,354000000.0,-4078000000.0,-582000000.0,439628000.0,723000000.0,2581000000.0,,6497000000.0,0.0,176000000.0,-215000000.0,277000000.0,11156000000.0,271000000.0,,,490000000.0,,-0.185,2043000000.0,,4177000000.0,2928000000.0,-128000000.0,12000000.0,-4078000000.0,1193000000.0,441000000.0,138000000.0,7078000000.0,-91000000.0,4418000000.0,,3045000000.0,,,,-103000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-31,,,1140000000.0,17120000000.0,622000000.0,,,,696000000.0,,,18968000000.0,,,4901000000.0,,,618000000.0,,,,,,,,,,,,270000000.0,270000000.0,,432874000.0,,,,,,,,,,,,2175000000.0,,,-62000000.0,161000000.0,,121000000.0,-219000000.0,270000000.0,,,11000000.0,,0.0,304000000.0,1228000000.0,,,,9989000000.0,14791000000.0,2961000000.0,,,625000000.0,,,,,-117000000.0,,,,0.625,,,,,,,,432874000.0,,,,4177000000.0,,,-8000000.0,137000000.0,,,,,,,,,,,,,,-175000000.0,100000000.0,,802000000.0,,,259000000.0,,121000000.0,0.0,121000000.0,0.625,1924000000.0,-149000000.0,,,719000000.0,,,603000000.0,,,,-686000000.0,-4208000000.0,,,,,35000000.0,,,-138000000.0,,767000000.0,11339000000.0,453000000.0,,,,,,1848000000.0,,3599000000.0,,349000000.0,29000000.0,,1345000000.0,,183000000.0,7131000000.0,,,,2175000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-06-30,,,1105000000.0,17291000000.0,445000000.0,,,,517000000.0,,,19632000000.0,,,4417000000.0,,,-272000000.0,,,,,,,,,,,,142000000.0,142000000.0,,430788000.0,,,,,,,,,9070000000.0,,,3145000000.0,,,-6000000.0,160000000.0,,133000000.0,-215000000.0,142000000.0,,,6000000.0,,-72000000.0,443000000.0,1004000000.0,,,,10074000000.0,15509000000.0,3044000000.0,,,611000000.0,,,,,-117000000.0,,,,0.33,,,,,,,,430788000.0,,,,4123000000.0,,,-8000000.0,-139000000.0,,,,,,,,,,,,,,-183000000.0,471000000.0,,1077000000.0,,,121000000.0,,133000000.0,0.0,133000000.0,0.33,1521000000.0,-201000000.0,,,498000000.0,,,393000000.0,,,,298000000.0,-4195000000.0,,,,,,,,12000000.0,,-71000000.0,11412000000.0,239000000.0,,,,,,2341000000.0,,4667000000.0,,-376000000.0,34000000.0,,1371000000.0,,97000000.0,7217000000.0,,,,3145000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-09-30,,,844000000.0,17883000000.0,419000000.0,,,,507000000.0,,,19708000000.0,,,4706000000.0,,,9000000.0,,,,,,,,,,,,142000000.0,142000000.0,,429246000.0,,,,,,,,,9361000000.0,,,3443000000.0,,,-468000000.0,172000000.0,,115000000.0,-723000000.0,142000000.0,,,6000000.0,,-1000000.0,432000000.0,1018000000.0,,,,10567000000.0,15566000000.0,3045000000.0,,,626000000.0,,,,,-114000000.0,,,,0.33,,,,,,,,429246000.0,,,,4142000000.0,,,-31000000.0,,,,,,,,,,,,,,,-191000000.0,253000000.0,,613000000.0,,,133000000.0,,115000000.0,0.0,115000000.0,0.33,1525000000.0,-224000000.0,,,484000000.0,,,392000000.0,,,,472000000.0,-4094000000.0,,,,,,,,-18000000.0,,233000000.0,11410000000.0,226000000.0,,,,,,1825000000.0,,4475000000.0,,61000000.0,-60000000.0,,1398000000.0,,84000000.0,7316000000.0,0.0,,,3443000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-31,-49000000.0,,1165000000.0,18387000000.0,429000000.0,,,20796000000.0,711000000.0,,16800000000.0,20796000000.0,,764000000.0,5297000000.0,1493000000.0,1165000000.0,-178000000.0,-206000000.0,-603000000.0,,,1001000000.0,2431000000.0,1889000000.0,,-1611000000.0,,5297000000.0,210000000.0,210000000.0,-464000000.0,,102000000.0,177000000.0,1254000000.0,,,,,,10140000000.0,,199000000.0,3552000000.0,,102000000.0,-67000000.0,81000000.0,3996000000.0,102000000.0,-454000000.0,210000000.0,,490000000.0,10000000.0,,1000000.0,586000000.0,1167000000.0,429000000.0,,,10685000000.0,16800000000.0,3107000000.0,1136000000.0,,666000000.0,,102000000.0,,,-116000000.0,,430242000.0,-298000000.0,,10685000000.0,2409000000.0,4982000000.0,7702000000.0,,2381000000.0,,,11968000000.0,764000000.0,3552000000.0,3996000000.0,1.775,10140000000.0,-2000000.0,,,-157000000.0,259000000.0,,,,,,,,,,,-206000000.0,199000000.0,,1001000000.0,18387000000.0,33000000.0,115000000.0,,102000000.0,0.0,102000000.0,,1878000000.0,-385000000.0,,,680000000.0,0.0,-145000000.0,501000000.0,318000000.0,3552000000.0,,234000000.0,-4266000000.0,-959000000.0,430242000.0,764000000.0,2528000000.0,,6848000000.0,0.0,-13000000.0,-11000000.0,207000000.0,11968000000.0,336000000.0,,,574000000.0,,1.775,2409000000.0,,4982000000.0,3107000000.0,-337000000.0,-14000000.0,-4266000000.0,1493000000.0,586000000.0,126000000.0,7702000000.0,-226000000.0,4417000000.0,,3552000000.0,,,,-303000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-03-31,,,1235000000.0,19251000000.0,955000000.0,,,,1543000000.0,,,21694000000.0,,,8294000000.0,,,267000000.0,,,,,,,,,,,,261000000.0,254000000.0,,416780000.0,,,,,,,,,,,,1206000000.0,,,-58000000.0,183000000.0,,183000000.0,-414000000.0,261000000.0,,,13000000.0,,-442000000.0,424000000.0,1271000000.0,,,,11183000000.0,17571000000.0,3124000000.0,,,694000000.0,,,,,-112000000.0,,,,0.625,,,,,,,,416780000.0,,,,4123000000.0,,,0.0,162000000.0,,,,,,,,,,,,,,-226000000.0,356000000.0,,796000000.0,,,102000000.0,,183000000.0,0.0,183000000.0,0.625,2814000000.0,-356000000.0,,,712000000.0,,,577000000.0,,,,-128000000.0,-4478000000.0,,,,,,,,81000000.0,,623000000.0,12546000000.0,407000000.0,,,,,,2443000000.0,,2957000000.0,,296000000.0,-15000000.0,,1641000000.0,,153000000.0,8068000000.0,,,,1206000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-06-30,,,1215000000.0,20500000000.0,1045000000.0,,,,1048000000.0,,,23672000000.0,,,9581000000.0,,,-576000000.0,,,,,,,,,,,,143000000.0,143000000.0,,417402000.0,,,,,,,,,14595000000.0,,,1815000000.0,,,-582000000.0,182000000.0,,425000000.0,-1389000000.0,143000000.0,,,4000000.0,,239000000.0,587000000.0,1123000000.0,,,,11647000000.0,19570000000.0,3238000000.0,,,721000000.0,,,,,-113000000.0,,,,0.34,,,,,,,,417402000.0,,,,4102000000.0,,,-174000000.0,,,,,,,,,,,,,,,-277000000.0,745000000.0,,969000000.0,,,183000000.0,,425000000.0,0.0,425000000.0,0.34,2171000000.0,-633000000.0,,,546000000.0,,,402000000.0,,,,1574000000.0,-4581000000.0,,,,,,,,242000000.0,,57000000.0,13434000000.0,224000000.0,,,,,,3172000000.0,,3829000000.0,,-296000000.0,42000000.0,,1671000000.0,,81000000.0,8853000000.0,,,,1815000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-09-30,,,1076000000.0,21338000000.0,1378000000.0,,,,578000000.0,,,24869000000.0,,,10143000000.0,,,-459000000.0,,,,,,,,,,,,172000000.0,172000000.0,,416990000.0,,,,,,,,,15284000000.0,,,2199000000.0,,,,208000000.0,,371000000.0,-1067000000.0,172000000.0,,,1000000.0,,-6000000.0,704000000.0,1823000000.0,,,,11719000000.0,20754000000.0,3283000000.0,,,1392000000.0,,,,,-112000000.0,,,,0.41,,,,,,,,416990000.0,,,,4115000000.0,,,-552000000.0,,,,,,,,,,,,,,,-322000000.0,1192000000.0,,778000000.0,,,425000000.0,,377000000.0,0.0,377000000.0,0.41,2401000000.0,-623000000.0,,,596000000.0,,,431000000.0,,,,849000000.0,-4764000000.0,,,,,,,,-54000000.0,,164000000.0,14383000000.0,224000000.0,,,,,,3531000000.0,,4355000000.0,,-139000000.0,-9000000.0,,1728000000.0,,52000000.0,9619000000.0,0.0,,,2199000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
