,quarterlyNetOtherInvestingChanges,annualChangeInCashSupplementalAsReported,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,annualGrossPPE,trailingNetIncomeCommonStockholders,trailingChangeInCashSupplementalAsReported,annualOtherNonCurrentLiabilities,annualDilutedAverageShares,quarterlyChangeInInventory,annualDilutedEPS,annualBeginningCashPosition,trailingChangesInAccountReceivables,quarterlyChangesInAccountReceivables,annualInterestExpense,quarterlyOtherIntangibleAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,annualSellingGeneralAndAdministration,quarterlyGrossProfit,quarterlyOperatingExpense,quarterlySaleOfInvestment,trailingDeferredIncomeTax,trailingRepaymentOfDebt,annualCapitalExpenditure,quarterlyCapitalStock,trailingCapitalExpenditure,annualOtherIncomeExpense,annualTotalNonCurrentAssets,quarterlyCashAndCashEquivalents,quarterlyCurrentDeferredRevenue,trailingGrossProfit,annualRepaymentOfDebt,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyStockholdersEquity,quarterlyBeginningCashPosition,quarterlyDilutedEPS,quarterlyAccountsPayable,trailingInterestExpense,quarterlyOtherCurrentAssets,annualBasicAverageShares,annualCashFlowFromContinuingFinancingActivities,quarterlyRepaymentOfDebt,annualStockBasedCompensation,quarterlyNetPPE,annualNetOtherFinancingCharges,annualChangeInInventory,annualInventory,quarterlyTaxProvision,quarterlyEbitda,trailingTaxProvision,trailingNetOtherFinancingCharges,quarterlyCommonStockIssuance,quarterlyStockBasedCompensation,quarterlyAccumulatedDepreciation,annualNetIncomeContinuousOperations,annualPurchaseOfBusiness,trailingDepreciationAndAmortization,annualCurrentDeferredRevenue,annualCostOfRevenue,annualTotalRevenue,trailingOtherNonCashItems,annualCapitalStock,annualCurrentDebt,annualOperatingExpense,quarterlyPurchaseOfBusiness,quarterlyCurrentAssets,annualAccumulatedDepreciation,quarterlyPretaxIncome,quarterlyGrossPPE,annualGrossProfit,trailingFreeCashFlow,trailingOperatingExpense,quarterlyRepurchaseOfCapitalStock,annualDeferredIncomeTax,quarterlyRetainedEarnings,quarterlyOperatingCashFlow,quarterlyOtherNonCashItems,trailingSellingGeneralAndAdministration,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,quarterlyBasicAverageShares,quarterlyCashFlowFromContinuingFinancingActivities,annualChangeInWorkingCapital,trailingNetIncomeContinuousOperations,quarterlyCapitalExpenditure,trailingCostOfRevenue,annualChangesInAccountReceivables,quarterlyTotalRevenue,trailingCashDividendsPaid,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,annualTotalLiabilitiesNetMinorityInterest,trailingPurchaseOfBusiness,quarterlyCurrentLiabilities,trailingNetIncome,annualNonCurrentDeferredTaxesLiabilities,quarterlyTotalNonCurrentAssets,annualRetainedEarnings,quarterlyAccountsReceivable,quarterlyGoodwill,trailingPretaxIncome,annualNetOtherInvestingChanges,quarterlyBasicEPS,quarterlyLongTermDebt,quarterlyOtherShortTermInvestments,trailingNetOtherInvestingChanges,quarterlyOtherNonCurrentLiabilities,annualPurchaseOfInvestment,annualAccountsReceivable,annualCashDividendsPaid,quarterlyChangeInCashSupplementalAsReported,quarterlyFreeCashFlow,trailingChangeInWorkingCapital,annualNetIncome,quarterlyCurrentAccruedExpenses,quarterlyTotalAssets,annualPretaxIncome,quarterlyCostOfRevenue,annualFreeCashFlow,annualCommonStockIssuance,annualGoodwill,annualInvestingCashFlow,quarterlyNetIncome,quarterlyDepreciationAndAmortization,annualOperatingIncome,quarterlyNetIncomeContinuousOperations,annualAccountsPayable,trailingInvestingCashFlow,trailingTotalRevenue,annualOtherNonCashItems,quarterlySellingGeneralAndAdministration,annualStockholdersEquity,annualOtherCurrentAssets,trailingPurchaseOfInvestment,annualLongTermDebt,annualEndCashPosition,annualDepreciationAndAmortization,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingStockBasedCompensation,annualTaxProvision,annualTotalAssets,quarterlyInventory,quarterlyEndCashPosition,quarterlyOtherIncomeExpense,annualCurrentAccruedExpenses,quarterlyDilutedAverageShares,trailingEndCashPosition,trailingCashFlowFromContinuingFinancingActivities,quarterlyPurchaseOfInvestment,annualCurrentLiabilities,quarterlyCurrentDebt,annualCashAndCashEquivalents,annualBasicEPS,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,quarterlyInterestExpense,quarterlyNetOtherFinancingCharges,quarterlyInvestmentsAndAdvances,trailingOtherIncomeExpense,trailingOperatingIncome,annualSaleOfInvestment,quarterlyCashDividendsPaid,quarterlyNetIncomeCommonStockholders,quarterlyInvestingCashFlow,annualInvestmentsAndAdvances,annualOtherShortTermInvestments,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,annualRepurchaseOfCapitalStock,quarterlyTotalLiabilitiesNetMinorityInterest,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualGainsLossesNotAffectingRetainedEarnings,annualNetPPE,quarterlyOtherNonCurrentAssets,annualOtherNonCurrentAssets,annualOperatingCashFlow,annualEbitda,annualCurrentAssets,trailingChangeInAccountPayable,quarterlyIncomeTaxPayable,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,annualIncomeTaxPayable,trailingResearchAndDevelopment,quarterlyChangeInAccountPayable,annualChangeInAccountPayable,trailingSaleOfInvestment,trailingDilutedEPS,annualResearchAndDevelopment,trailingDilutedAverageShares,trailingCommonStockIssuance,quarterlyNonCurrentDeferredRevenue,trailingRepurchaseOfCapitalStock,trailingChangeInInventory,trailingBasicEPS
1056931200,-202000000.0,,,,,,,,,-24000000.0,,,,,,70378000000.0,-125000000.0,,3110000000.0,2499000000.0,824000000.0,,,,25000000.0,,,,1324000000.0,,,,3485000000.0,38081000000.0,1024000000.0,-0.003333,1507000000.0,,389000000.0,,,,,19079000000.0,,,,77000000.0,1831000000.0,,,,,-5447000000.0,,,,,,,,,,,,5893000000.0,,55000000.0,24526000000.0,,,,,,1004000000.0,1194000000.0,,,611000000.0,0.0,10142428785.0,-505000000.0,,,-1070000000.0,,,5685000000.0,,-146000000.0,-44000000.0,,,,9540000000.0,,,103629000000.0,,1376000000.0,,,,-0.003333,29923000000.0,2161000000.0,,5542000000.0,,,,300000000.0,124000000.0,,,5060000000.0,109522000000.0,,2575000000.0,,,,,-22000000.0,1220000000.0,,-22000000.0,,,,,1279000000.0,,,,,,,59087000000.0,,,,506000000.0,1324000000.0,32000000.0,,10142428785.0,,,,,2416000000.0,,,23622000000.0,,492000000.0,13000000.0,,,,,,-22000000.0,-389000000.0,,,,,,68627000000.0,,,,14172000000.0,,,,,,,,,,,,,,,,,,,,,,
1064880000,3141000000.0,,,,,,,,,,,,,,,67802000000.0,-160000000.0,,2843000000.0,2350000000.0,-515000000.0,,,,25000000.0,,,,3245000000.0,,,,6227000000.0,41238000000.0,1324000000.0,0.47,1188000000.0,,537000000.0,,,,,18194000000.0,,,,-103000000.0,1632000000.0,,,,,-5890000000.0,,,,,,,,,,,,7614000000.0,,-256000000.0,24084000000.0,,,,,,4181000000.0,525000000.0,,,493000000.0,0.0,10151424288.0,-1601000000.0,,,-1052000000.0,,,4546000000.0,,-271000000.0,-63000000.0,,,,10115000000.0,,,102202000000.0,,850000000.0,,,,0.47,27316000000.0,2982000000.0,,6214000000.0,,,,2197000000.0,-527000000.0,,,5352000000.0,109816000000.0,,1703000000.0,,,,,3176000000.0,1075000000.0,,-153000000.0,,,,,1211000000.0,,,,,,,58184000000.0,,,,,3245000000.0,-170000000.0,,10151424288.0,,,,,3065000000.0,,,24654000000.0,,565000000.0,0.0,,,,,,3176000000.0,3273000000.0,,,,,,68299000000.0,,,,16206000000.0,,,,,,,,,,,,,,,,,,,,,,
1072828800,-5021000000.0,1045000000.0,3240000000.0,0.0,25036000000.0,,,7816000000.0,10146926538.0,,0.48,505000000.0,,,2018000000.0,69750000000.0,-140000000.0,4915000000.0,2968000000.0,2226000000.0,6994000000.0,,,-4161000000.0,25000000.0,,-73000000.0,103756000000.0,1550000000.0,,,,4043000000.0,41662000000.0,3245000000.0,,1251000000.0,,453000000.0,10146926538.0,-7048000000.0,,,18473000000.0,-34000000.0,,,215000000.0,1720000000.0,,,,,-6563000000.0,-218000000.0,,,,7041000000.0,18348000000.0,,25000000.0,3161000000.0,9353000000.0,,5403000000.0,-6563000000.0,695000000.0,25036000000.0,11307000000.0,,,,820000000.0,4552000000.0,335000000.0,-218000000.0,,742000000.0,0.0,,-2747000000.0,-380000000.0,,-1068000000.0,,,4742000000.0,,266000000.0,1109000000.0,,67205000000.0,,9654000000.0,,25900000000.0,103756000000.0,4552000000.0,907000000.0,,,-60000000.0,,23835000000.0,2493000000.0,,7816000000.0,-234000000.0,907000000.0,,-1695000000.0,-733000000.0,,3240000000.0,4563000000.0,109159000000.0,-137000000.0,1774000000.0,-1307000000.0,67000000.0,,5239000000.0,383000000.0,978000000.0,1954000000.0,383000000.0,1251000000.0,,,-113000000.0,1248000000.0,41662000000.0,453000000.0,,23835000000.0,1550000000.0,4438000000.0,57551000000.0,,-16000000.0,109159000000.0,,1550000000.0,307000000.0,4563000000.0,,,,-75000000.0,9654000000.0,3161000000.0,1550000000.0,0.48,25900000000.0,,439000000.0,-31000000.0,,,,7971000000.0,,383000000.0,717000000.0,,2493000000.0,4043000000.0,69750000000.0,-14000000.0,67205000000.0,57551000000.0,-140000000.0,18473000000.0,15533000000.0,15533000000.0,2854000000.0,6392000000.0,5403000000.0,,,,,,,,,,,,,,,,,,
1080691200,-279000000.0,,,,,,,,,,,,,,,69851000000.0,-130000000.0,,3039000000.0,2380000000.0,10000000.0,,,,25000000.0,,,,875000000.0,,,,3657000000.0,41738000000.0,1550000000.0,0.01,1024000000.0,,827000000.0,,,,,18495000000.0,,,,76000000.0,1733000000.0,,,,,-7249000000.0,,,,,,,,,,,,5260000000.0,,140000000.0,25744000000.0,,,,,,4598000000.0,774000000.0,-343000000.0,,659000000.0,0.0,10155922038.0,-251000000.0,,,-828000000.0,,,4908000000.0,,-96000000.0,5000000.0,,,,9292000000.0,,,103307000000.0,,776000000.0,,,,0.01,23240000000.0,2782000000.0,,7706000000.0,,,,-675000000.0,-54000000.0,,,4149000000.0,108567000000.0,,1869000000.0,,,,,65000000.0,1074000000.0,,65000000.0,,,,,1306000000.0,,,,,,,57237000000.0,,,,,875000000.0,-19000000.0,,10200899550.0,,,-60000000.0,,3386000000.0,,,26291000000.0,,500000000.0,18000000.0,,,,,,65000000.0,-1198000000.0,,,,,,66529000000.0,,,,14961000000.0,,,,,,,,,,,,,,,,,,,,,,
1088553600,279000000.0,,,,,,,,,,,,,,,70208000000.0,-130000000.0,,3272000000.0,2420000000.0,,,,,25000000.0,,,,594000000.0,,,,3075000000.0,41515000000.0,875000000.0,0.04,988000000.0,,418000000.0,,,,,18615000000.0,,,,234000000.0,1952000000.0,,,,,-7949000000.0,,,,,,,,,,,,4418000000.0,,511000000.0,26564000000.0,,,,,,4653000000.0,1859000000.0,,,852000000.0,0.0,10151424288.0,-773000000.0,,,-1357000000.0,,,5066000000.0,,99000000.0,150000000.0,,,,8631000000.0,,,103663000000.0,,925000000.0,,,,0.04,22985000000.0,2481000000.0,,7922000000.0,,,,-281000000.0,502000000.0,,,4194000000.0,108081000000.0,,1794000000.0,,,,,262000000.0,1100000000.0,,262000000.0,,,,,1320000000.0,,,,,,,57551000000.0,,,,,594000000.0,143000000.0,,10196401800.0,,,-61000000.0,,2792000000.0,,,26644000000.0,,484000000.0,28000000.0,,,,,,262000000.0,-1367000000.0,,,,,,66182000000.0,,,,14840000000.0,,,,,,,,,,,,,,,,,,,,,,
1096502400,-346000000.0,,,,,,,,,,,,,,,69601000000.0,-135000000.0,,3261000000.0,2575000000.0,,,,,25000000.0,,,,717000000.0,,,,2973000000.0,41198000000.0,594000000.0,0.033333,1023000000.0,,469000000.0,,,,,18656000000.0,,,,156000000.0,1860000000.0,,,,,-8701000000.0,,,,,,,,,,,,4382000000.0,,374000000.0,27357000000.0,,,,-496000000.0,,4621000000.0,1802000000.0,,,686000000.0,0.0,10047976011.0,-854000000.0,,,-425000000.0,,,5098000000.0,,-114000000.0,84000000.0,,,,8917000000.0,,,102062000000.0,,940000000.0,,,,0.033333,22103000000.0,2256000000.0,,7354000000.0,,,,123000000.0,1377000000.0,,,4152000000.0,106444000000.0,,1837000000.0,,,,,220000000.0,1174000000.0,,220000000.0,,,,,1401000000.0,,,,,,,55871000000.0,,,,,717000000.0,123000000.0,,10088455773.0,,,-17000000.0,,3128000000.0,,,26414000000.0,,435000000.0,18000000.0,,,,,,220000000.0,-825000000.0,,,,,,64788000000.0,,,,13805000000.0,,,,,,,,,,,,,,,,,,,,,,
1104451200,-269000000.0,-1098000000.0,970000000.0,0.0,28127000000.0,,,7261000000.0,10125000000.0,,0.143333,1550000000.0,,,1876000000.0,68942000000.0,-119000000.0,5314000000.0,3273000000.0,2562000000.0,,,,-3660000000.0,25000000.0,,778000000.0,101159000000.0,452000000.0,,,,2007000000.0,41422000000.0,717000000.0,,2041000000.0,,569000000.0,10080000000.0,-2516000000.0,,,18711000000.0,25000000.0,,,360000000.0,1986000000.0,,,,,-9416000000.0,970000000.0,,,,7462000000.0,20307000000.0,,25000000.0,3499000000.0,9937000000.0,,3535000000.0,-9416000000.0,785000000.0,28127000000.0,12845000000.0,,,-354000000.0,531000000.0,4891000000.0,1495000000.0,,,711000000.0,0.0,,-638000000.0,-331000000.0,,-1050000000.0,,,5235000000.0,,-220000000.0,292000000.0,,62804000000.0,,8635000000.0,,26815000000.0,101159000000.0,4891000000.0,959000000.0,,,-615000000.0,,20093000000.0,1555000000.0,,7261000000.0,-169000000.0,959000000.0,,-265000000.0,445000000.0,,970000000.0,2735000000.0,104694000000.0,1810000000.0,1962000000.0,2270000000.0,113000000.0,,-4512000000.0,423000000.0,1275000000.0,2908000000.0,423000000.0,2041000000.0,,,,1287000000.0,41422000000.0,569000000.0,,20093000000.0,452000000.0,4623000000.0,54169000000.0,,826000000.0,104694000000.0,,452000000.0,531000000.0,2735000000.0,,,,-31000000.0,8635000000.0,3499000000.0,452000000.0,0.143333,26815000000.0,,457000000.0,-39000000.0,,,,228000000.0,,423000000.0,-1122000000.0,,1555000000.0,2007000000.0,68942000000.0,-1361000000.0,62804000000.0,54169000000.0,-119000000.0,18711000000.0,13506000000.0,13506000000.0,5930000000.0,7531000000.0,3535000000.0,,,,,,,,,,,,,,,,,,
1112227200,-180000000.0,,,,,,,,,,,,,,,68926000000.0,-106000000.0,,3406000000.0,2540000000.0,100000000.0,,,,25000000.0,,,,636000000.0,,,,1586000000.0,41356000000.0,452000000.0,0.02,1998000000.0,,461000000.0,,,,,18738000000.0,,,,140000000.0,2030000000.0,,,40000000.0,,-10196000000.0,,,,,,,,,,,,2930000000.0,,290000000.0,28934000000.0,,,,-326000000.0,,4899000000.0,1332000000.0,,,866000000.0,0.0,9958020990.0,-135000000.0,,,-892000000.0,,,5363000000.0,,-88000000.0,-96000000.0,,,,8796000000.0,,,101308000000.0,,883000000.0,,,,0.02,19317000000.0,950000000.0,,7237000000.0,,,,184000000.0,440000000.0,,,2777000000.0,104238000000.0,,1957000000.0,,,,,143000000.0,1164000000.0,,143000000.0,,,,,1376000000.0,,,,,,,53484000000.0,,,,,636000000.0,-158000000.0,,9994002999.0,,,-41000000.0,,3855000000.0,,,26930000000.0,,444000000.0,38000000.0,,,,,,143000000.0,-1013000000.0,,,,,,62280000000.0,,,,13644000000.0,,,,,,,,,,,,,,,,,,,,,,
1120089600,-125000000.0,,,,,,,,,,,,,,,68851000000.0,-154000000.0,,3654000000.0,2606000000.0,217000000.0,,,,25000000.0,,,,1335000000.0,,,,2183000000.0,41418000000.0,636000000.0,0.063333,2042000000.0,,570000000.0,,,,,18797000000.0,,,,331000000.0,2209000000.0,,,19000000.0,,-10981000000.0,,,,,,,,,,,,3784000000.0,,771000000.0,29778000000.0,,,,-334000000.0,,5160000000.0,1185000000.0,,,1048000000.0,0.0,9926536731.0,833000000.0,,,-950000000.0,,,5598000000.0,,-103000000.0,30000000.0,,,,9199000000.0,,,101563000000.0,,1031000000.0,,,,0.063333,19746000000.0,848000000.0,,7310000000.0,,,,699000000.0,235000000.0,,,2663000000.0,105347000000.0,,1944000000.0,,,,,430000000.0,1161000000.0,,430000000.0,,,,,1445000000.0,,,,,,,54051000000.0,,,,,1335000000.0,14000000.0,,9989505246.0,,,-327000000.0,,4384000000.0,,,26995000000.0,,467000000.0,45000000.0,,,,,,430000000.0,-1319000000.0,,,,,,63250000000.0,,,,13915000000.0,,,,,,,,,,,,,,,,,,,,,,
1128038400,614000000.0,,,,,,,,,,,,,,,68600000000.0,-65000000.0,,3571000000.0,2688000000.0,,,,,25000000.0,,,,579000000.0,,,,786000000.0,41005000000.0,1335000000.0,0.033333,1980000000.0,,587000000.0,,,,,18781000000.0,,,,143000000.0,2099000000.0,,,,,-11811000000.0,,,,,,,,,,,,2363000000.0,,355000000.0,30592000000.0,,,,-631000000.0,,5046000000.0,1423000000.0,,,883000000.0,0.0,9877061469.0,-1495000000.0,,,-911000000.0,,,5578000000.0,,-138000000.0,5000000.0,,,,7162000000.0,,,101034000000.0,,990000000.0,,,,0.033333,20107000000.0,207000000.0,,7388000000.0,,,,-756000000.0,512000000.0,,,2667000000.0,103397000000.0,,2007000000.0,,,,,222000000.0,1216000000.0,,222000000.0,,,,,1472000000.0,,,,,,,54625000000.0,,,,,579000000.0,-105000000.0,,9935532234.0,,,-8000000.0,,2498000000.0,,,27130000000.0,,423000000.0,20000000.0,,,,,,222000000.0,-684000000.0,,,,,,61787000000.0,,,,13653000000.0,,,,,,,,,,,,,,,,,,,,,,
1135987200,-706000000.0,241000000.0,928000000.0,2164000000.0,31398000000.0,,,6949000000.0,9936000000.0,,0.14,452000000.0,,,1796000000.0,68468000000.0,-114000000.0,5793000000.0,3655000000.0,2762000000.0,,,,-3621000000.0,25000000.0,,-126000000.0,100552000000.0,693000000.0,,,,841000000.0,40219000000.0,579000000.0,,2033000000.0,,306000000.0,9885000000.0,-933000000.0,,,18769000000.0,15000000.0,,,319000000.0,2155000000.0,,,,,-12629000000.0,928000000.0,,,,7969000000.0,22255000000.0,,25000000.0,1689000000.0,10596000000.0,,2594000000.0,-12629000000.0,464000000.0,31398000000.0,14286000000.0,,,-1022000000.0,183000000.0,4825000000.0,982000000.0,,,893000000.0,2164000000.0,,-136000000.0,-1022000000.0,,-868000000.0,,,5716000000.0,,-693000000.0,244000000.0,,62270000000.0,,6269000000.0,,27370000000.0,100552000000.0,4825000000.0,1060000000.0,,,-397000000.0,,21682000000.0,148000000.0,,6949000000.0,-392000000.0,1060000000.0,,114000000.0,114000000.0,,928000000.0,381000000.0,103146000000.0,1880000000.0,2061000000.0,1301000000.0,93000000.0,,-3748000000.0,133000000.0,1262000000.0,3690000000.0,133000000.0,2033000000.0,,,,1500000000.0,40219000000.0,306000000.0,,21682000000.0,693000000.0,4803000000.0,56001000000.0,,933000000.0,103146000000.0,,693000000.0,-79000000.0,381000000.0,,,,-16000000.0,6269000000.0,1689000000.0,693000000.0,0.14,27370000000.0,,462000000.0,-88000000.0,,,,861000000.0,,133000000.0,-732000000.0,,148000000.0,841000000.0,68468000000.0,-2313000000.0,62270000000.0,56001000000.0,-114000000.0,18769000000.0,13315000000.0,13315000000.0,4922000000.0,8493000000.0,2594000000.0,,,,,,,,,,,,,,,,,,
1143763200,-67000000.0,,,,,,,,,,,,,,,67705000000.0,-115000000.0,,3705000000.0,2655000000.0,193000000.0,,,,24000000.0,,,,1693000000.0,,,,2512000000.0,40026000000.0,693000000.0,0.073333,1940000000.0,,576000000.0,,,,,18709000000.0,,,,164000000.0,2201000000.0,,,12000000.0,,-13499000000.0,,,,,,,,,,,,3998000000.0,,476000000.0,32208000000.0,,,,-710000000.0,,5012000000.0,1722000000.0,18000000.0,,1050000000.0,0.0,9602698650.0,78000000.0,,,-878000000.0,,,5901000000.0,,268000000.0,-215000000.0,,,,5700000000.0,,,98984000000.0,,910000000.0,,,,0.073333,23249000000.0,819000000.0,,6427000000.0,,,,1000000000.0,844000000.0,,,2640000000.0,102982000000.0,,2196000000.0,,,,,466000000.0,1151000000.0,,466000000.0,,,,,1504000000.0,,,,,,,56594000000.0,,,,,1693000000.0,66000000.0,,9634182909.0,,,-48000000.0,,881000000.0,,,26918000000.0,,476000000.0,-9000000.0,,,,,,466000000.0,-800000000.0,,,,,,62294000000.0,,,,12570000000.0,,,,,,,,,,,,,,,,,,,,,,
1151625600,64000000.0,,,,,,,,,,,,,,,54456000000.0,-94000000.0,,3918000000.0,2689000000.0,110000000.0,,,,24000000.0,,,,973000000.0,,,,1786000000.0,39907000000.0,1693000000.0,0.073333,2068000000.0,,629000000.0,,,,,18945000000.0,,,,362000000.0,2432000000.0,,,48000000.0,,-14356000000.0,,,,,,,,,,,,3540000000.0,,818000000.0,33301000000.0,,,,-678000000.0,,5152000000.0,1521000000.0,123000000.0,,1229000000.0,0.0,9499250376.0,-722000000.0,,,-1117000000.0,,,6228000000.0,,-180000000.0,-30000000.0,,,,5764000000.0,,,99548000000.0,,1125000000.0,13794000000.0,,,0.073333,23360000000.0,813000000.0,,6512000000.0,,,,-720000000.0,404000000.0,,,2703000000.0,103088000000.0,,2310000000.0,,,,,460000000.0,1203000000.0,,460000000.0,,,,,1486000000.0,,,,,,,56745000000.0,,,,,973000000.0,40000000.0,,9548725638.0,,,-26000000.0,,763000000.0,,,26873000000.0,,496000000.0,11000000.0,,,,,,460000000.0,-1519000000.0,,,,,,62509000000.0,,,,12353000000.0,,,,,,,,,,,,,,,,,,,,,,
1159574400,0.0,,,,,,,,,,,,,,,60529000000.0,-94000000.0,,4132000000.0,2908000000.0,2231000000.0,,,,24000000.0,,,,2774000000.0,,,,3430000000.0,40722000000.0,973000000.0,0.193333,2351000000.0,,823000000.0,,,,,20671000000.0,,,,610000000.0,2437000000.0,,,73000000.0,,-14579000000.0,,,,,,,,,,,,5481000000.0,,1582000000.0,35250000000.0,,,,-494000000.0,,6088000000.0,1889000000.0,83000000.0,,1224000000.0,0.0,9427286358.0,2650000000.0,,,-1283000000.0,,,6432000000.0,,-160000000.0,1156000000.0,,,,6176000000.0,,,102491000000.0,,1228000000.0,13515000000.0,,,0.193333,26446000000.0,656000000.0,,6453000000.0,,,,1801000000.0,606000000.0,,,2867000000.0,107972000000.0,,2300000000.0,,,,,1217000000.0,1093000000.0,,969000000.0,,,,,1695000000.0,,,,,,,60398000000.0,,,,,2774000000.0,833000000.0,,9485757120.0,,,-397000000.0,,773000000.0,,,27499000000.0,,530000000.0,5000000.0,,,,,,1217000000.0,-2738000000.0,,,,,,66574000000.0,,,,7776000000.0,,,,,,,,,,,,,,,,,,,,,,
1167523200,1000000.0,292000000.0,2533000000.0,2579000000.0,36754000000.0,,,6476000000.0,6360000000.0,,0.395,947000000.0,,,2064000000.0,60808000000.0,34000000.0,6514000000.0,4580000000.0,3362000000.0,219000000.0,,,-4701000000.0,35000000.0,,1039000000.0,105203000000.0,1239000000.0,,,,2974000000.0,41167000000.0,2774000000.0,,2862000000.0,,778000000.0,6320000000.0,3546000000.0,,,21248000000.0,25000000.0,,,221000000.0,2733000000.0,,,277000000.0,,-15506000000.0,2235000000.0,,,,9010000000.0,24966000000.0,,35000000.0,983000000.0,11337000000.0,,5202000000.0,-15506000000.0,652000000.0,36754000000.0,15956000000.0,,,-465000000.0,674000000.0,6214000000.0,1486000000.0,98000000.0,,1218000000.0,2579000000.0,,1540000000.0,-294000000.0,,-1423000000.0,,,7031000000.0,,-222000000.0,-237000000.0,,68997000000.0,,7440000000.0,,27089000000.0,105203000000.0,6214000000.0,1450000000.0,13768000000.0,,-2000000.0,,27992000000.0,1735000000.0,,6476000000.0,-2812000000.0,1450000000.0,,-1789000000.0,63000000.0,,2533000000.0,453000000.0,110405000000.0,3594000000.0,2451000000.0,1917000000.0,410000000.0,13768000000.0,-9872000000.0,390000000.0,1515000000.0,4619000000.0,429000000.0,2862000000.0,,,322000000.0,1986000000.0,41167000000.0,778000000.0,,27992000000.0,1239000000.0,4962000000.0,61557000000.0,,1347000000.0,110405000000.0,,1239000000.0,132000000.0,453000000.0,,,,-2341000000.0,7440000000.0,983000000.0,1239000000.0,0.4,27089000000.0,,562000000.0,18000000.0,,,,2753000000.0,,390000000.0,-4815000000.0,,1735000000.0,2974000000.0,60808000000.0,-2347000000.0,68997000000.0,61557000000.0,34000000.0,21248000000.0,9379000000.0,9379000000.0,6618000000.0,9581000000.0,5202000000.0,,,,,,,,,,,,,,,,,,
1175299200,44000000.0,,,,,,,,,,,,,,,62860000000.0,-41000000.0,,4629000000.0,3368000000.0,392000000.0,,,,35000000.0,,,,1037000000.0,,,,2285000000.0,41838000000.0,1239000000.0,0.13,2980000000.0,,688000000.0,,,,,22513000000.0,,,,526000000.0,2763000000.0,,,218000000.0,,-16548000000.0,,,,,,,,,,,,4255000000.0,,1359000000.0,39061000000.0,,,,-500000000.0,,6814000000.0,1965000000.0,51000000.0,,1261000000.0,0.0,6250000000.0,-979000000.0,,,-1572000000.0,,,7388000000.0,,106000000.0,103000000.0,,,,7374000000.0,,,106082000000.0,,1282000000.0,14076000000.0,,,0.135,27222000000.0,1248000000.0,,7466000000.0,,,,-202000000.0,393000000.0,,,2957000000.0,110337000000.0,,2759000000.0,,,,,837000000.0,1502000000.0,,837000000.0,,,,,1866000000.0,,,,,,,60885000000.0,,,,,1037000000.0,610000000.0,,6322000000.0,,,-43000000.0,,1049000000.0,,,26197000000.0,,568000000.0,4000000.0,,,,,,837000000.0,-1188000000.0,,,,,,68259000000.0,,,,6633000000.0,,,,,,,,,,,,,,,,,,,,,,
1183161600,-1000000.0,,,,,,,,,,,,,,,63079000000.0,-52000000.0,,4958000000.0,3490000000.0,469000000.0,,,,35000000.0,,,,828000000.0,,,,1223000000.0,41825000000.0,1037000000.0,0.095,2978000000.0,,878000000.0,,,,,22900000000.0,,,,453000000.0,3012000000.0,,,116000000.0,,-17629000000.0,,,,,,,,,,,,3542000000.0,,1029000000.0,40529000000.0,,,,-752000000.0,,6951000000.0,2425000000.0,84000000.0,,1468000000.0,0.0,6226000000.0,-617000000.0,,,-1715000000.0,,,7712000000.0,,-277000000.0,94000000.0,,,,6839000000.0,,,107214000000.0,,1441000000.0,14416000000.0,,,0.095,27794000000.0,395000000.0,,7487000000.0,,,,-209000000.0,710000000.0,,,3301000000.0,110756000000.0,,2754000000.0,,,,,588000000.0,1544000000.0,,588000000.0,,,,,1946000000.0,,,,,,,61814000000.0,,,,,828000000.0,77000000.0,,6294000000.0,,,-9000000.0,,458000000.0,,,26533000000.0,,550000000.0,48000000.0,,,,,,588000000.0,-2017000000.0,,,,,,68653000000.0,,,,6819000000.0,,,,,,,,,,,,,,,,,,,,,,
