date,annualNetIncomeContinuousOperations,quarterlyOperatingIncome,trailingNetIncomeContinuousOperations,annualCashAndCashEquivalents,quarterlyBasicAverageShares,trailingNetOtherFinancingCharges,quarterlyChangeInAccountPayable,quarterlyTotalRevenue,quarterlyChangeInWorkingCapital,annualNetOtherFinancingCharges,quarterlyInvestingCashFlow,quarterlyEndCashPosition,trailingRepurchaseOfCapitalStock,annualCurrentAccruedExpenses,quarterlyGrossProfit,annualCapitalExpenditure,trailingDeferredIncomeTax,annualOperatingExpense,quarterlyTotalLiabilitiesNetMinorityInterest,trailingSellingGeneralAndAdministration,quarterlyOtherNonCashItems,annualTotalRevenue,trailingResearchAndDevelopment,annualCurrentAssets,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingCostOfRevenue,annualChangeInAccountPayable,annualChangesInAccountReceivables,trailingBeginningCashPosition,annualDeferredIncomeTax,trailingFreeCashFlow,annualInterestExpense,quarterlyGrossPPE,trailingChangesInAccountReceivables,quarterlyCashDividendsPaid,quarterlyCurrentAssets,quarterlyCurrentLiabilities,annualAccumulatedDepreciation,quarterlyRetainedEarnings,quarterlyRepurchaseOfCapitalStock,quarterlyDeferredIncomeTax,quarterlyEbitda,quarterlyStockBasedCompensation,annualRepurchaseOfCapitalStock,trailingOperatingExpense,annualResearchAndDevelopment,annualOtherNonCurrentAssets,annualChangeInWorkingCapital,trailingNetOtherInvestingChanges,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualNetIncomeCommonStockholders,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCurrentAccruedExpenses,quarterlyGoodwill,annualTotalLiabilitiesNetMinorityInterest,quarterlyAccountsReceivable,quarterlyCostOfRevenue,annualFreeCashFlow,annualCommonStockIssuance,quarterlyNetOtherInvestingChanges,annualRetainedEarnings,quarterlyOperatingExpense,annualNetIncome,quarterlyChangeInInventory,quarterlyDilutedEPS,quarterlyLongTermDebt,trailingChangeInAccountPayable,annualOtherCurrentAssets,quarterlyOtherNonCurrentLiabilities,annualCostOfRevenue,annualLongTermDebt,annualBeginningCashPosition,annualCashDividendsPaid,quarterlySellingGeneralAndAdministration,quarterlyRepaymentOfDebt,quarterlyNetIncomeContinuousOperations,annualCurrentDebt,annualTaxProvision,annualTotalAssets,trailingTaxProvision,annualSellingGeneralAndAdministration,quarterlyOtherCurrentAssets,annualTotalNonCurrentAssets,annualOtherNonCashItems,quarterlyInterestExpense,trailingDepreciationAndAmortization,quarterlyCapitalExpenditure,annualDilutedEPS,quarterlyCurrentDebt,quarterlyCashFlowFromContinuingFinancingActivities,annualPurchaseOfBusiness,annualStockholdersEquity,trailingOtherNonCashItems,quarterlyNetOtherFinancingCharges,trailingStockBasedCompensation,annualDepreciationAndAmortization,trailingPurchaseOfBusiness,annualNonCurrentDeferredTaxesLiabilities,annualChangeInInventory,annualSaleOfInvestment,annualBasicAverageShares,quarterlyOtherIncomeExpense,annualStockBasedCompensation,annualInvestingCashFlow,quarterlyInventory,quarterlyNetIncome,quarterlyOtherNonCurrentAssets,quarterlyAccumulatedDepreciation,quarterlyNonCurrentDeferredTaxesLiabilities,annualCapitalStock,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,trailingOperatingCashFlow,annualAccountsReceivable,annualBasicEPS,quarterlyOperatingCashFlow,quarterlyDilutedAverageShares,trailingCashDividendsPaid,trailingNetIncome,quarterlyPurchaseOfBusiness,annualOtherIntangibleAssets,quarterlyPretaxIncome,quarterlyTaxProvision,annualGrossProfit,annualInventory,quarterlyNetPPE,trailingChangeInInventory,quarterlyResearchAndDevelopment,annualCurrentLiabilities,annualOperatingCashFlow,quarterlyCommonStockIssuance,annualNetPPE,annualEbitda,annualOtherNonCurrentLiabilities,quarterlyOtherShortTermInvestments,quarterlyFreeCashFlow,annualNetOtherInvestingChanges,annualOtherCurrentLiabilities,quarterlyChangesInAccountReceivables,quarterlyOtherIntangibleAssets,annualGoodwill,annualCashCashEquivalentsAndMarketableSecurities,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,trailingPretaxIncome,annualChangeInCashSupplementalAsReported,trailingGrossProfit,trailingChangeInWorkingCapital,annualRepaymentOfDebt,annualGainsLossesNotAffectingRetainedEarnings,annualPurchaseOfInvestment,quarterlyBasicEPS,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingOperatingIncome,trailingTotalRevenue,trailingOtherIncomeExpense,quarterlySaleOfInvestment,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,annualCashFlowFromContinuingFinancingActivities,trailingInterestExpense,annualPretaxIncome,trailingCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,quarterlyPurchaseOfInvestment,trailingChangeInCashSupplementalAsReported,quarterlyCapitalStock,annualOperatingIncome,annualOtherIncomeExpense,annualDilutedAverageShares,quarterlyBeginningCashPosition,annualAccountsPayable,trailingInvestingCashFlow,annualGrossPPE,trailingRepaymentOfDebt,trailingCapitalExpenditure,quarterlyCashAndCashEquivalents,annualNonCurrentDeferredRevenue,trailingDilutedAverageShares,annualInvestmentsAndAdvances,trailingBasicEPS,trailingCommonStockIssuance,annualIncomeTaxPayable,trailingBasicAverageShares,annualOtherShortTermInvestments,trailingSaleOfInvestment,quarterlyIncomeTaxPayable,quarterlyInvestmentsAndAdvances,quarterlyCurrentDeferredRevenue,trailingPurchaseOfInvestment,annualCurrentDeferredRevenue,trailingDilutedEPS,quarterlyNonCurrentDeferredRevenue
1998-09-30,,99200000.0,,,197741935.0,,,945500000.0,-251800000.0,,-77000000.0,0.0,,,568700000.0,,,,1917500000.0,,,,,,,,,,,,,,544900000.0,,-10500000.0,1927300000.0,1537500000.0,,1500500000.0,,-6900000.0,144100000.0,,,,,,,,,1758800000.0,,380000000.0,,,,,376800000.0,,,-37500000.0,,469500000.0,,-44800000.0,0.3,,,,,,,,,290800000.0,,61300000.0,,,,,,336200000.0,,,11300000.0,,-39500000.0,,507600000.0,181300000.0,,,,100000.0,,,,,,,,1600000.0,,,383800000.0,61300000.0,101800000.0,-257000000.0,,,-4100000.0,877500000.0,,,,-130700000.0,204333333.0,,,,,89600000.0,28300000.0,,,287900000.0,,133800000.0,,,12200000.0,,,,,-170200000.0,,,,1359300000.0,,,3676300000.0,1749000000.0,,,,,,,,0.31,176500000.0,,,,,,61300000.0,,,,,,44900000.0,,152400000.0,,,,,,,0.0,,,,,,176500000.0,,,,,,,,,,,,,,,,
1998-12-31,206400000.0,227200000.0,,177700000.0,,,,1304100000.0,158500000.0,100000.0,-321700000.0,0.0,,,819300000.0,-809700000.0,,1690500000.0,1849000000.0,,,3304500000.0,,1790000000.0,482700000.0,,,,,1700000.0,,36100000.0,558200000.0,,-10500000.0,1790000000.0,1366300000.0,-227800000.0,1621800000.0,,9800000.0,277600000.0,,-179000000.0,,424700000.0,131200000.0,-270600000.0,,,1944800000.0,206400000.0,482700000.0,,,1849000000.0,,484800000.0,-683100000.0,58400000.0,400500000.0,1621800000.0,592100000.0,206400000.0,69400000.0,,407200000.0,,318700000.0,75500000.0,1269100000.0,407200000.0,361800000.0,-42300000.0,400200000.0,,131800000.0,372200000.0,97100000.0,3793800000.0,,1096600000.0,318700000.0,2003800000.0,-100000.0,16100000.0,,-722200000.0,1.0,372200000.0,-9000000.0,,1944800000.0,,100000.0,,169200000.0,,,-44600000.0,,198461538.0,-17400000.0,,-792700000.0,334800000.0,131800000.0,131200000.0,-227800000.0,,,1300000.0,785000000.0,,,1.04,350400000.0,,,,,1542200000.0,193800000.0,62000000.0,2035400000.0,334800000.0,330400000.0,,141500000.0,1366300000.0,126600000.0,6800000.0,330400000.0,514100000.0,75500000.0,,-371800000.0,17000000.0,785000000.0,,1542200000.0,,177700000.0,3793800000.0,2003800000.0,,-184000000.0,,,,,,,177700000.0,,,,,0.0,131800000.0,491600000.0,,303500000.0,,,50400000.0,,209100000.0,,,,344900000.0,-5300000.0,206400000.0,0.0,209100000.0,,558200000.0,,,177700000.0,,,,,,,,,,,,,,,,
1999-03-31,,29700000.0,,,197142857.0,,,668400000.0,99600000.0,,-12800000.0,0.0,,,432200000.0,,,,1498400000.0,,800000.0,,,,,,,,,,,,593300000.0,,-10400000.0,1436400000.0,1012600000.0,,1623900000.0,-44300000.0,-2300000.0,75900000.0,,,,,,,,,1908800000.0,,485800000.0,,,,,236200000.0,,,5700000.0,,402500000.0,,-24500000.0,0.07,410100000.0,,,75700000.0,,,,,244400000.0,,13800000.0,,,,,,347100000.0,,,12000000.0,,-18500000.0,,295500000.0,-102600000.0,,,,-100000.0,,,,,,,,2300000.0,,,353800000.0,13800000.0,132000000.0,-273400000.0,,,39500000.0,593900000.0,,,,158100000.0,197142857.0,,,,,20000000.0,6200000.0,,,319900000.0,,111900000.0,,,17900000.0,,,,,139600000.0,,,,1518900000.0,,,3407200000.0,1970800000.0,,,,,,,,0.07,217300000.0,,,,,,13800000.0,,,,,,46200000.0,,123200000.0,,,,,,,177700000.0,,,,,,217300000.0,,,,,,,,,,,,,,,,
1999-06-30,,58200000.0,,,190000000.0,,,874600000.0,-566000000.0,,-38800000.0,0.0,,,557800000.0,,,,2097000000.0,,-1600000.0,,,,,,,,,,,,583000000.0,,-11800000.0,1960900000.0,1609400000.0,,1644500000.0,-147000000.0,-3900000.0,118300000.0,,,,,,,,,1804100000.0,,487600000.0,,,,,316800000.0,,,-16200000.0,,499600000.0,,-82200000.0,0.16,409900000.0,,,77700000.0,,,,,259700000.0,,32300000.0,,,,,,586000000.0,,,13600000.0,,-22600000.0,,823200000.0,398400000.0,,,,0.0,,,,,,,,2200000.0,,,433500000.0,32300000.0,123800000.0,-274600000.0,,,-119500000.0,653400000.0,,,,-479100000.0,201875000.0,,,,,46800000.0,14500000.0,,,308400000.0,,179800000.0,,,26500000.0,,,,,-501700000.0,,,,1508000000.0,,,3901100000.0,1940200000.0,,,,,,,,0.17,97800000.0,,,,,,32300000.0,,,,,,60100000.0,,132800000.0,,,,,,,0.0,,,,,,97800000.0,,,,,,,,,,,,,,,,
1999-09-30,,141200000.0,,,193636364.0,,,1098200000.0,-128900000.0,,-49400000.0,108600000.0,,,682300000.0,,,,2329200000.0,,-400000.0,,,,,,,,,,,,590000000.0,,-11700000.0,2267200000.0,1839100000.0,,1718000000.0,-15900000.0,200000.0,200400000.0,,,,,,,,,1864100000.0,,490100000.0,,,,,415900000.0,,,-23600000.0,,541100000.0,,-3200000.0,0.43,407600000.0,,,82500000.0,,,,,311100000.0,,85200000.0,,,,,,552200000.0,,,19200000.0,,-25800000.0,,889400000.0,44500000.0,,,,200000.0,,,,,,,,1500000.0,,,438700000.0,85200000.0,134000000.0,-286300000.0,,,10900000.0,808900000.0,,,,15300000.0,198139535.0,,,,,123500000.0,38300000.0,,,303700000.0,,170800000.0,,,3800000.0,,,,,-10500000.0,,,,1488400000.0,,,4193300000.0,1926100000.0,,,,,,,,0.44,108600000.0,,,,,,85200000.0,,,,,,59200000.0,-27500000.0,140800000.0,,,104800000.0,,,,0.0,,,,,,108600000.0,,,,,,,,,,,,,,,,
1999-12-31,189000000.0,162900000.0,,280200000.0,,,,1591100000.0,557000000.0,-100000.0,-328100000.0,280200000.0,,,965700000.0,-107500000.0,,2246000000.0,2584300000.0,,3400000.0,4232300000.0,,2131700000.0,513000000.0,,,,,-38700000.0,,69300000.0,617600000.0,,-11600000.0,2131700000.0,2071300000.0,-298800000.0,1764100000.0,-30300000.0,-32700000.0,274700000.0,,-237500000.0,,711800000.0,256900000.0,-38300000.0,,,1879000000.0,189000000.0,513000000.0,,806092000.0,2584300000.0,,625400000.0,284000000.0,50400000.0,-287500000.0,1764100000.0,802800000.0,189000000.0,65700000.0,,420700000.0,,358800000.0,92300000.0,1594400000.0,420700000.0,177700000.0,-45500000.0,441700000.0,,57700000.0,714700000.0,84900000.0,4463300000.0,,1256900000.0,358800000.0,2331600000.0,2200000.0,24500000.0,,-40600000.0,0.93,714700000.0,-194700000.0,,1879000000.0,,-200000.0,,277300000.0,,,-44200000.0,,194845361.0,-54600000.0,,-429100000.0,408600000.0,57700000.0,256900000.0,-298800000.0,,104800000.0,171500000.0,1071800000.0,,,0.97,697200000.0,,,,,949808000.0,83600000.0,25900000.0,2637900000.0,408600000.0,318800000.0,,249300000.0,2071300000.0,391500000.0,2200000.0,318800000.0,669200000.0,92300000.0,,656600000.0,-321600000.0,1071800000.0,,949808000.0,806092000.0,280200000.0,4463300000.0,2331600000.0,,102400000.0,,,,-33000000.0,,,280200000.0,,,,,280200000.0,57700000.0,145600000.0,,273900000.0,,,111800000.0,-33000000.0,284800000.0,,,104800000.0,391900000.0,-48600000.0,203225806.0,108600000.0,284800000.0,,617600000.0,,,280200000.0,,,,,,,,,,,,,,,,
2000-03-31,,40190000.0,,,189563000.0,,,773481000.0,286310000.0,,-55300000.0,343643000.0,,,495605000.0,,,,2492612000.0,,-8000.0,,,,,,,,,,,,618762000.0,,-11484000.0,1692763000.0,1218026000.0,,1768990000.0,-363413000.0,19253000.0,95471000.0,,,,,,,,,1514074000.0,,1274586000.0,,,,,277876000.0,,,-9429000.0,,455415000.0,,-39299000.0,0.08,1169406000.0,,,105180000.0,,,,,274095000.0,,15127000.0,,,,,,451596000.0,,,21443000.0,,-25081000.0,,79597000.0,-251702000.0,,,,0.0,,,,,,,,3176000.0,,,442150000.0,15127000.0,255574000.0,-303671000.0,,,63484000.0,981690000.0,,,,375963000.0,189563000.0,,,,,21923000.0,6796000.0,,,315091000.0,,126039000.0,,,128000.0,,,,,350882000.0,,,,1743258000.0,,,4006686000.0,2313923000.0,,,,,,,,0.08,343643000.0,,,,,,15127000.0,,,,,,55281000.0,-52895000.0,156739000.0,-20790000.0,,104847000.0,,,,280159000.0,,,,,,343643000.0,,,,,,,,,,,,,,,,
2000-06-30,,36546000.0,,,162500000.0,,,778373000.0,-440727000.0,,-39707000.0,188545000.0,,,507033000.0,,,,2513395000.0,,,,,,,,,,,,,,636962000.0,,,1726853000.0,1244579000.0,,1765166000.0,-4131000.0,-11752000.0,95177000.0,,,,,,,,,1501821000.0,,1268816000.0,,,,,271340000.0,,,-26184000.0,,470487000.0,,-68218000.0,0.04,1168959000.0,,,99857000.0,,,,,276706000.0,,6500000.0,,,,,,456279000.0,,,28198000.0,,-34313000.0,,363375000.0,271642000.0,,,,-10330000.0,,,,,,,,1073000.0,,,508160000.0,6500000.0,241778000.0,-316786000.0,,,-155098000.0,717471000.0,,,,-385774000.0,162500000.0,,,,,9421000.0,2921000.0,,,320176000.0,,135150000.0,,,1623000.0,,,,,-420087000.0,,,,1726409000.0,,,4015216000.0,2288363000.0,,,,,,,,0.04,188545000.0,,,,,,6500000.0,,,,,,58631000.0,-64935000.0,163733000.0,,,104847000.0,,,,343643000.0,,,,,,188545000.0,,,,,,,,,,,,,,,,
2000-09-30,,56935000.0,,,172900000.0,,,1072617000.0,-118189000.0,,-131526000.0,164307000.0,,,642677000.0,,,,2879261000.0,,,,,,,,,,,,,,626784000.0,,,2036355000.0,1619610000.0,,1768659000.0,-4000.0,-18313000.0,120391000.0,,,,,,,,,1491325000.0,,1259651000.0,,,,,429940000.0,,,33240000.0,,585742000.0,,-34759000.0,0.08,1168764000.0,,,90887000.0,,,,,357374000.0,,13832000.0,,,,,,442651000.0,,,30565000.0,,-28291000.0,,539434000.0,171473000.0,,,,-10339000.0,,,,,,,,-6324000.0,,,540307000.0,13832000.0,236966000.0,-313483000.0,,,-24238000.0,879215000.0,,,,-60659000.0,172900000.0,,,,,20046000.0,6214000.0,,,313301000.0,,164912000.0,,,236000.0,,,,,-88950000.0,,,,1783964000.0,,,4370586000.0,2334231000.0,,,,,,,,0.08,164307000.0,,,,,,13832000.0,,,,,,63456000.0,-76565000.0,200961000.0,,,104847000.0,,,,188545000.0,,,,,,164307000.0,,,,,,,,,,,,,,,,
2000-12-31,-144631000.0,-130032000.0,,127115000.0,,,,1162744000.0,336543000.0,0.0,45823000.0,127115000.0,,,574385000.0,-125055000.0,,2216061000.0,2501053000.0,,,3787215000.0,,1580213000.0,1261241000.0,,,,,-67690000.0,,114421000.0,550262000.0,,-10341000.0,1580213000.0,1239812000.0,-253533000.0,1583394000.0,0.0,-56878000.0,-43179000.0,,-367548000.0,,635366000.0,245435000.0,63937000.0,,,1327406000.0,-144631000.0,1261241000.0,,803189000.0,2501053000.0,,588359000.0,37501000.0,2523000.0,-53282000.0,1583394000.0,704417000.0,-144631000.0,211933000.0,,1167838000.0,,431630000.0,93403000.0,1567515000.0,1167838000.0,280159000.0,-42494000.0,408299000.0,,-180090000.0,228085000.0,-81355000.0,3828459000.0,,1316474000.0,431630000.0,2248246000.0,,34215000.0,,-37370000.0,-0.82,228085000.0,-319254000.0,,1327406000.0,,0.0,,264221000.0,,,69657000.0,,176379268.0,-113129000.0,,-180710000.0,335493000.0,-180090000.0,245435000.0,-253533000.0,,104847000.0,-37192000.0,819978000.0,,,-0.82,233026000.0,,,,,902893000.0,-277376000.0,-97286000.0,2219700000.0,335493000.0,296729000.0,,209265000.0,1239812000.0,162556000.0,536000.0,296729000.0,267860000.0,93403000.0,,195656000.0,-55655000.0,819978000.0,,902893000.0,803189000.0,127115000.0,3828459000.0,2248246000.0,,-153044000.0,,,,-51607000.0,,,127115000.0,,,,,127115000.0,-180090000.0,-127841000.0,,-225986000.0,,,86853000.0,-51607000.0,191749000.0,,,104847000.0,3639000.0,-115204000.0,176379268.0,164307000.0,191749000.0,,550262000.0,,,127115000.0,,,,,,,,,,,,,,,,
2001-03-31,,-14107000.0,,,171933000.0,,,463286000.0,136655000.0,,3521000.0,180766000.0,,,273481000.0,,,,2089575000.0,,-8291000.0,,,,,,,,,,,,279184000.0,,-5173000.0,1133436000.0,805263000.0,,1553199000.0,,40810000.0,34427000.0,,,,,,,,,1273383000.0,,1284312000.0,583443000.0,791409000.0,,255450000.0,189805000.0,,,13945000.0,,287588000.0,,18671000.0,-0.15,1167528000.0,,,116784000.0,,,,,201432000.0,,-23958000.0,,,,,,0.0,,,25890000.0,,-10424000.0,,92229000.0,-137389000.0,,,,0.0,,,,,,,,4765000.0,,,306624000.0,-25024000.0,286120000.0,,,,53651000.0,0.0,,,,193772000.0,171933000.0,,,,,-35232000.0,-11274000.0,,,279184000.0,,56735000.0,,,472000.0,,,,,183348000.0,,,,872809000.0,,,3362958000.0,2229522000.0,,,,,,,,-0.15,180766000.0,,,,,,-25024000.0,,,,,,48534000.0,-75358000.0,129591000.0,,,104847000.0,,,,127115000.0,,,,,,180766000.0,,,,,,,,,,,,,,,,
2001-06-30,,-41000.0,,,166645455.0,,,510971000.0,-220962000.0,,-23468000.0,56819000.0,,,306963000.0,,,,2075858000.0,,,,,,,,,,,,,,521587000.0,,-5174000.0,1178281000.0,791823000.0,,1529689000.0,,-685000.0,51330000.0,,,,,,,,,1257931000.0,,1284035000.0,468138000.0,,,399402000.0,204008000.0,,,-11358000.0,,307004000.0,,-32478000.0,-0.11,1167035000.0,,,117000000.0,,,,,208274000.0,,-18331000.0,,,,,,0.0,,,25321000.0,,-12110000.0,,174982000.0,79132000.0,,,,0.0,,,,,,,,-1595000.0,,,336638000.0,-18331000.0,253783000.0,-253533000.0,,,-123947000.0,0.0,,,,-179842000.0,171933000.0,,,,,-26957000.0,-8626000.0,,,268054000.0,,69868000.0,,,1265000.0,,,,,-191952000.0,,,,1633671000.0,,,3333789000.0,2155508000.0,,,,,,,,-0.11,56819000.0,,,,,,-18331000.0,,,,,,51371000.0,-68083000.0,148703000.0,,,104847000.0,,,,180766000.0,,,,,,56819000.0,,,,,,,,,,,,,,,,
2001-09-30,,103774000.0,,,174489655.0,,,893353000.0,-235337000.0,,-8130000.0,37080000.0,,,491198000.0,,,,2305452000.0,,,,,,,,,,,,,,510515000.0,,-5176000.0,1556669000.0,1048799000.0,,1575110000.0,,-8438000.0,161291000.0,,,,,,,,,1285134000.0,,1256653000.0,558789000.0,774960000.0,,785807000.0,402155000.0,,,2761000.0,,387424000.0,,-1963000.0,0.29,1166360000.0,,,90293000.0,,,,,260481000.0,,50602000.0,,,,,,0.0,,,26116000.0,,-10891000.0,,302042000.0,122680000.0,,,,0.0,,,,,,,,-3244000.0,,,345690000.0,50602000.0,171567000.0,-253533000.0,,,-19739000.0,0.0,,,,-135050000.0,174489655.0,,,,,74414000.0,23812000.0,,,256982000.0,,97182000.0,,,2461000.0,,,,,-145941000.0,,,,830408000.0,,,3590586000.0,2033917000.0,,,,,,,,0.29,37080000.0,,,,,,50602000.0,,,,,,57517000.0,-88552000.0,187968000.0,,,104847000.0,,,,56819000.0,,,,,,37080000.0,,,,,,,,,,,,,,,,
2001-12-31,60798000.0,119909000.0,,233095000.0,,,,988729000.0,365259000.0,0.0,-29702000.0,233095000.0,,599154000.0,561214000.0,-50045000.0,,1423321000.0,2016115000.0,,,2856339000.0,,1368618000.0,1257524000.0,,,,,38697000.0,,103688000.0,539838000.0,,-5186000.0,1368618000.0,758591000.0,-304478000.0,1622402000.0,,7010000.0,188386000.0,,,,335358000.0,198399000.0,45615000.0,,,1352864000.0,59732000.0,1257524000.0,599154000.0,761575000.0,2016115000.0,572499000.0,427515000.0,322430000.0,8391000.0,-13082000.0,1622402000.0,441305000.0,59732000.0,124772000.0,,1165649000.0,,0.0,91875000.0,1223483000.0,1165649000.0,127115000.0,-20709000.0,296124000.0,,52485000.0,36328000.0,35401000.0,3368979000.0,,966311000.0,0.0,2000361000.0,,26361000.0,,-16620000.0,0.35,36328000.0,-267084000.0,,1352864000.0,,0.0,,225899000.0,,,109002000.0,,170662857.0,-9574000.0,,-57779000.0,217479000.0,52485000.0,198399000.0,-304478000.0,,104847000.0,196015000.0,0.0,,572499000.0,0.35,493595000.0,,,,,805027000.0,83974000.0,31489000.0,1632856000.0,217479000.0,235360000.0,,111573000.0,758591000.0,372475000.0,4193000.0,235360000.0,435434000.0,91875000.0,,476975000.0,-7734000.0,0.0,,805027000.0,761575000.0,233095000.0,3368979000.0,2000361000.0,,105980000.0,,,,-71394000.0,,,233095000.0,,,,,233095000.0,52485000.0,-202661000.0,,96199000.0,,,68477000.0,-71394000.0,123109000.0,,,104847000.0,209535000.0,-9648000.0,170662857.0,37080000.0,123109000.0,,539838000.0,,,233095000.0,,,,,,,,,,,,,,,,
2002-03-31,,-6345000.0,,,170580000.0,,,452267000.0,107266000.0,,-15285000.0,355112000.0,,,285853000.0,,,,1809229000.0,,,,,,,,,,,,,,531564000.0,,-5189000.0,1198409000.0,874263000.0,,1600152000.0,,8736000.0,32054000.0,,,,,,,,,1325319000.0,,934966000.0,419821000.0,,,287379000.0,166414000.0,,,-2596000.0,,292198000.0,,-15887000.0,-0.1,840399000.0,,,94567000.0,,,,,186080000.0,,-17058000.0,,,,,,0.0,,,19542000.0,,-10270000.0,,360895000.0,-4531000.0,,,,0.0,,,,,,,,2835000.0,,,232170000.0,-17058000.0,168031000.0,-304478000.0,,,122017000.0,0.0,,,,137880000.0,170580000.0,,,,,-23052000.0,-5994000.0,,,227086000.0,,84669000.0,,,1028000.0,,,,,127610000.0,,,,1541022000.0,,,3134548000.0,1936139000.0,,,,,,,,-0.1,355112000.0,,,,,,-17058000.0,,,,,,38399000.0,-77830000.0,93547000.0,,,104847000.0,,,,233095000.0,,,,,,355112000.0,,,,,,,,,,,,,,,,
2002-06-30,,14001000.0,,,172586667.0,,,545990000.0,-272355000.0,,-16829000.0,57057000.0,,,349825000.0,,,,1792748000.0,,,,,,,,,,,,,,533066000.0,,-5194000.0,1107292000.0,848202000.0,,1323336000.0,,-1528000.0,60075000.0,,,,,,,,,1092029000.0,,944546000.0,429081000.0,,,479443000.0,196165000.0,,,3451000.0,,335824000.0,,-37830000.0,-0.15,846361000.0,,,98185000.0,,,,,210576000.0,,-25888000.0,,,,,,0.0,,,18317000.0,,-15280000.0,,294994000.0,-70158000.0,,,,0.0,,,,,,,,-96379000.0,,,279873000.0,-25888000.0,320321000.0,-304478000.0,,,-298055000.0,0.0,,,,-214783000.0,172586667.0,,,,,-34983000.0,-9095000.0,,,228588000.0,,36770000.0,,,1563000.0,,,,,-230063000.0,,,,1228576000.0,,,2884777000.0,1777485000.0,,,,,,,,-0.15,57057000.0,,,,,,-25888000.0,,,,,,46074000.0,-39399000.0,124127000.0,,,104847000.0,,,,355112000.0,,,,,,57057000.0,,,,,,,,,,,,,,,,
2002-09-30,,96717000.0,,,174525000.0,,,820532000.0,-127554000.0,,-10716000.0,43850000.0,,,477614000.0,,,,1985116000.0,,,,,,,,,,,,,,518106000.0,,-5194000.0,1415718000.0,1034298000.0,,1373989000.0,,727000.0,146091000.0,,,,,,,,,1139082000.0,,950818000.0,535461000.0,,,799122000.0,342918000.0,,,-5518000.0,,380897000.0,,-3599000.0,0.32,856257000.0,,,94561000.0,,,,,236732000.0,,55848000.0,,,,,,0.0,,,17897000.0,,-12617000.0,,318640000.0,19211000.0,,,,0.0,,,,,,,,-88560000.0,,,282146000.0,55848000.0,288333000.0,-304478000.0,,,-13207000.0,0.0,,,,-21694000.0,174525000.0,,,,,75470000.0,19622000.0,,,213628000.0,,36687000.0,,,450000.0,,,,,-34311000.0,,,,1206519000.0,,,3124198000.0,1708480000.0,,,,,,,,0.32,43850000.0,,,,,,55848000.0,,,,,,49374000.0,-42721000.0,180197000.0,,,104847000.0,,,,57057000.0,,,,,,43850000.0,,,,,,,,,,,,,,,,
2002-12-31,75058000.0,114918000.0,,495372000.0,,,,997441000.0,456773000.0,0.0,-19484000.0,495372000.0,,577642000.0,603776000.0,-58661000.0,,1497777000.0,1951515000.0,,,2816230000.0,,1431624000.0,984665000.0,,,,,5441000.0,,77499000.0,551061000.0,,-5195000.0,1431624000.0,966850000.0,-337562000.0,1430950000.0,,-2494000.0,164909000.0,,,,153775000.0,321029000.0,164130000.0,,,1191366000.0,-170674000.0,984665000.0,577642000.0,460993000.0,1951515000.0,555144000.0,393665000.0,414478000.0,3100000.0,1010000.0,1430950000.0,488858000.0,-170674000.0,96099000.0,,857274000.0,,0.0,127391000.0,1099162000.0,857274000.0,233095000.0,-20772000.0,616038000.0,,62156000.0,222892000.0,29030000.0,3142881000.0,,1249426000.0,0.0,1711257000.0,,21743000.0,,-20494000.0,-0.99,222892000.0,-103859000.0,,1191366000.0,,0.0,,183838000.0,,,38783000.0,,172397980.0,195856000.0,,-62314000.0,190144000.0,62156000.0,321029000.0,-337562000.0,,104847000.0,451522000.0,0.0,,555144000.0,-0.99,571736000.0,,,,,715736000.0,86653000.0,24497000.0,1717068000.0,190144000.0,213499000.0,,47105000.0,966850000.0,473139000.0,59000.0,213499000.0,403129000.0,127391000.0,,551242000.0,-3653000.0,0.0,,715736000.0,460993000.0,495372000.0,3142881000.0,1711257000.0,,262277000.0,,,,-47427000.0,,,495372000.0,,,,,495372000.0,62156000.0,-159337000.0,,104088000.0,,,49991000.0,-47427000.0,166316000.0,,,104847000.0,219291000.0,-37704000.0,174157143.0,43850000.0,166316000.0,,551061000.0,,,495372000.0,,,,,,,,,,,,,,,,
