,timestamp,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,quarterlyChangesInAccountReceivables,trailingChangeInCashSupplementalAsReported,annualChangeInCashSupplementalAsReported,annualGrossPPE,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,quarterlyChangeInInventory,trailingChangesInAccountReceivables,annualRepaymentOfDebt,annualInterestExpense,quarterlyDilutedEPS,annualOtherNonCurrentLiabilities,annualBeginningCashPosition,annualCapitalExpenditure,annualOtherIncomeExpense,trailingGrossProfit,annualTotalNonCurrentAssets,quarterlyOtherIntangibleAssets,annualSellingGeneralAndAdministration,quarterlySaleOfInvestment,quarterlyBeginningCashPosition,annualDilutedAverageShares,trailingInterestExpense,quarterlyAccountsPayable,quarterlyCapitalStock,quarterlyRepaymentOfDebt,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,quarterlyOtherCurrentAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingNetOtherFinancingCharges,quarterlyStockBasedCompensation,trailingStockBasedCompensation,quarterlyEbitda,trailingChangeInInventory,annualStockBasedCompensation,trailingDepreciationAndAmortization,quarterlyCapitalExpenditure,trailingTaxProvision,annualInventory,annualChangeInInventory,annualCashFlowFromContinuingFinancingActivities,annualNetOtherFinancingCharges,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyBasicAverageShares,annualCurrentDeferredRevenue,quarterlyCashFlowFromContinuingFinancingActivities,annualCurrentDebt,quarterlyAccumulatedDepreciation,annualCapitalStock,annualNetIncomeContinuousOperations,annualOperatingExpense,annualBasicAverageShares,annualTotalRevenue,trailingResearchAndDevelopment,annualPurchaseOfBusiness,annualCostOfRevenue,trailingOperatingExpense,quarterlyIncomeTaxPayable,annualDeferredIncomeTax,quarterlyGrossPPE,quarterlyCurrentLiabilities,trailingSellingGeneralAndAdministration,quarterlyOperatingCashFlow,annualGrossProfit,quarterlyPretaxIncome,annualResearchAndDevelopment,quarterlyOtherNonCashItems,quarterlyPurchaseOfBusiness,annualAccumulatedDepreciation,annualNonCurrentDeferredTaxesLiabilities,quarterlyCurrentAssets,annualTotalLiabilitiesNetMinorityInterest,quarterlyRepurchaseOfCapitalStock,trailingFreeCashFlow,trailingBeginningCashPosition,trailingPurchaseOfBusiness,quarterlyNonCurrentDeferredRevenue,annualChangesInAccountReceivables,trailingCashDividendsPaid,annualChangeInWorkingCapital,trailingCostOfRevenue,quarterlyChangeInCashSupplementalAsReported,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,quarterlyOtherShortTermInvestments,quarterlyRetainedEarnings,quarterlyTaxProvision,quarterlyCommonStockIssuance,quarterlyNetPPE,quarterlyOtherCurrentLiabilities,quarterlyResearchAndDevelopment,trailingNetIncomeContinuousOperations,quarterlyCurrentAccruedExpenses,quarterlyGoodwill,quarterlyAccountsReceivable,annualNetOtherInvestingChanges,quarterlyCostOfRevenue,quarterlyTotalNonCurrentAssets,annualRetainedEarnings,trailingNetIncome,annualGoodwill,annualTotalAssets,trailingPretaxIncome,trailingChangeInWorkingCapital,annualPretaxIncome,quarterlyLongTermDebt,annualCashDividendsPaid,quarterlyTotalAssets,quarterlyFreeCashFlow,annualPurchaseOfInvestment,annualNetIncome,annualAccountsReceivable,quarterlyNetIncomeContinuousOperations,annualOperatingIncome,annualInvestingCashFlow,quarterlyNetIncome,trailingOperatingIncome,annualFreeCashFlow,trailingInvestingCashFlow,annualAccountsPayable,quarterlyBasicEPS,quarterlySellingGeneralAndAdministration,quarterlyDepreciationAndAmortization,annualIncomeTaxPayable,trailingSaleOfInvestment,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualNonCurrentDeferredRevenue,quarterlyOtherNonCurrentLiabilities,annualEndCashPosition,annualStockholdersEquity,annualOtherCurrentAssets,trailingTotalRevenue,annualOtherNonCashItems,annualLongTermDebt,trailingPurchaseOfInvestment,annualCurrentLiabilities,quarterlyPurchaseOfInvestment,annualCurrentAccruedExpenses,annualCashAndCashEquivalents,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualDilutedEPS,trailingEndCashPosition,quarterlyCurrentDebt,quarterlyInterestExpense,trailingCashFlowFromContinuingFinancingActivities,annualTaxProvision,annualDepreciationAndAmortization,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNetOtherFinancingCharges,annualInvestmentsAndAdvances,quarterlyChangeInAccountPayable,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyNetIncomeCommonStockholders,quarterlyOtherNonCurrentAssets,trailingChangeInAccountPayable,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyCurrentDeferredRevenue,trailingOtherIncomeExpense,quarterlyInventory,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,quarterlyInvestmentsAndAdvances,annualNetPPE,quarterlyOperatingExpense,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,annualOtherNonCurrentAssets,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualOperatingCashFlow,quarterlyDilutedAverageShares,annualCashCashEquivalentsAndMarketableSecurities,annualCommonStockIssuance,annualSaleOfInvestment,annualOtherShortTermInvestments,annualOtherIntangibleAssets,annualBasicEPS,annualEbitda,annualRepurchaseOfCapitalStock,annualCurrentAssets,trailingOtherNonCashItems,trailingBasicAverageShares,trailingDeferredIncomeTax,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingRepaymentOfDebt,trailingDilutedAverageShares,trailingCommonStockIssuance,trailingBasicEPS
48,780883200,,,,,,,,242000000.0,0.0,-6700000.0,,,,0.035,,,,,,,,,,139100000.0,,,13800000.0,,,144100000.0,144100000.0,,12200000.0,,,,,20000000.0,,,,-2600000.0,,,,,,17900000.0,83200000.0,92216000.0,,-900000.0,,-31800000.0,,,,,,,,,,,,70100000.0,94100000.0,,8300000.0,,19000000.0,,,,,,300300000.0,,,,,,,,,,,4900000.0,-6700000.0,,,93200000.0,6100000.0,1500000.0,38300000.0,60300000.0,,,,,,,38500000.0,44300000.0,,,,,,,,,,344600000.0,5700000.0,,,,12900000.0,,,12900000.0,,,,,0.035,24700000.0,2100000.0,,,8500000.0,,-100000.0,,,,,,,,,,,,0.0,-2600000.0,,,20000000.0,500000.0,,,,102600000.0,100000.0,,,8600000.0,12900000.0,6000000.0,,,44700000.0,,,60000000.0,,1500000.0,,,26800000.0,,,,,,,92216000.0,,,,,,,,,,,,,,,,,,
49,788832000,,,,,,,,245400000.0,-36800000.0,-3700000.0,,,,0.0025,,,,,,,,,,0.0,,,14700000.0,,,119800000.0,119800000.0,,17600000.0,,,,,29400000.0,,,,-3600000.0,,,,,,25800000.0,104700000.0,92896000.0,,1700000.0,,-31800000.0,,,,,,,,,,,,72300000.0,111400000.0,,14500000.0,,1400000.0,,,,,,302400000.0,,,,,,,,,,,-24200000.0,-6100000.0,,,94100000.0,500000.0,2600000.0,40500000.0,74100000.0,,,,,,,44800000.0,63000000.0,,,,,,,,,,365400000.0,10900000.0,,,,900000.0,,,900000.0,,,,,0.0025,30500000.0,3600000.0,,,8600000.0,,0.0,,,,,,,,,,,,0.0,-40400000.0,,,22600000.0,600000.0,,,,120000000.0,-100000.0,,,8600000.0,900000.0,22500000.0,,,59900000.0,,,67000000.0,,-23700000.0,,,34100000.0,,,,,,,92896000.0,,,,,,,,,,,,,,,,,,
50,796608000,,,,,,,,269500000.0,31000000.0,-8000000.0,,,,0.055,,,,,,,,,,0.0,,,14300000.0,,,59700000.0,59700000.0,,35600000.0,,,,,32200000.0,,,,-20700000.0,,,,,,30000000.0,118100000.0,93772000.0,,1800000.0,,-31800000.0,,,,,,,,,,,,76000000.0,123200000.0,,1800000.0,,31700000.0,,-2300000.0,,,,292800000.0,,,,,,,,,,,-60100000.0,-19000000.0,,,115000000.0,10900000.0,1700000.0,44200000.0,86200000.0,,,,,,,52000000.0,108500000.0,,,,,,,,,,401300000.0,-18900000.0,,,,20800000.0,,,20800000.0,,,,,0.055,33900000.0,2200000.0,,,8600000.0,,0.0,,,,,,,,,-75600000.0,,,0.0,-64700000.0,,,22700000.0,600000.0,,,,131800000.0,0.0,,,8600000.0,20800000.0,64300000.0,,,66100000.0,,,75000000.0,,2300000.0,,,36100000.0,,,,,,,93772000.0,,,,,,,,,,,,,,,,,,
51,804470400,58600000.0,88900000.0,,,-47100000.0,88600000.0,,404000000.0,-14100000.0,-4700000.0,,,2400000.0,,-100000.0,139100000.0,-19000000.0,-16100000.0,,185400000.0,,130500000.0,177700000.0,0.0,97740000.0,,19400000.0,,,92100000.0,92100000.0,,59700000.0,,,,,61500000.0,,,,7900000.0,,79800000.0,-23100000.0,114200000.0,0.0,58800000.0,136400000.0,,,111600000.0,24600000.0,-39600000.0,,58600000.0,141100000.0,97740000.0,442400000.0,,,194000000.0,,,-9600000.0,88600000.0,132900000.0,,-2300000.0,248400000.0,36600000.0,,,,-39600000.0,9500000.0,360900000.0,142300000.0,,,,,,,,-53500000.0,,32300000.0,-21700000.0,,,138900000.0,12700000.0,109900000.0,49000000.0,88900000.0,,,,,,-14200000.0,58700000.0,185400000.0,138900000.0,,,546300000.0,,,88800000.0,,,546300000.0,5600000.0,-329700000.0,58600000.0,,23900000.0,107300000.0,-184600000.0,23900000.0,,3300000.0,,19400000.0,,16200000.0,2700000.0,,,9400000.0,,-100000.0,0.0,404000000.0,59700000.0,,,,,132900000.0,-248400000.0,,92100000.0,0.0,-76900000.0,0.6,,24600000.0,700000.0,,30200000.0,10600000.0,142300000.0,0.0,,,9500000.0,23900000.0,136400000.0,,,77700000.0,,,79800000.0,,-21500000.0,,49000000.0,18900000.0,,,136400000.0,9400000.0,,22300000.0,,92100000.0,115700000.0,178300000.0,,,0.6,117900000.0,,360900000.0,,,,,,,,,
52,812419200,,,,,,,,431200000.0,0.0,-12800000.0,,,,0.065,,,,,,,,,114500000.0,92100000.0,,,20700000.0,,,65800000.0,65800000.0,,64900000.0,,,,,42300000.0,,,,-8100000.0,,,,,,38900000.0,149100000.0,100544260.0,,-21200000.0,,-42500000.0,,,,,,,,,,,,96200000.0,129800000.0,,27000000.0,,42700000.0,,,,,,371700000.0,,,,,,,,,,,-26200000.0,-3700000.0,,,166200000.0,15400000.0,800000.0,53700000.0,106700000.0,,,,,,,63300000.0,198800000.0,,,,,,,,,,570500000.0,18900000.0,,,,27300000.0,,,27300000.0,,,,,0.065,43500000.0,3400000.0,,,9500000.0,,0.0,,,,,,,,,-137700000.0,,,0.0,-31300000.0,,,2400000.0,400000.0,,,,139300000.0,0.0,,,9500000.0,27300000.0,145100000.0,,,85800000.0,,,92600000.0,,4200000.0,,,46900000.0,,,,,,,100544260.0,,,,,,,,,,,,,,,,,,
53,820368000,,,,,,,,465200000.0,0.0,-21100000.0,,,,0.145,,,,,,,,,123500000.0,0.0,,,31200000.0,,,58200000.0,58200000.0,,60100000.0,,,,,46100000.0,,,,-5100000.0,,,,,,43000000.0,165800000.0,101226000.0,,2100000.0,,-45300000.0,,,,,,,,,,,,101100000.0,148600000.0,,-17200000.0,,46600000.0,,,,,,420900000.0,,,,,,,,,,,-7600000.0,-50200000.0,,,196100000.0,16800000.0,3600000.0,55800000.0,116500000.0,,,,,,,72300000.0,202300000.0,,,,,,,,,,623200000.0,-22300000.0,,,,29800000.0,,,29800000.0,,,,,0.145,47400000.0,3100000.0,,,9400000.0,,-100000.0,,,,,,,,,-110900000.0,,,0.0,7500000.0,,,900000.0,200000.0,,,,158000000.0,100000.0,,,9500000.0,29800000.0,146500000.0,,,93500000.0,,,113600000.0,,3900000.0,,,50500000.0,,,,,,,101226000.0,,,,,,,,,,,,,,,,,,
54,828230400,,,,,,,,495900000.0,0.0,-17300000.0,,,,0.155,,,,,,,,,123100000.0,0.0,,,36300000.0,,,46600000.0,46600000.0,,46500000.0,,,,,51900000.0,,,,-14100000.0,,,,,,47700000.0,187500000.0,101650000.0,,1400000.0,,-45300000.0,,,,,,,,,,,,110900000.0,168900000.0,,4000000.0,,49700000.0,,,,,,451300000.0,,,,,,,,,,,-11600000.0,-31900000.0,,,227900000.0,17900000.0,400000.0,65600000.0,130600000.0,,,,,,,81000000.0,223000000.0,,,,,,,,,,674300000.0,-10100000.0,,,,31800000.0,,,31800000.0,,,,,0.155,54600000.0,4200000.0,,,9500000.0,,0.0,,,,,,,,,-125700000.0,,,0.0,-16700000.0,,,2000000.0,300000.0,,,,178400000.0,-100000.0,,,9500000.0,31800000.0,157400000.0,,,106500000.0,,,131000000.0,,2300000.0,,,58800000.0,,,,,,,101650000.0,,,,,,,,,,,,,,,,,,
55,836092800,120900000.0,138800000.0,,,17300000.0,120700000.0,,537200000.0,0.0,-1400000.0,,,1400000.0,,100000.0,92100000.0,-39100000.0,12800000.0,,219200000.0,,200800000.0,94500000.0,0.0,104658000.0,,27300000.0,,,109400000.0,109400000.0,,48300000.0,,,,,53600000.0,,,,-11800000.0,,132400000.0,-52600000.0,-6400000.0,0.0,48000000.0,192600000.0,,,11300000.0,3100000.0,-48900000.0,,120900000.0,217100000.0,104658000.0,694900000.0,,,300300000.0,,,-12200000.0,120700000.0,169200000.0,,50900000.0,394600000.0,49800000.0,,0.0,,-48900000.0,6300000.0,493600000.0,175600000.0,,,,,,,,-60200000.0,,62700000.0,25600000.0,,,259800000.0,17900000.0,10100000.0,71800000.0,138800000.0,,,,,,0.0,83800000.0,219200000.0,259800000.0,,,712800000.0,,,188900000.0,,,712800000.0,39100000.0,-456300000.0,120900000.0,,31900000.0,177500000.0,-39800000.0,31900000.0,,25600000.0,,27300000.0,,55200000.0,5600000.0,,,6400000.0,,100000.0,0.0,537200000.0,48300000.0,,-100000.0,,,169200000.0,-82000000.0,,109400000.0,0.0,700000.0,1.155,,3100000.0,500000.0,,68000000.0,16300000.0,175600000.0,0.0,,,6300000.0,31900000.0,147400000.0,,,108800000.0,,,132400000.0,,2400000.0,,71800000.0,60800000.0,,,147400000.0,6400000.0,,64700000.0,,109400000.0,14900000.0,455600000.0,,,1.155,193800000.0,,493600000.0,,,,,,,,,
56,844041600,,,,,,,,561000000.0,0.0,-6200000.0,,,,0.1,,,,,,,,,48600000.0,109400000.0,,,21500000.0,,,107100000.0,107100000.0,,61400000.0,,,,,38400000.0,,,,-8600000.0,,,,,,32900000.0,164200000.0,102130000.0,,2200000.0,,-48900000.0,,,,,,,,,,,,123800000.0,172100000.0,,29200000.0,,36400000.0,,-100000.0,,,,500100000.0,,-500000.0,,,,,,,,,-2300000.0,-1900000.0,1700000.0,,283800000.0,12400000.0,,74900000.0,144800000.0,,,,,,,68700000.0,240700000.0,,,,,,,,,,740800000.0,20600000.0,,,,24000000.0,,,24000000.0,,,,,0.105,57100000.0,5500000.0,,,7700000.0,,-100000.0,,,,,,,,,-73700000.0,,,0.0,-33700000.0,,,5800000.0,200000.0,,,,179800000.0,0.0,,,7800000.0,24000000.0,165800000.0,,,95500000.0,,,138600000.0,,3500000.0,,,62600000.0,,,,,,,102130000.0,,,,,,,,,,,,,,,,,,
57,851990400,,,,,,,,589100000.0,0.0,12200000.0,,,,0.1,,,,,,,,,85700000.0,0.0,,,20400000.0,,,161200000.0,161200000.0,,67600000.0,,,,,34500000.0,,,,-5400000.0,,,,,,28800000.0,151700000.0,102862000.0,,3300000.0,,-48900000.0,,,,,,,,,,,,123500000.0,163400000.0,,97000000.0,,32300000.0,,,,,,477500000.0,,,,,,,,,,,54100000.0,71100000.0,-1200000.0,,305100000.0,11000000.0,,74600000.0,140100000.0,,,,,,,69300000.0,281300000.0,,,,,,,,,,758800000.0,91600000.0,,,,21300000.0,,,21300000.0,,,,,0.105,47900000.0,5700000.0,,,6300000.0,,0.0,,,,,,,,,-126400000.0,,,0.0,-46100000.0,,,2900000.0,600000.0,,,,169700000.0,-100000.0,,,6300000.0,21300000.0,206700000.0,,,82400000.0,,,126300000.0,,4200000.0,,,53600000.0,,,,,,,102862000.0,,,,,,,,,,,,,,,,,,
58,859766400,,,,,,,,611600000.0,100000.0,8100000.0,,,,0.11,,,,,,,,,139700000.0,0.0,,,19700000.0,0.0,,160600000.0,149600000.0,,14800000.0,-2000000.0,,,,36000000.0,,,,-4000000.0,,,,,,30800000.0,157800000.0,215320000.0,,900000.0,,-48900000.0,,,,,,,,,,,,122300000.0,170300000.0,,44400000.0,,35900000.0,,,,,,443600000.0,,,,,,,,,,,-11600000.0,16600000.0,-1200000.0,11000000.0,328800000.0,12200000.0,1600000.0,73400000.0,148500000.0,22000000.0,,,,122000000.0,,75300000.0,344700000.0,,,,,,,,,,788300000.0,40400000.0,,,,23700000.0,,,23700000.0,,,,,0.115,29600000.0,5200000.0,,,6400000.0,,100000.0,,,,,,,,,-191800000.0,,,149600000.0,-56000000.0,,,2100000.0,,,,,176700000.0,100000.0,,,6300000.0,23700000.0,271300000.0,,,82500000.0,,,118300000.0,,0.0,,,51700000.0,,,,,,,215320000.0,,,,,,,,,,,,,,,,,,
59,867628800,105400000.0,258500000.0,,,77500000.0,208100000.0,,1014600000.0,-100000.0,7200000.0,,,,,0.0,201700000.0,-56800000.0,-60600000.0,,483300000.0,,219400000.0,596400000.0,149600000.0,212056000.0,,41200000.0,100000.0,,348800000.0,279200000.0,,12500000.0,13600000.0,,,,149800000.0,,,,-38800000.0,,174600000.0,21300000.0,25100000.0,0.0,113900000.0,558200000.0,,,18700000.0,25100000.0,-90500000.0,100000.0,105400000.0,353500000.0,170406000.0,1031800000.0,,,471900000.0,,,-19200000.0,208100000.0,324800000.0,,65700000.0,559900000.0,69400000.0,134100000.0,-200000.0,,-90500000.0,3900000.0,860000000.0,328700000.0,,,,,,,,97900000.0,,37300000.0,12100000.0,-18500000.0,69600000.0,542700000.0,33000000.0,24500000.0,117600000.0,258500000.0,71900000.0,,,,269300000.0,0.0,247400000.0,483300000.0,542700000.0,,,1343300000.0,,,174000000.0,,,1343300000.0,26900000.0,-997300000.0,105400000.0,269300000.0,36400000.0,206400000.0,-183700000.0,36400000.0,,179500000.0,,41200000.0,,125000000.0,35900000.0,,,3900000.0,,0.0,279200000.0,1014600000.0,12500000.0,,-100000.0,,,324800000.0,-605400000.0,,279200000.0,279200000.0,-47900000.0,0.62,,25100000.0,,,68600000.0,52300000.0,328700000.0,0.0,,,3900000.0,36400000.0,365700000.0,,,310800000.0,,,174600000.0,,100000.0,,117600000.0,196900000.0,13600000.0,,365700000.0,3900000.0,,236300000.0,,348800000.0,31900000.0,870400000.0,69600000.0,,0.62,258700000.0,,860000000.0,,,,,,,,,
60,875577600,,,,,,,,1092500000.0,0.0,-12900000.0,,,,0.14,,,,,,,,,,279200000.0,,,47800000.0,0.0,,324900000.0,249400000.0,,12500000.0,21400000.0,,,,76200000.0,,,,-22500000.0,,,,,,64300000.0,312400000.0,355132000.0,,17900000.0,,-98200000.0,,,,,,,,,,,,227000000.0,347200000.0,,-3800000.0,,73100000.0,,,,,,923900000.0,,-2900000.0,,,,,,,,,-29800000.0,-65400000.0,,75500000.0,592400000.0,23400000.0,23300000.0,128800000.0,276800000.0,45200000.0,,,,345000000.0,,140800000.0,519000000.0,,,,,,,,,,1442900000.0,-26300000.0,,,,49700000.0,,,49700000.0,,,,,0.15,62100000.0,11900000.0,,,3200000.0,,0.0,,,,,,,,,-20800000.0,,,249400000.0,-43300000.0,,,22600000.0,,,,,350400000.0,0.0,,,3200000.0,49700000.0,390200000.0,,,171600000.0,,,187500000.0,,0.0,,,107300000.0,,,,,,,355132000.0,,,,,,,,,,,,,,,,,,
61,883526400,,,,,,,,1138800000.0,0.0,-13900000.0,,,,0.15,,,,,,,,,,249400000.0,,,54000000.0,0.0,,280900000.0,191100000.0,,13900000.0,18300000.0,,,,73500000.0,,,,-11200000.0,,,,,,67200000.0,326400000.0,338628000.0,,-1300000.0,,-105300000.0,,,,,,,,,,,,236300000.0,342700000.0,,-2000000.0,,67200000.0,,,,,,919700000.0,,-4600000.0,,,,,,,,,-58300000.0,-60400000.0,,89800000.0,644500000.0,24500000.0,2100000.0,131000000.0,266200000.0,47300000.0,,,,376300000.0,,150300000.0,565000000.0,,,,,,,,,,1484700000.0,-13200000.0,,,,52100000.0,,,52100000.0,,,,,0.155,61600000.0,6300000.0,,,3200000.0,,0.0,,,,,,,,,-54900000.0,,,191100000.0,-66100000.0,,,22500000.0,,,,,345900000.0,-100000.0,,,3200000.0,52100000.0,434000000.0,,,176100000.0,,,195000000.0,,9300000.0,,,108900000.0,,,,,,,352420000.0,,,,,,,,,,,,,,,,,,
62,891302400,,,,,,,,1174600000.0,0.0,-18600000.0,,,,0.085,,,,,,,,,,191100000.0,,,48800000.0,0.0,,264800000.0,191700000.0,,17900000.0,17500000.0,,,,43500000.0,,,,-17200000.0,,,,,,33800000.0,274200000.0,339940000.0,,4200000.0,,-105300000.0,,,,,,,,,,,,243700000.0,330200000.0,,42300000.0,,42600000.0,,,,,,881900000.0,,-3700000.0,,,,,,,,,600000.0,3600000.0,,73100000.0,673500000.0,13600000.0,11200000.0,138400000.0,262400000.0,46100000.0,,,,331200000.0,,134200000.0,622900000.0,,,,,,,,,,1504800000.0,25100000.0,,,,29000000.0,,,29000000.0,,,,,0.085,60100000.0,9700000.0,,,,,,,,,,,,,,-30600000.0,,,191700000.0,-47800000.0,,,19000000.0,,,,,330200000.0,0.0,,,,29000000.0,484500000.0,,,140000000.0,,,214000000.0,,8800000.0,,,106200000.0,,,,,,,351140000.0,,,,,,,,,,,,,,,,,,
63,899164800,134100000.0,282800000.0,,,-63300000.0,256900000.0,,1197700000.0,100000.0,-16900000.0,,,,,,279200000.0,-83200000.0,-22500000.0,,592000000.0,,242400000.0,,191700000.0,177044000.0,,46400000.0,100000.0,,308300000.0,216000000.0,,18700000.0,16300000.0,,,,32700000.0,,,,-32300000.0,,234600000.0,-62300000.0,39800000.0,0.0,21700000.0,253400000.0,,,19000000.0,21500000.0,-116000000.0,100000.0,134100000.0,424300000.0,170194000.0,1166300000.0,,,554900000.0,,,-46200000.0,256900000.0,350700000.0,,13800000.0,611400000.0,14000000.0,181900000.0,,,-116000000.0,,956400000.0,350700000.0,-4800000.0,,,,,,,-97100000.0,,24200000.0,25100000.0,,92300000.0,683800000.0,10700000.0,21800000.0,140900000.0,282800000.0,43400000.0,,,,304100000.0,100000.0,129700000.0,592000000.0,683800000.0,,,1548400000.0,,,206300000.0,,,1548400000.0,-18500000.0,-915200000.0,134100000.0,304100000.0,3300000.0,187100000.0,-172700000.0,3300000.0,,-32900000.0,,46400000.0,,58600000.0,11000000.0,,,,,,216000000.0,1197700000.0,18700000.0,,100000.0,,,350700000.0,-808900000.0,,216000000.0,216000000.0,-15500000.0,0.76,,21500000.0,,,72200000.0,38900000.0,350700000.0,100000.0,,,,3300000.0,451100000.0,,,123700000.0,,,234600000.0,,-49400000.0,,140900000.0,102000000.0,16300000.0,,451100000.0,,,50300000.0,,308300000.0,58400000.0,825600000.0,92300000.0,,0.79,226000000.0,-16000000.0,956400000.0,,,,,,,,,
64,907113600,,,,,,,,1207500000.0,100000.0,1800000.0,,,,0.03,,,,,,,,,,216000000.0,,,31300000.0,0.0,,293200000.0,231800000.0,,21100000.0,16500000.0,,,,8700000.0,,,,-9700000.0,,,,,,-2900000.0,205200000.0,349368000.0,,-2500000.0,,-126600000.0,,,,,,,,,,,,266500000.0,333200000.0,,54300000.0,,14100000.0,,100000.0,,,,900600000.0,,-2600000.0,,,,,,,,,15900000.0,32400000.0,,61400000.0,694000000.0,4000000.0,2000000.0,139900000.0,281400000.0,42900000.0,,,,260300000.0,,112700000.0,640100000.0,,,,,,,,,,1540700000.0,44600000.0,,,,10200000.0,,,10200000.0,,,,,0.03,52600000.0,11600000.0,,,,,,,,,,,,,,-21400000.0,,,231800000.0,-31000000.0,,,20500000.0,,,,,333200000.0,0.0,,,,10200000.0,500200000.0,,,92500000.0,,,234800000.0,,17100000.0,,,95400000.0,,,,,,,357028000.0,,,,,,,,,,,,,,,,,,
65,915062400,,,,,,,,1187600000.0,-100000.0,20200000.0,,,,-0.05,,,,,,,,,,231800000.0,,,23900000.0,0.0,,247600000.0,177600000.0,,15000000.0,15600000.0,,,,10100000.0,,,,-13000000.0,,,,,,0.0,193400000.0,349852000.0,,-3900000.0,,-136300000.0,,,,,,,,,,,,281600000.0,337000000.0,,9000000.0,,-28600000.0,,-200000.0,,,,852600000.0,,-18000000.0,,,,,,,,,-54200000.0,9000000.0,,70000000.0,676400000.0,-11000000.0,16700000.0,145300000.0,292800000.0,38500000.0,,,,286000000.0,,104900000.0,672000000.0,,,,,,,,,,1524600000.0,-4000000.0,,,,-17600000.0,,,-17600000.0,,,,,-0.05,50000000.0,10100000.0,,,,,,,,,,,,,,-33000000.0,,,177600000.0,-46100000.0,,,20300000.0,,,,,337000000.0,0.0,,,,-17600000.0,526700000.0,,,88500000.0,,,209700000.0,,-42700000.0,,,88500000.0,,,,,,,349852000.0,,,,,,,,,,,,,,,,,,
66,922838400,,,,,,,,1200300000.0,-12500000.0,900000.0,,,,0.055,,,,,,,,,,177600000.0,,,30000000.0,0.0,,281600000.0,245200000.0,,18300000.0,12400000.0,,,,26400000.0,,,,-2500000.0,,,,,,13000000.0,210900000.0,351520000.0,,-8200000.0,,-143600000.0,,,,,,,,,,,,289700000.0,341000000.0,,34400000.0,,28900000.0,,200000.0,,,,892300000.0,,-12800000.0,,,,,,,,,67500000.0,-35000000.0,,36400000.0,697200000.0,8100000.0,8000000.0,146100000.0,294600000.0,39500000.0,,,,297200000.0,,110700000.0,649000000.0,,,,,,,,,,1541300000.0,31900000.0,,,,20800000.0,,,20800000.0,,,,,0.06,47800000.0,13400000.0,,,,,,,,,,,,,,52000000.0,,,245200000.0,37000000.0,,,16400000.0,,,,,341000000.0,-100000.0,,,,20800000.0,502900000.0,,,100200000.0,,,199900000.0,,0.0,,,87200000.0,,,,,,,371856000.0,,,,,,,,,,,,,,,,,,
67,930700800,39200000.0,302500000.0,,,55500000.0,318900000.0,,1232600000.0,12500000.0,7900000.0,,,,,,216000000.0,-70800000.0,-42700000.0,,642600000.0,,199100000.0,,245200000.0,183344000.0,,35200000.0,100000.0,,331100000.0,271500000.0,,22400000.0,5200000.0,,,,35400000.0,,,,-45600000.0,,195700000.0,30800000.0,-16200000.0,0.0,22300000.0,233700000.0,,,-1600000.0,14600000.0,-150600000.0,100000.0,39200000.0,363700000.0,175474000.0,843200000.0,,,447100000.0,,,-27900000.0,318900000.0,352300000.0,,24600000.0,396100000.0,35900000.0,164700000.0,-200000.0,,-150600000.0,,942300000.0,352300000.0,-15400000.0,,,,,,,39000000.0,,26300000.0,32600000.0,,59600000.0,723000000.0,10100000.0,14600000.0,168300000.0,302500000.0,43800000.0,,,,280100000.0,0.0,118900000.0,642600000.0,723000000.0,,,1584900000.0,,,50300000.0,,,1584900000.0,-21000000.0,-598200000.0,39200000.0,280100000.0,25800000.0,32400000.0,-37800000.0,25800000.0,,51500000.0,,35200000.0,,48800000.0,13100000.0,,,,,,271500000.0,1232600000.0,22400000.0,,-100000.0,,,352300000.0,-595800000.0,,271500000.0,271500000.0,2300000.0,0.215,,14600000.0,,,11100000.0,48200000.0,352300000.0,100000.0,,,,25800000.0,474300000.0,,,114800000.0,,,195700000.0,,0.0,,168300000.0,92500000.0,5200000.0,,474300000.0,,,122300000.0,,331100000.0,41300000.0,631200000.0,59600000.0,,0.225,80600000.0,-48800000.0,942300000.0,,,,,,,,,
