,quarterlyOperatingCashFlow,annualPurchaseOfInvestment,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCurrentLiabilities,trailingInvestingCashFlow,quarterlyNetIncome,annualInvestingCashFlow,annualPretaxIncome,quarterlyNetIncomeContinuousOperations,trailingPretaxIncome,annualNonCurrentDeferredTaxesLiabilities,annualNonCurrentDeferredRevenue,annualTotalAssets,trailingCashDividendsPaid,trailingNetIncome,trailingPurchaseOfBusiness,annualStockholdersEquity,annualLongTermDebt,annualOtherNonCashItems,quarterlyDilutedEPS,quarterlyOtherCurrentLiabilities,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,trailingNetOtherInvestingChanges,quarterlyAccountsReceivable,annualCurrentLiabilities,trailingStockBasedCompensation,annualRetainedEarnings,trailingChangeInInventory,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,annualDepreciationAndAmortization,quarterlyGoodwill,annualCommonStockIssuance,annualGoodwill,annualStockBasedCompensation,annualDilutedAverageShares,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,trailingChangeInWorkingCapital,annualCapitalStock,quarterlyInventory,quarterlyInvestmentsAndAdvances,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,annualAccountsReceivable,annualOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalRevenue,quarterlyCashAndCashEquivalents,annualChangeInAccountPayable,trailingOtherIncomeExpense,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingGrossProfit,annualAccountsPayable,trailingOperatingIncome,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,quarterlyDepreciationAndAmortization,annualBasicAverageShares,annualCashFlowFromContinuingFinancingActivities,annualEndCashPosition,annualNetPPE,annualOtherIncomeExpense,annualEbitda,trailingTotalRevenue,trailingRepaymentOfDebt,quarterlyCapitalStock,annualOperatingIncome,quarterlyBeginningCashPosition,annualCashAndCashEquivalents,annualNetOtherInvestingChanges,trailingChangeInCashSupplementalAsReported,quarterlyInterestExpense,quarterlyCurrentDebt,annualGrossPPE,quarterlyChangesInAccountReceivables,quarterlyPurchaseOfInvestment,trailingCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,annualInvestmentsAndAdvances,annualIncomeTaxPayable,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,quarterlyOtherNonCurrentAssets,quarterlyOtherIntangibleAssets,quarterlyTotalNonCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,quarterlyNetOtherFinancingCharges,annualOtherNonCurrentLiabilities,quarterlyFreeCashFlow,trailingCapitalExpenditure,annualCapitalExpenditure,trailingDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlyGrossPPE,quarterlyIncomeTaxPayable,annualDeferredIncomeTax,quarterlyDeferredIncomeTax,quarterlyAccountsPayable,trailingInterestExpense,quarterlyOtherCurrentAssets,annualAccumulatedDepreciation,quarterlyNonCurrentDeferredRevenue,trailingBeginningCashPosition,annualSellingGeneralAndAdministration,quarterlyChangeInWorkingCapital,annualOtherNonCurrentAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,annualChangesInAccountReceivables,annualCurrentAssets,trailingOperatingExpense,annualRepurchaseOfCapitalStock,trailingNetIncomeContinuousOperations,quarterlyStockBasedCompensation,quarterlyBasicEPS,trailingNetIncomeCommonStockholders,quarterlyEbitda,annualChangeInCashSupplementalAsReported,annualCurrentAccruedExpenses,annualNetOtherFinancingCharges,quarterlyStockholdersEquity,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,annualNetIncomeCommonStockholders,quarterlyNetOtherInvestingChanges,quarterlyGrossProfit,trailingChangesInAccountReceivables,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualInterestExpense,annualRepaymentOfDebt,quarterlyBasicAverageShares,quarterlyOperatingExpense,quarterlyChangeInInventory,annualDilutedEPS,quarterlyCurrentDeferredRevenue,annualOtherCurrentAssets,annualTotalNonCurrentAssets,quarterlyOtherNonCashItems,trailingFreeCashFlow,annualGrossProfit,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,quarterlyCurrentLiabilities,annualTotalLiabilitiesNetMinorityInterest,annualTaxProvision,quarterlyTaxProvision,annualInventory,quarterlyRepaymentOfDebt,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyPurchaseOfBusiness,trailingCostOfRevenue,annualChangeInWorkingCapital,quarterlyPretaxIncome,quarterlyNetPPE,quarterlyRetainedEarnings,annualBasicEPS,trailingDepreciationAndAmortization,quarterlyCapitalExpenditure,annualNetIncomeContinuousOperations,quarterlyCashFlowFromContinuingFinancingActivities,annualChangeInInventory,trailingTaxProvision,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyDilutedAverageShares,annualNetIncome,annualFreeCashFlow,annualCurrentDebt,quarterlyAccumulatedDepreciation,annualCurrentDeferredRevenue,trailingOtherNonCashItems,annualCashDividendsPaid,annualOperatingExpense,trailingSellingGeneralAndAdministration,annualBeginningCashPosition,annualPurchaseOfBusiness,annualCostOfRevenue,annualResearchAndDevelopment,trailingBasicAverageShares,quarterlySaleOfInvestment,annualSaleOfInvestment,trailingDilutedEPS,trailingBasicEPS,trailingResearchAndDevelopment,trailingCommonStockIssuance,trailingSaleOfInvestment,trailingPurchaseOfInvestment,trailingChangeInAccountPayable,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
1388448000,726000000.0,,304000000.0,649000000.0,,290000000.0,-2389000000.0,1768000000.0,290000000.0,,1891000000.0,33000000.0,21566000000.0,,,,8015000000.0,7493000000.0,-191000000.0,0.46,1000000.0,0.0,0.0,,1461000000.0,3299000000.0,,2539000000.0,,1349000000.0,1216000000.0,1803000000.0,3737000000.0,0.0,3737000000.0,24000000.0,643000000.0,1891000000.0,7493000000.0,,0.0,326000000.0,11000000.0,,3000000.0,1461000000.0,3246000000.0,10252000000.0,11336000000.0,336000000.0,46000000.0,,336000000.0,,1735000000.0,,-213000000.0,0.0,336000000.0,6531000000.0,461000000.0,640000000.0,-628000000.0,336000000.0,8428000000.0,-23000000.0,4005000000.0,,,0.0,2215000000.0,32000000.0,336000000.0,-26000000.0,,111000000.0,400000000.0,29465000000.0,-69000000.0,,,,11000000.0,102000000.0,13551000000.0,21566000000.0,290000000.0,530000000.0,6531000000.0,19237000000.0,31000000.0,-8000000.0,649000000.0,181000000.0,,-2102000000.0,,0.0,29465000000.0,102000000.0,21000000.0,98000000.0,1735000000.0,,6000000.0,-21037000000.0,33000000.0,,2424000000.0,-108000000.0,530000000.0,31000000.0,81000000.0,2329000000.0,,-1000000000.0,,-22000000.0,0.47,,952000000.0,229000000.0,1216000000.0,-29000000.0,8015000000.0,1000000.0,,1294000000.0,-13000000.0,1579000000.0,,,,336000000.0,-787000000.0,434000000.0,-3375000000.0,623000000.0,1089000000.0,-8000000.0,2.01,729000000.0,6000000.0,19237000000.0,-20000000.0,,6374000000.0,2329000000.0,648000000.0,3299000000.0,13551000000.0,474000000.0,90000000.0,326000000.0,-585000000.0,10252000000.0,-229000000.0,,187000000.0,380000000.0,8428000000.0,2539000000.0,2.02,,-545000000.0,1294000000.0,365000000.0,24000000.0,,490000000.0,2928000000.0,626000000.0,1294000000.0,1144000000.0,400000000.0,-21037000000.0,729000000.0,,-852000000.0,4159000000.0,,107000000.0,-261000000.0,4962000000.0,,,,,,,,,,,,,
1396224000,598000000.0,,-284000000.0,128000000.0,,377000000.0,,,377000000.0,,,,,,,,,,,0.6,1000000.0,,0.0,,1149000000.0,,,,,1222000000.0,1181000000.0,,3750000000.0,,,,,1973000000.0,7494000000.0,,,300000000.0,73000000.0,,3000000.0,,,,,52000000.0,,,52000000.0,,,,-222000000.0,,,,463000000.0,,,,,,,,,0.0,,336000000.0,,,,101000000.0,726000000.0,,37000000.0,,,,,,13724000000.0,21900000000.0,377000000.0,171000000.0,6546000000.0,19796000000.0,,0.0,,-179000000.0,,,,-159000000.0,29786000000.0,3000000.0,,19000000.0,379000000.0,,16000000.0,,,,,-248000000.0,,37000000.0,,,,,,16000000.0,0.61,,1076000000.0,,,,8176000000.0,,,,-13000000.0,1652000000.0,,,,52000000.0,-827000000.0,,,622000000.0,1044000000.0,23000000.0,,745000000.0,,,-51000000.0,,,2104000000.0,596000000.0,3418000000.0,,,135000000.0,,-135000000.0,10306000000.0,-37000000.0,,,512000000.0,8496000000.0,2728000000.0,,,-777000000.0,,-55000000.0,,,608000000.0,2874000000.0,624000000.0,,,,-21290000000.0,,,,,,,,,,,,,,,,,,,,,
1404086400,855000000.0,,5000000.0,127000000.0,,381000000.0,,,381000000.0,,,,,,,,,,,0.62,6000000.0,,0.0,,1067000000.0,,,,,1268000000.0,1262000000.0,,3752000000.0,,,,,2026000000.0,7988000000.0,,,287000000.0,73000000.0,,-4000000.0,,,,,57000000.0,,,57000000.0,,,,-224000000.0,,,,444000000.0,,,,,,,,,0.0,,52000000.0,,,,111000000.0,1302000000.0,,66000000.0,,,,,,14940000000.0,23100000000.0,381000000.0,198000000.0,7720000000.0,21011000000.0,,-6000000.0,,-643000000.0,,,,-177000000.0,30186000000.0,4000000.0,,32000000.0,427000000.0,,12000000.0,,,,,-4000000.0,,28000000.0,,,,,,23000000.0,0.62,,1069000000.0,,,,8160000000.0,,,,-16000000.0,1670000000.0,,,,57000000.0,-1517000000.0,,,617000000.0,1041000000.0,13000000.0,,739000000.0,,,-43000000.0,,,2089000000.0,610000000.0,4098000000.0,,,133000000.0,,-2079000000.0,10842000000.0,-3000000.0,,,514000000.0,8673000000.0,2766000000.0,,,-1498000000.0,,667000000.0,,,629000000.0,2938000000.0,619000000.0,,,,-21513000000.0,,,,,,,,,,,,,,,,,,,,,
1412035200,1037000000.0,,169000000.0,124000000.0,,355000000.0,,,355000000.0,,,,,,,,,,,0.58,53000000.0,,0.0,,1051000000.0,,,,,1333000000.0,1428000000.0,,3755000000.0,,,,,2056000000.0,9180000000.0,,,306000000.0,84000000.0,,3000000.0,,,,,226000000.0,,,226000000.0,,,,-234000000.0,,,,459000000.0,,,,,,,,,0.0,,57000000.0,,,,113000000.0,255000000.0,,-23000000.0,,,,,,15356000000.0,23499000000.0,355000000.0,201000000.0,7757000000.0,21217000000.0,,-7000000.0,,450000000.0,,,,-164000000.0,30454000000.0,4000000.0,,37000000.0,508000000.0,,11000000.0,,21000000.0,,,183000000.0,,29000000.0,,,,,,20000000.0,0.58,,1054000000.0,,,,8143000000.0,,,,-18000000.0,1667000000.0,,,,226000000.0,-611000000.0,,,613000000.0,1075000000.0,-19000000.0,,733000000.0,,,-38000000.0,,,2282000000.0,630000000.0,3297000000.0,,,127000000.0,,-2552000000.0,12059000000.0,-6000000.0,,,482000000.0,8846000000.0,2777000000.0,,,-587000000.0,,-257000000.0,,,592000000.0,3000000000.0,615000000.0,,,,-21608000000.0,,,,,,,,,,,,,,,,,,,,,
1419984000,917000000.0,,-166000000.0,931000000.0,,312000000.0,-3668000000.0,1926000000.0,312000000.0,,1936000000.0,16000000.0,23217000000.0,,,,7454000000.0,9055000000.0,-137000000.0,0.51,122000000.0,,0.0,,1483000000.0,3499000000.0,,2100000000.0,,1476000000.0,1483000000.0,1834000000.0,3757000000.0,,3757000000.0,74000000.0,618000000.0,1936000000.0,9055000000.0,,0.0,320000000.0,21000000.0,,0.0,1483000000.0,3407000000.0,12264000000.0,11927000000.0,60000000.0,173000000.0,,60000000.0,,2019000000.0,,-233000000.0,0.0,60000000.0,7797000000.0,468000000.0,616000000.0,-15000000.0,60000000.0,9123000000.0,-13000000.0,4209000000.0,,,0.0,2382000000.0,226000000.0,60000000.0,-75000000.0,,118000000.0,355000000.0,30938000000.0,-100000000.0,,,,21000000.0,2000000.0,15763000000.0,23217000000.0,312000000.0,333000000.0,7797000000.0,21031000000.0,38000000.0,0.0,931000000.0,235000000.0,,-3544000000.0,,-112000000.0,30938000000.0,2000000.0,188000000.0,100000000.0,2019000000.0,,27000000.0,-21815000000.0,16000000.0,,2487000000.0,5000000.0,333000000.0,38000000.0,-20000000.0,2186000000.0,,-612000000.0,,15000000.0,0.51,,1004000000.0,-276000000.0,1483000000.0,-13000000.0,7454000000.0,122000000.0,,1425000000.0,-28000000.0,1639000000.0,,,,60000000.0,-713000000.0,449000000.0,-5450000000.0,611000000.0,1106000000.0,-14000000.0,2.31,753000000.0,27000000.0,21031000000.0,-5000000.0,,6628000000.0,2186000000.0,651000000.0,3499000000.0,15763000000.0,501000000.0,106000000.0,320000000.0,-684000000.0,12264000000.0,-3000000.0,,-64000000.0,418000000.0,9123000000.0,2100000000.0,2.31,,-682000000.0,1425000000.0,-370000000.0,3000000.0,,533000000.0,3115000000.0,613000000.0,1425000000.0,-137000000.0,355000000.0,-21815000000.0,753000000.0,,-913000000.0,4246000000.0,,336000000.0,-49000000.0,5299000000.0,,,,,,,,,,,,,
1427760000,718000000.0,,1519000000.0,138000000.0,,415000000.0,,,415000000.0,,,,,,,,,,,0.68,79000000.0,,0.0,,1089000000.0,,,,,1284000000.0,1365000000.0,,3761000000.0,,,,,1944000000.0,10795000000.0,,,315000000.0,83000000.0,,8000000.0,,,,,1579000000.0,,,1579000000.0,,,,-244000000.0,,,,456000000.0,,,,,,,,,0.0,,60000000.0,,,,121000000.0,744000000.0,,96000000.0,,,,,,17603000000.0,25281000000.0,415000000.0,129000000.0,7818000000.0,21497000000.0,,-9000000.0,,-197000000.0,,,,-156000000.0,30815000000.0,27000000.0,,-73000000.0,487000000.0,,22000000.0,,14000000.0,,,-54000000.0,,41000000.0,,,,,,-23000000.0,0.68,,1139000000.0,,,,7678000000.0,,,,-7000000.0,1727000000.0,,,,1579000000.0,-926000000.0,,,608000000.0,1053000000.0,5000000.0,,743000000.0,,,-31000000.0,,,3784000000.0,609000000.0,3806000000.0,,,147000000.0,,-711000000.0,13797000000.0,-4000000.0,,,562000000.0,9282000000.0,2359000000.0,,,-915000000.0,,1727000000.0,,,674000000.0,3011000000.0,610000000.0,,,,-21533000000.0,,,,,,,,,,,,,,,,,,,,,
1435622400,943000000.0,,-1502000000.0,144000000.0,,341000000.0,,,341000000.0,,,,,,,,,,,0.56,696000000.0,,0.0,,1031000000.0,,,,,1372000000.0,1468000000.0,,3761000000.0,,,,,2012000000.0,10598000000.0,,,365000000.0,85000000.0,,-8000000.0,,,,,77000000.0,,,77000000.0,,,,-243000000.0,,,,464000000.0,,,,,,,,,0.0,,1579000000.0,,,,126000000.0,1225000000.0,,51000000.0,,,,,,18164000000.0,25698000000.0,341000000.0,138000000.0,9839000000.0,23348000000.0,,0.0,,-1419000000.0,,,,-106000000.0,31110000000.0,3000000.0,,119000000.0,416000000.0,,21000000.0,,33000000.0,,,-29000000.0,,38000000.0,,,,,,25000000.0,0.56,,1097000000.0,,,,7534000000.0,,,,-14000000.0,1720000000.0,,,,77000000.0,-2377000000.0,,,605000000.0,1101000000.0,-50000000.0,,739000000.0,,,-3000000.0,,,2350000000.0,649000000.0,4336000000.0,,,166000000.0,,-566000000.0,13828000000.0,-1000000.0,,,507000000.0,9455000000.0,2240000000.0,,,-2362000000.0,,-68000000.0,,,619000000.0,3092000000.0,606000000.0,,,,-21655000000.0,,,,,,,,,,,,,,,,,,,,,
1443571200,1018000000.0,,64000000.0,140000000.0,,365000000.0,,,365000000.0,,,,,,,,,,,0.61,1000000.0,,0.0,,1119000000.0,,,,,1394000000.0,1501000000.0,,3761000000.0,,,,,1988000000.0,10200000000.0,,,407000000.0,91000000.0,,13000000.0,,,,,141000000.0,,,141000000.0,,,,-253000000.0,,,,471000000.0,,,,,,,,,0.0,,77000000.0,,,,119000000.0,1613000000.0,,-94000000.0,,,,,,18516000000.0,25936000000.0,365000000.0,148000000.0,9873000000.0,23513000000.0,,0.0,,390000000.0,,,,-140000000.0,31368000000.0,11000000.0,,31000000.0,520000000.0,,40000000.0,,31000000.0,,,91000000.0,,52000000.0,,,,,,38000000.0,0.61,,1081000000.0,,,,7420000000.0,,,,84000000.0,1747000000.0,,,,141000000.0,-549000000.0,,,601000000.0,1150000000.0,-42000000.0,,753000000.0,,,-5000000.0,,,2423000000.0,693000000.0,4863000000.0,,,126000000.0,,-2656000000.0,13653000000.0,-5000000.0,,,491000000.0,9592000000.0,2129000000.0,,,-628000000.0,,-405000000.0,,,597000000.0,3141000000.0,603000000.0,,,,-21776000000.0,,,,,,,,,,,,,,,,,,,,,
1451520000,863000000.0,,82000000.0,150000000.0,,261000000.0,-4477000000.0,1906000000.0,261000000.0,,2155000000.0,30000000.0,26406000000.0,,,,7672000000.0,11182000000.0,-111000000.0,,2000000.0,,0.0,,1147000000.0,4276000000.0,,2428000000.0,,1482000000.0,1445000000.0,1909000000.0,3761000000.0,,3761000000.0,-38000000.0,604000000.0,2155000000.0,11182000000.0,,0.0,360000000.0,94000000.0,,21000000.0,1147000000.0,3542000000.0,14458000000.0,12430000000.0,223000000.0,-60000000.0,,223000000.0,,476000000.0,,-252000000.0,0.0,223000000.0,9985000000.0,518000000.0,603000000.0,1098000000.0,223000000.0,9736000000.0,34000000.0,4300000000.0,,,0.0,2329000000.0,141000000.0,223000000.0,103000000.0,,119000000.0,956000000.0,31626000000.0,2000000.0,,,,94000000.0,108000000.0,18734000000.0,26406000000.0,261000000.0,140000000.0,9985000000.0,24075000000.0,59000000.0,-6000000.0,150000000.0,198000000.0,,-4570000000.0,,-226000000.0,31626000000.0,108000000.0,68000000.0,-9000000.0,476000000.0,,40000000.0,-21890000000.0,30000000.0,,2708000000.0,206000000.0,140000000.0,59000000.0,55000000.0,2331000000.0,,-628000000.0,,-78000000.0,,,983000000.0,163000000.0,1445000000.0,-15000000.0,7672000000.0,2000000.0,,1382000000.0,40000000.0,1704000000.0,,,,223000000.0,-625000000.0,485000000.0,-6486000000.0,,1265000000.0,47000000.0,2.29,760000000.0,40000000.0,24075000000.0,-72000000.0,,6898000000.0,2331000000.0,757000000.0,4276000000.0,18734000000.0,524000000.0,85000000.0,360000000.0,-2553000000.0,14458000000.0,0.0,,214000000.0,346000000.0,9736000000.0,2428000000.0,2.29,,-665000000.0,1382000000.0,-156000000.0,-40000000.0,,439000000.0,3186000000.0,,1382000000.0,-1028000000.0,956000000.0,-21890000000.0,760000000.0,,-992000000.0,4569000000.0,,60000000.0,-10000000.0,5532000000.0,,,,,,,,,,,,,
1459382400,563000000.0,,255000000.0,150000000.0,,378000000.0,,,378000000.0,,,,,,,,,,,0.64,35000000.0,,0.0,,1126000000.0,,,,,1300000000.0,1285000000.0,,3761000000.0,,,,,2093000000.0,10487000000.0,,,341000000.0,95000000.0,,-2000000.0,,,,,478000000.0,,,478000000.0,,,,-263000000.0,,,,500000000.0,,,,,,,,,0.0,,223000000.0,,,,118000000.0,2289000000.0,,67000000.0,,,,,,19059000000.0,26717000000.0,378000000.0,150000000.0,10047000000.0,24123000000.0,,0.0,,-83000000.0,,,,-60000000.0,31776000000.0,,,-31000000.0,454000000.0,,7000000.0,,28000000.0,,,-301000000.0,,45000000.0,,,,,,16000000.0,0.64,,1135000000.0,,,,7658000000.0,,,,-14000000.0,1796000000.0,,,,478000000.0,-660000000.0,,,593000000.0,1159000000.0,19000000.0,,758000000.0,,,-21000000.0,,,2594000000.0,668000000.0,5348000000.0,,,139000000.0,,-571000000.0,13711000000.0,,,,517000000.0,9800000000.0,2436000000.0,,,-646000000.0,,352000000.0,,,637000000.0,3096000000.0,594000000.0,,,,-21976000000.0,,,,,,,,,,,,,,,,,,,,,
1467244800,892000000.0,,-50000000.0,146000000.0,,416000000.0,,,416000000.0,,,,,,,,,,,0.7,20000000.0,292000000.0,0.0,,1029000000.0,,,,,1331000000.0,1430000000.0,,3761000000.0,,,,,2155000000.0,10834000000.0,,,351000000.0,99000000.0,,12000000.0,,,,,428000000.0,,,428000000.0,,,,-261000000.0,,,,499000000.0,,,,,,,,,0.0,,478000000.0,,,,125000000.0,1791000000.0,,44000000.0,,,,,,19131000000.0,27212000000.0,416000000.0,144000000.0,10250000000.0,24684000000.0,,283000000.0,,133000000.0,,,,-61000000.0,32240000000.0,28000000.0,,32000000.0,488000000.0,,11000000.0,,26000000.0,,,-68000000.0,,45000000.0,,,,,,22000000.0,0.7,,1180000000.0,,,,8073000000.0,,,,24000000.0,1785000000.0,,,,428000000.0,-735000000.0,,,593000000.0,1118000000.0,-10000000.0,,749000000.0,,,-31000000.0,,,2528000000.0,628000000.0,5015000000.0,,,140000000.0,,-2212000000.0,14116000000.0,,,,556000000.0,10043000000.0,2624000000.0,,,-759000000.0,,-207000000.0,,,667000000.0,3116000000.0,594000000.0,,,,-22197000000.0,,,,,,,,,,,,,,,,,,,,,
1475193600,1032000000.0,,-18000000.0,163000000.0,,348000000.0,,,355000000.0,,,,,,,,,,,0.59,12000000.0,,0.0,,1091000000.0,,,,,1426000000.0,1580000000.0,,3776000000.0,,,,,2263000000.0,11604000000.0,,,262000000.0,97000000.0,,-3000000.0,,,,,410000000.0,,,410000000.0,,,,-274000000.0,,,,515000000.0,,,,,,,,,0.0,,428000000.0,,,,123000000.0,950000000.0,,-105000000.0,,,,,,19399000000.0,27692000000.0,348000000.0,161000000.0,10292000000.0,25195000000.0,,-7000000.0,,321000000.0,,,,-19000000.0,32693000000.0,37000000.0,,47000000.0,529000000.0,,11000000.0,,26000000.0,,,71000000.0,,48000000.0,,,,,,27000000.0,0.59,,1125000000.0,,,,8281000000.0,,,,45000000.0,1799000000.0,,,,410000000.0,-680000000.0,,,592000000.0,1186000000.0,89000000.0,,747000000.0,,,-6000000.0,,,2497000000.0,681000000.0,4369000000.0,,,132000000.0,,-1403000000.0,15030000000.0,-14000000.0,,,487000000.0,10297000000.0,2836000000.0,,,-711000000.0,,-370000000.0,,,613000000.0,3225000000.0,592000000.0,,,,-22396000000.0,,,,,,,,,,,,,,,,,,,,,
1483142400,732000000.0,,22000000.0,170000000.0,,81000000.0,-2923000000.0,1662000000.0,87000000.0,,2107000000.0,24000000.0,27729000000.0,,,,7917000000.0,11604000000.0,-42000000.0,,12000000.0,3000000.0,0.0,,1163000000.0,4951000000.0,,2474000000.0,,1574000000.0,1672000000.0,2047000000.0,3787000000.0,294000000.0,3787000000.0,-2000000.0,593000000.0,2107000000.0,11604000000.0,,0.0,318000000.0,83000000.0,,3000000.0,1163000000.0,3219000000.0,14842000000.0,12725000000.0,432000000.0,126000000.0,,432000000.0,,578000000.0,,-272000000.0,0.0,432000000.0,10364000000.0,533000000.0,592000000.0,-87000000.0,432000000.0,10464000000.0,10000000.0,4205000000.0,,,0.0,2144000000.0,410000000.0,432000000.0,64000000.0,,130000000.0,1427000000.0,32906000000.0,-51000000.0,,,,92000000.0,37000000.0,19793000000.0,27729000000.0,81000000.0,107000000.0,10364000000.0,25255000000.0,42000000.0,3000000.0,170000000.0,-49000000.0,,-2897000000.0,,-39000000.0,32906000000.0,37000000.0,-42000000.0,-90000000.0,578000000.0,,11000000.0,-22442000000.0,24000000.0,,2939000000.0,227000000.0,107000000.0,42000000.0,-45000000.0,2474000000.0,,-179000000.0,,-67000000.0,,,765000000.0,209000000.0,1672000000.0,279000000.0,7917000000.0,12000000.0,,1223000000.0,7000000.0,1714000000.0,,,,432000000.0,-848000000.0,496000000.0,-4843000000.0,,1487000000.0,-56000000.0,2.06,737000000.0,11000000.0,25255000000.0,16000000.0,,7094000000.0,2474000000.0,962000000.0,4951000000.0,19793000000.0,426000000.0,15000000.0,318000000.0,-657000000.0,14842000000.0,-74000000.0,,-71000000.0,102000000.0,10464000000.0,2474000000.0,2.06,,-781000000.0,1236000000.0,138000000.0,42000000.0,,227000000.0,3288000000.0,,1223000000.0,322000000.0,1427000000.0,-22442000000.0,737000000.0,,-1070000000.0,4950000000.0,,223000000.0,-90000000.0,5631000000.0,,,,,,,,,,,,,
1490918400,709000000.0,,362000000.0,179000000.0,,433000000.0,,,441000000.0,,,,,,,,,,,0.73,10000000.0,,0.0,,1060000000.0,,,,,1313000000.0,1440000000.0,,3792000000.0,,,,,2223000000.0,12291000000.0,,,327000000.0,92000000.0,,8000000.0,,,,,794000000.0,,,794000000.0,,,,-284000000.0,,,,532000000.0,,,,,,,,,0.0,,432000000.0,,,,140000000.0,1486000000.0,,62000000.0,,,,,,20409000000.0,28561000000.0,433000000.0,124000000.0,10392000000.0,25563000000.0,,-10000000.0,,-87000000.0,,,,0.0,33198000000.0,41000000.0,,93000000.0,556000000.0,,11000000.0,,,,,-353000000.0,,32000000.0,,,,,,16000000.0,0.73,,1263000000.0,,,,8122000000.0,,,,-14000000.0,1872000000.0,,,,794000000.0,-822000000.0,,,591000000.0,1149000000.0,-9000000.0,,775000000.0,,,-41000000.0,,,2998000000.0,624000000.0,4752000000.0,,,150000000.0,,-1749000000.0,15657000000.0,-12000000.0,,,591000000.0,10637000000.0,2692000000.0,,,-796000000.0,,475000000.0,,,723000000.0,3185000000.0,591000000.0,,,,-22561000000.0,,,,,,,,,,,,,,,,,,,,,
1498780800,1126000000.0,,-423000000.0,143000000.0,,379000000.0,,,386000000.0,,,,,,,,,,,0.64,35000000.0,0.0,0.0,,1013000000.0,,,,,1433000000.0,1608000000.0,,4121000000.0,,,,,2347000000.0,12247000000.0,,,321000000.0,94000000.0,,7000000.0,,,,,371000000.0,,,371000000.0,,,,-260000000.0,,,,526000000.0,,,,,,,,,0.0,,794000000.0,,,,143000000.0,1397000000.0,,53000000.0,,,,,,20603000000.0,29013000000.0,379000000.0,121000000.0,10612000000.0,26401000000.0,,0.0,,372000000.0,,,,0.0,33748000000.0,38000000.0,,93000000.0,540000000.0,,1000000.0,,21000000.0,,,67000000.0,,53000000.0,,,,,,23000000.0,0.64,,1195000000.0,,,,8373000000.0,,,,-1000000.0,1826000000.0,,,,371000000.0,-1221000000.0,,,592000000.0,1165000000.0,6000000.0,,785000000.0,,,11000000.0,,,2612000000.0,646000000.0,4839000000.0,,,140000000.0,,-1611000000.0,15764000000.0,-466000000.0,,,526000000.0,10902000000.0,2796000000.0,,,-754000000.0,,-328000000.0,,,661000000.0,3259000000.0,593000000.0,,,,-22846000000.0,,,,,,,,,,,,,,,,,,,,,
1506729600,1133000000.0,,117000000.0,149000000.0,,370000000.0,,,370000000.0,,,,,,,,,,,0.62,30000000.0,0.0,,,1113000000.0,,,,,1531000000.0,1711000000.0,,4215000000.0,,,,,2404000000.0,12261000000.0,,,356000000.0,97000000.0,,-3000000.0,,,,,488000000.0,,,488000000.0,,,,-269000000.0,,,,547000000.0,,,,,,,,,0.0,,371000000.0,,,,143000000.0,1457000000.0,,-100000000.0,,,,,,21069000000.0,29566000000.0,370000000.0,115000000.0,10651000000.0,26765000000.0,,1000000.0,,339000000.0,,,,0.0,33333000000.0,43000000.0,,57000000.0,657000000.0,,5000000.0,,19000000.0,,,124000000.0,,59000000.0,,,,,,22000000.0,0.62,,1190000000.0,,,,8458000000.0,,,,10000000.0,1824000000.0,,,,488000000.0,-866000000.0,,,594000000.0,1179000000.0,-35000000.0,,769000000.0,,,-7000000.0,,,2801000000.0,639000000.0,5104000000.0,,,130000000.0,,-1149000000.0,15965000000.0,-82000000.0,,,500000000.0,11184000000.0,2849000000.0,,,-794000000.0,,-150000000.0,,,645000000.0,3355000000.0,594000000.0,,,,-22149000000.0,,,,,,,,,,,,,,,,,,,,,
