date,annualOtherShortTermInvestments,annualFreeCashFlow,quarterlyCurrentAssets,annualCommonStockIssuance,quarterlyRetainedEarnings,annualDilutedAverageShares,trailingCommonStockIssuance,quarterlyDepreciationAndAmortization,annualTotalLiabilitiesNetMinorityInterest,trailingFreeCashFlow,annualGainsLossesNotAffectingRetainedEarnings,annualResearchAndDevelopment,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualAccountsPayable,annualOtherCurrentAssets,quarterlyOtherNonCashItems,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualChangeInWorkingCapital,quarterlyOtherShortTermInvestments,annualOperatingIncome,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,quarterlyCurrentLiabilities,trailingCostOfRevenue,trailingTaxProvision,trailingNetIncome,quarterlyDilutedEPS,trailingPretaxIncome,trailingEndCashPosition,annualDilutedEPS,quarterlyPurchaseOfInvestment,annualNetOtherInvestingChanges,quarterlyOtherNonCurrentLiabilities,annualCashAndCashEquivalents,quarterlyFreeCashFlow,annualNetIncomeContinuousOperations,annualCurrentDeferredRevenue,annualCostOfRevenue,annualNetIncome,annualPretaxIncome,quarterlyNetIncomeCommonStockholders,annualCashDividendsPaid,trailingOperatingIncome,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,annualCurrentDebt,trailingSaleOfInvestment,quarterlyGrossProfit,annualSaleOfInvestment,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualOtherNonCurrentAssets,annualBasicAverageShares,annualSellingGeneralAndAdministration,annualOtherNonCashItems,annualLongTermDebt,annualCurrentAssets,annualDepreciationAndAmortization,annualRepurchaseOfCapitalStock,quarterlyOtherCurrentAssets,annualStockholdersEquity,quarterlyBasicAverageShares,quarterlyInvestingCashFlow,quarterlyOtherIncomeExpense,quarterlyEndCashPosition,quarterlyInventory,annualTotalAssets,annualTaxProvision,quarterlyAccountsReceivable,quarterlyNetOtherInvestingChanges,annualNetIncomeCommonStockholders,quarterlyGoodwill,trailingNetIncomeCommonStockholders,annualCurrentLiabilities,annualRetainedEarnings,annualCurrentAccruedExpenses,quarterlyCurrentDeferredRevenue,quarterlyNonCurrentDeferredTaxesLiabilities,trailingChangeInAccountPayable,quarterlyLongTermDebt,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyOperatingExpense,quarterlyCashDividendsPaid,quarterlyChangeInInventory,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,quarterlyOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,quarterlyPurchaseOfBusiness,annualOtherIntangibleAssets,annualOtherIncomeExpense,quarterlyCapitalStock,trailingGrossProfit,annualTotalNonCurrentAssets,annualNetPPE,annualRepaymentOfDebt,annualOperatingCashFlow,annualGrossProfit,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyStockholdersEquity,quarterlyCashAndCashEquivalents,annualEbitda,quarterlyBeginningCashPosition,quarterlyRepaymentOfDebt,quarterlyBasicEPS,quarterlyPretaxIncome,trailingCashFlowFromContinuingFinancingActivities,quarterlyChangesInAccountReceivables,annualChangeInInventory,trailingChangeInCashSupplementalAsReported,quarterlyCurrentDebt,annualGrossPPE,quarterlyAccumulatedDepreciation,quarterlyCapitalExpenditure,quarterlyInterestExpense,annualPurchaseOfBusiness,trailingDepreciationAndAmortization,annualOtherNonCurrentLiabilities,annualBeginningCashPosition,quarterlyNetOtherFinancingCharges,trailingOtherIncomeExpense,annualAccumulatedDepreciation,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOperatingExpense,annualNonCurrentDeferredTaxesLiabilities,quarterlyGrossPPE,quarterlySaleOfInvestment,trailingSellingGeneralAndAdministration,annualInvestingCashFlow,quarterlyOperatingCashFlow,annualDeferredIncomeTax,quarterlyDilutedAverageShares,quarterlyRepurchaseOfCapitalStock,trailingInvestingCashFlow,quarterlyCashFlowFromContinuingFinancingActivities,annualCapitalExpenditure,quarterlyCommonStockIssuance,trailingNetIncomeContinuousOperations,trailingPurchaseOfInvestment,trailingCapitalExpenditure,quarterlyResearchAndDevelopment,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,quarterlyTotalRevenue,trailingOperatingExpense,quarterlyAccountsPayable,quarterlyDeferredIncomeTax,annualChangesInAccountReceivables,trailingPurchaseOfBusiness,quarterlyChangeInWorkingCapital,trailingBeginningCashPosition,quarterlyTaxProvision,annualInventory,annualGoodwill,quarterlyNetPPE,annualCashFlowFromContinuingFinancingActivities,annualNetOtherFinancingCharges,trailingStockBasedCompensation,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,quarterlyEbitda,annualChangeInCashSupplementalAsReported,quarterlyStockBasedCompensation,quarterlyChangeInCashSupplementalAsReported,annualCapitalStock,annualPurchaseOfInvestment,annualTotalRevenue,trailingResearchAndDevelopment,trailingChangeInWorkingCapital,annualBasicEPS,annualStockBasedCompensation,annualInterestExpense,trailingBasicAverageShares,quarterlyInvestmentsAndAdvances,quarterlyNonCurrentDeferredRevenue,trailingOtherNonCashItems,annualNonCurrentDeferredRevenue,annualInvestmentsAndAdvances,trailingBasicEPS,trailingDilutedEPS,trailingRepaymentOfDebt,trailingInterestExpense,trailingChangesInAccountReceivables,trailingNetOtherInvestingChanges,annualIncomeTaxPayable,trailingChangeInInventory,trailingCashDividendsPaid,trailingDeferredIncomeTax,quarterlyIncomeTaxPayable,trailingDilutedAverageShares
2006-12-31,,,3531000000.0,,2342000000.0,,,38000000.0,,,,,,,,,39000000.0,,256000000.0,,1447000000.0,,69000000.0,,1096000000.0,,,,0.5,,,,-485000000.0,,63000000.0,,195000000.0,,,,,,160000000.0,,,5043000000.0,1512000000.0,,,811000000.0,,110000000.0,1165000000.0,160000000.0,160000000.0,,,,,,,,,170000000.0,,309000000.0,-313000000.0,-3000000.0,1199000000.0,72000000.0,,,551000000.0,0.0,,730000000.0,,,,,75000000.0,6000000.0,,,,,470000000.0,851000000.0,593000000.0,,-2000000.0,,,221000000.0,,,,,3000000.0,,,,,,,2646000000.0,3878000000.0,1199000000.0,,1212000000.0,,0.52,240000000.0,,,,,,,-485000000.0,-32000000.0,,,,,,15000000.0,,,188000000.0,,,936000000.0,231000000.0,,,227000000.0,,319000000.0,,,63000000.0,,48000000.0,,,,330000000.0,218000000,0.0,1281000000,,170000000.0,,,,-3000000.0,,84000000.0,,,451000000.0,,,,,,256000000,,,-13000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-03-31,1605000000.0,219000000.0,3597000000.0,168000000.0,2323000000.0,317000000.0,,37000000.0,1114000000.0,,294000000.0,1041000000.0,88000000.0,,180000000.0,219000000.0,21000000.0,,182000000.0,95000000.0,1605000000.0,57000000.0,88000000.0,1371000000.0,1026000000.0,,,,,,,0.24,-434000000.0,0.0,80000000.0,1371000000.0,154000000.0,76000000.0,90000000.0,1212000000.0,76000000.0,138000000.0,-25000000.0,,,5146000000.0,1549000000.0,,,378000000.0,1315000000.0,96000000.0,1114000000.0,-25000000.0,-25000000.0,96000000.0,308000000.0,754000000.0,130000000.0,,3597000000.0,147000000.0,,219000000.0,4032000000.0,,-99000000.0,-8000000.0,1371000000.0,62000000.0,5146000000.0,66000000.0,256000000.0,-2000000.0,76000000.0,734000000.0,,1026000000.0,2323000000.0,756000000.0,90000000.0,8000000.0,,,256000000.0,,235000000.0,756000000.0,447000000.0,,19000000.0,,,210000000.0,2976000000.0,,210000000.0,-23000000.0,3000000.0,,1549000000.0,484000000.0,,397000000.0,1879000000.0,2976000000.0,4032000000.0,1371000000.0,204000000.0,1199000000.0,,,-42000000.0,,,12000000.0,,,1014000000.0,-530000000.0,-60000000.0,,,,80000000.0,1242000000.0,9000000.0,,-530000000.0,294000000.0,1822000000.0,8000000.0,1014000000.0,404000000.0,,-487000000.0,214000000.0,-54000000.0,,,,44000000.0,-178000000.0,35000000.0,,,,258000000.0,-69000000,0.0,613000000,,180000000.0,,,,228000000.0,,-17000000.0,62000000.0,734000000.0,484000000.0,190000000.0,36000000.0,,,0.0,-32000000,129000000.0,,172000000.0,3000000.0,-1523000000.0,3091000000.0,,,0.25,,,,,,,,,,,,,,,,,,,,
2007-06-30,,,3395000000.0,,2209000000.0,,,36000000.0,,,,,,,,,28000000.0,,153000000.0,,2186000000.0,,370000000.0,,602000000.0,,,,-0.42,,,,-1174000000.0,,363000000.0,,-206000000.0,,,,,,-132000000.0,,,5025000000.0,1630000000.0,,,229000000.0,,138000000.0,972000000.0,-132000000.0,-132000000.0,,,,,,,,,252000000.0,,311000000.0,-547000000.0,-2000000.0,663000000.0,74000000.0,,,123000000.0,0.0,,736000000.0,,,,,125000000.0,7000000.0,,,,,166000000.0,358000000.0,410000000.0,,-10000000.0,,,196000000.0,,,,,3000000.0,,,,,,,2849000000.0,4053000000.0,663000000.0,,1371000000.0,,-0.42,-156000000.0,,,,,,,-568000000.0,-14000000.0,,,,,,8000000.0,,,361000000.0,,,1062000000.0,641000000.0,,,-192000000.0,,311000000.0,,,26000000.0,,18000000.0,,,,250000000.0,-181000000,0.0,395000000,,119000000.0,,,,-124000000.0,,-24000000.0,,,494000000.0,,,,,,-145000000,,,-708000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-09-30,,,3853000000.0,,2014000000.0,,,37000000.0,,,,,,,,,39000000.0,,248000000.0,,1818000000.0,,389000000.0,,1060000000.0,,,,-0.62,,,,-312000000.0,,383000000.0,,-127000000.0,,,,,,-195000000.0,,,5520000000.0,1667000000.0,,,245000000.0,,164000000.0,1449000000.0,-195000000.0,-195000000.0,,,,,,,,,260000000.0,,313000000.0,415000000.0,-5000000.0,1074000000.0,103000000.0,,,424000000.0,0.0,,737000000.0,,,,,426000000.0,6000000.0,,,,,395000000.0,410000000.0,514000000.0,,-29000000.0,,,182000000.0,,,,,3000000.0,,,,,,,2892000000.0,4071000000.0,1074000000.0,,663000000.0,,-0.62,-242000000.0,,,,,,,-608000000.0,-23000000.0,,,,,,23000000.0,,,452000000.0,,,1115000000.0,750000000.0,,,-104000000.0,,313000000.0,,,91000000.0,,68000000.0,,,,259000000.0,-269000000,0.0,640000000,,224000000.0,,,,128000000.0,,-47000000.0,,,507000000.0,,,,,,-232000000,,,411000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-31,,,4897000000.0,,1981000000.0,,,42000000.0,,,,,,,,,80000000.0,,308000000.0,,1542000000.0,,394000000.0,,1748000000.0,,,,-0.1,,,,-179000000.0,,386000000.0,,324000000.0,,,,,,-33000000.0,,,6445000000.0,1548000000.0,,,721000000.0,,159000000.0,2142000000.0,-33000000.0,-33000000.0,,,,,,,,,347000000.0,,315000000.0,353000000.0,-78000000.0,1878000000.0,178000000.0,,,830000000.0,-30000000.0,,737000000.0,,,,,663000000.0,8000000.0,,,,,782000000.0,714000000.0,636000000.0,,-69000000.0,,,170000000.0,,,,,3000000.0,,,,,,,3420000000.0,4303000000.0,1878000000.0,,1074000000.0,,-0.1,27000000.0,,,,,,,-618000000.0,-25000000.0,,,,,,14000000.0,,,593000000.0,,,1011000000.0,587000000.0,,,349000000.0,,315000000.0,,,88000000.0,,74000000.0,,,,321000000.0,85000000,0.0,1503000000,,371000000.0,43000000.0,,,208000000.0,,60000000.0,,,393000000.0,,,,,,127000000,,,804000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-03-31,1463000000.0,254000000.0,3925000000.0,192000000.0,1888000000.0,314000000.0,,49000000.0,1720000000.0,,584000000.0,1145000000.0,421000000.0,,229000000.0,290000000.0,59000000.0,,218000000.0,333000000.0,1463000000.0,-246000000.0,421000000.0,1553000000.0,1299000000.0,,,,,,,-1.45,-349000000.0,-30000000.0,416000000.0,1553000000.0,263000000.0,-454000000.0,460000000.0,1805000000.0,-454000000.0,-507000000.0,-93000000.0,,,6059000000.0,2134000000.0,,,665000000.0,2306000000.0,157000000.0,1720000000.0,-93000000.0,-93000000.0,157000000.0,314000000.0,927000000.0,206000000.0,,3925000000.0,164000000.0,,290000000.0,4339000000.0,,-650000000.0,-278000000.0,1553000000.0,168000000.0,6059000000.0,-53000000.0,306000000.0,0.0,-454000000.0,1152000000.0,,1299000000.0,1888000000.0,610000000.0,460000000.0,5000000.0,,,306000000.0,,463000000.0,610000000.0,547000000.0,,8000000.0,,,265000000.0,3016000000.0,,265000000.0,-363000000.0,3000000.0,,2134000000.0,396000000.0,,338000000.0,1860000000.0,3016000000.0,4339000000.0,1553000000.0,-82000000.0,1878000000.0,,,-136000000.0,,,-100000000.0,,,1038000000.0,-642000000.0,-22000000.0,,,,416000000.0,1371000000.0,6000000.0,,-642000000.0,584000000.0,2106000000.0,5000000.0,1038000000.0,328000000.0,,-429000000.0,285000000.0,-160000000.0,,,,38000000.0,-84000000.0,32000000.0,,,,316000000.0,118000000,0.0,1128000000,,229000000.0,-92000000.0,,,121000000.0,,-43000000.0,168000000.0,1152000000.0,396000000.0,243000000.0,51000000.0,,,0.0,167000000,182000000.0,,-325000000.0,3000000.0,-2014000000.0,3665000000.0,,,-1.45,,,,,,,,,,,,,,,,,,,,
2008-06-30,,,3617000000.0,,1793000000.0,,,50000000.0,,,,,,,,,68000000.0,,212000000.0,,1480000000.0,,412000000.0,,1036000000.0,,,,-0.3,,,,-158000000.0,,,,-322000000.0,,,,,,-95000000.0,,,5774000000.0,2157000000.0,,,508000000.0,,146000000.0,1448000000.0,-95000000.0,-95000000.0,,,,,,,,,292000000.0,,318000000.0,-96000000.0,-28000000.0,1199000000.0,223000000.0,,,269000000.0,0.0,,1183000000.0,,,,,192000000.0,,,,,,296000000.0,677000000.0,583000000.0,,-56000000.0,,,259000000.0,,,,,3000000.0,,,,,,,2679000000.0,4326000000.0,1199000000.0,,1553000000.0,,-0.3,-88000000.0,,,,,,,-668000000.0,-31000000.0,,,,,,9000000.0,,,587000000.0,,,1060000000.0,135000000.0,,,-291000000.0,,318000000.0,,,34000000.0,,25000000.0,,,,356000000.0,-75000000,0.0,804000000,,167000000.0,-26000000.0,,,-294000000.0,,7000000.0,,,392000000.0,,,,,,-25000000,,,-354000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-30,,,3835000000.0,,1483000000.0,,,54000000.0,,,,,,,,,51000000.0,,289000000.0,,640000000.0,,400000000.0,,1534000000.0,,,,-0.97,,,,-155000000.0,,,,-156000000.0,,,,,,-310000000.0,,,5962000000.0,2127000000.0,,,337000000.0,,109000000.0,1934000000.0,-310000000.0,-310000000.0,,,,,,,,,249000000.0,,319000000.0,188000000.0,-58000000.0,1297000000.0,328000000.0,,,547000000.0,0.0,,1182000000.0,,,,,424000000.0,,,,,,557000000.0,801000000.0,677000000.0,,-107000000.0,,,240000000.0,,,,,3000000.0,,,,,,,2465000000.0,4028000000.0,1825000000.0,,1199000000.0,,-0.97,-391000000.0,,,,,,,-686000000.0,-32000000.0,,,,,,7000000.0,,,508000000.0,,,1103000000.0,375000000.0,,,-124000000.0,,319000000.0,,,51000000.0,,44000000.0,,,,372000000.0,-340000000,0.0,894000000,,309000000.0,-96000000.0,,,141000000.0,,-81000000.0,,,417000000.0,,,,,,-286000000,,,98000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-31,,,3637000000.0,,842000000.0,,,48000000.0,,,,,,,,,417000000.0,,332000000.0,,882000000.0,,363000000.0,,1788000000.0,,,,-2.0,,,,-146000000.0,,321000000.0,,185000000.0,,,,,,-641000000.0,,,5204000000.0,1567000000.0,,,729000000.0,,118000000.0,2151000000.0,-641000000.0,-641000000.0,,,,,,,,,239000000.0,,321000000.0,-89000000.0,-385000000.0,1379000000.0,295000000.0,,,794000000.0,0.0,,808000000.0,,,,,620000000.0,42000000.0,,,,,925000000.0,835000000.0,1016000000.0,,35000000.0,,,236000000.0,,,,,3000000.0,,,,,,,2261000000.0,3053000000.0,1379000000.0,,1297000000.0,,-2.0,-317000000.0,,,,,,,-658000000.0,-27000000.0,27000000.0,,,,,-14000000.0,,,134000000.0,,,1030000000.0,100000000.0,,,212000000.0,,321000000.0,,,-8000000.0,,6000000.0,,,,299000000.0,-287000000,0.0,1654000000,,333000000.0,380000000.0,,,-17000000.0,,324000000.0,,,372000000.0,,,,,,-239000000,,,82000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-03-31,899000000.0,-103000000.0,3120000000.0,89000000.0,800000000.0,320000000.0,,,1544000000.0,,189000000.0,1359000000.0,408000000.0,-26000000.0,152000000.0,216000000.0,-511000000.0,,190000000.0,238000000.0,899000000.0,-355000000.0,408000000.0,1621000000.0,1136000000.0,,,,,,,-3.4,-236000000.0,0.0,366000000.0,1621000000.0,190000000.0,-1088000000.0,261000000.0,2127000000.0,-1088000000.0,-855000000.0,-42000000.0,,,4678000000.0,1558000000.0,,,511000000.0,891000000.0,115000000.0,1544000000.0,-42000000.0,-42000000.0,115000000.0,320000000.0,1023000000.0,25000000.0,,3120000000.0,,,216000000.0,3134000000.0,,20000000.0,-115000000.0,1621000000.0,217000000.0,4678000000.0,233000000.0,,-25000000.0,-1088000000.0,807000000.0,,1136000000.0,800000000.0,723000000.0,261000000.0,42000000.0,,,,,349000000.0,723000000.0,145000000.0,,79000000.0,,,221000000.0,2520000000.0,,221000000.0,-548000000.0,3000000.0,,1558000000.0,354000000.0,,12000000.0,2085000000.0,2520000000.0,3134000000.0,1621000000.0,-157000000.0,1379000000.0,,,-59000000.0,,,-49000000.0,,,1035000000.0,-681000000.0,-25000000.0,,-58000000.0,,366000000.0,1553000000.0,0.0,,-681000000.0,189000000.0,2440000000.0,42000000.0,1035000000.0,281000000.0,,23000000.0,215000000.0,,,,,14000000.0,-115000000.0,14000000.0,,,,332000000.0,366000000,0.0,860000000,,152000000.0,,,,408000000.0,,-17000000.0,217000000.0,807000000.0,354000000.0,91000000.0,2000000.0,,,0.0,412000000,68000000.0,,242000000.0,3000000.0,-695000000.0,4212000000.0,,,-3.4,203000000.0,,,,,,,,,,,,,,,,,,,
2009-06-30,,,3176000000.0,,566000000.0,,,,,,,,,,,,7000000.0,,230000000.0,,1074000000.0,,461000000.0,,1260000000.0,,,,-0.72,,,,-269000000.0,,106000000.0,,-336000000.0,,,,,,-234000000.0,,,4722000000.0,1546000000.0,,,323000000.0,,116000000.0,1721000000.0,-234000000.0,-234000000.0,,,,,,,,,251000000.0,,323000000.0,-112000000.0,-30000000.0,1205000000.0,215000000.0,,,,0.0,,814000000.0,,,,,433000000.0,40000000.0,,,,,321000000.0,661000000.0,554000000.0,,4000000.0,8000000.0,,208000000.0,,-3000000.0,,,3000000.0,,,,,,,2279000000.0,3001000000.0,1205000000.0,,1621000000.0,,-0.72,-258000000.0,,,,,,,-726000000.0,-8000000.0,,,,,,0.0,,,314000000.0,,,1067000000.0,168000000.0,,,-328000000.0,,323000000.0,,,3000000.0,,3000000.0,,,,312000000.0,-231000000,0.0,644000000,,166000000.0,,,,-197000000.0,,-24000000.0,,,341000000.0,,,,,,-183000000,,33000000.0,-416000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-30,,,3227000000.0,,175000000.0,,,,,,,,,,,,0.0,,278000000.0,,970000000.0,,433000000.0,,1913000000.0,,,,-1.21,,,,-136000000.0,,89000000.0,,-253000000.0,,,,,,-391000000.0,,,5002000000.0,1775000000.0,,,195000000.0,,124000000.0,2346000000.0,-391000000.0,-391000000.0,,,,,,,,,245000000.0,,324000000.0,-204000000.0,-14000000.0,1042000000.0,250000000.0,,,,0.0,,817000000.0,,,,,792000000.0,28000000.0,,,,,593000000.0,848000000.0,606000000.0,,-34000000.0,115000000.0,,194000000.0,,0.0,,,3000000.0,,,,,,,2012000000.0,2656000000.0,1042000000.0,,1205000000.0,,-1.21,-418000000.0,,,,,,,-749000000.0,-259000000.0,,,,,,0.0,,,297000000.0,,,1318000000.0,191000000.0,,,6000000.0,,324000000.0,,,22000000.0,,22000000.0,,,,316000000.0,-411000000,0.0,788000000,,273000000.0,,,,299000000.0,,-27000000.0,,,569000000.0,,,,,,-365000000,,44000000.0,-163000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-31,,,2782000000.0,,93000000.0,,,,,,,,,,,,20000000.0,,292000000.0,,670000000.0,,469000000.0,,1871000000.0,,,,-0.25,,,,-72000000.0,,420000000.0,,205000000.0,,,,,,-82000000.0,,,4939000000.0,2157000000.0,,,589000000.0,,221000000.0,2340000000.0,-82000000.0,-82000000.0,,,,,,,,,264000000.0,,325000000.0,-155000000.0,-101000000.0,1114000000.0,144000000.0,,,,-100000000.0,,1097000000.0,,,,,895000000.0,49000000.0,,,,,654000000.0,790000000.0,596000000.0,,107000000.0,-87000000.0,,215000000.0,,-275000000.0,,,3000000.0,,,,,,,1784000000.0,2599000000.0,1114000000.0,,1042000000.0,,-0.25,-110000000.0,,,,,,,-776000000.0,-16000000.0,,,,,,13000000.0,,,238000000.0,,,1326000000.0,308000000.0,,,221000000.0,,325000000.0,,,13000000.0,,0.0,,,,290000000.0,-7000000,0.0,1243000000,,186000000.0,,,,170000000.0,,-28000000.0,,,550000000.0,,,,,,41000000,,68000000.0,72000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-31,723000000.0,-153000000.0,2585000000.0,39000000.0,123000000.0,325000000.0,,,1917000000.0,,228000000.0,1229000000.0,343000000.0,-57000000.0,91000000.0,239000000.0,14000000.0,,250000000.0,387000000.0,723000000.0,-544000000.0,343000000.0,1273000000.0,1574000000.0,,,,,,,-2.08,-134000000.0,-100000000.0,99000000.0,1273000000.0,231000000.0,-677000000.0,869000000.0,1866000000.0,-677000000.0,-706000000.0,30000000.0,,,4646000000.0,2061000000.0,,,681000000.0,727000000.0,175000000.0,1917000000.0,30000000.0,30000000.0,175000000.0,325000000.0,1050000000.0,41000000.0,,2585000000.0,,,239000000.0,2729000000.0,,-101000000.0,-27000000.0,1273000000.0,100000000.0,4646000000.0,-29000000.0,,0.0,-677000000.0,1093000000.0,,1574000000.0,123000000.0,614000000.0,869000000.0,2000000.0,,,,,298000000.0,614000000.0,576000000.0,,46000000.0,-93000000.0,,204000000.0,1996000000.0,-5000000.0,204000000.0,-172000000.0,3000000.0,,2061000000.0,537000000.0,,152000000.0,1788000000.0,1996000000.0,2729000000.0,1273000000.0,-352000000.0,1114000000.0,,,80000000.0,,,123000000.0,,,1085000000.0,-548000000.0,-22000000.0,,-283000000.0,,99000000.0,1621000000.0,1000000.0,,-548000000.0,228000000.0,2332000000.0,2000000.0,1085000000.0,60000000.0,,-572000000.0,253000000.0,,,,,15000000.0,-305000000.0,14000000.0,,,,311000000.0,105000000,0.0,979000000,,91000000.0,,,,115000000.0,,50000000.0,100000000.0,1093000000.0,537000000.0,53000000.0,14000000.0,,,0.0,155000000,-348000000.0,42000000.0,159000000.0,3000000.0,-611000000.0,3654000000.0,,,-2.08,187000000.0,,,,,,,,,,,,,,,,,,,
2010-06-30,,,2228000000.0,,219000000.0,,,48000000.0,,,,,,,,,2000000.0,,201000000.0,,673000000.0,,328000000.0,,1165000000.0,,,,0.29,,,,-148000000.0,,326000000.0,,-159000000.0,,,,,,96000000.0,,,4245000000.0,2017000000.0,,,593000000.0,,177000000.0,1493000000.0,96000000.0,96000000.0,,,,,,,,,270000000.0,,328000000.0,-53000000.0,-9000000.0,1057000000.0,82000000.0,,,,0.0,,1090000000.0,,,,,593000000.0,2000000.0,,,,,222000000.0,517000000.0,491000000.0,,16000000.0,-40000000.0,,185000000.0,,0.0,,,3000000.0,,,,,,,1730000000.0,2752000000.0,1057000000.0,,1273000000.0,,0.29,93000000.0,,,,,,,-547000000.0,-11000000.0,,,,,,0.0,,,113000000.0,,,1063000000.0,106000000.0,,,-148000000.0,,332000000.0,,,1000000.0,,1000000.0,,,,275000000.0,102000000,0.0,815000000,,55000000.0,,,,-346000000.0,,-3000000.0,,,516000000.0,,,,,,150000000,,47000000.0,-216000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-30,,,2485000000.0,,18000000.0,,,46000000.0,,,,,,,,,-29000000.0,,250000000.0,,601000000.0,,288000000.0,,1568000000.0,,,,-0.61,,,,-114000000.0,,286000000.0,,-146000000.0,,,,,,-201000000.0,,,4494000000.0,2009000000.0,,,268000000.0,,189000000.0,1856000000.0,-201000000.0,-201000000.0,,,,,,,,,207000000.0,,329000000.0,97000000.0,50000000.0,1056000000.0,155000000.0,,,,0.0,,1094000000.0,,,,,824000000.0,2000000.0,,,,,363000000.0,539000000.0,542000000.0,,-71000000.0,146000000.0,,168000000.0,,,,,3000000.0,,,,,,,1657000000.0,2638000000.0,1056000000.0,,1057000000.0,,-0.61,-218000000.0,,,,,,,-560000000.0,-12000000.0,,,,,,0.0,,,144000000.0,,,1070000000.0,223000000.0,,,-134000000.0,,329000000.0,,,16000000.0,,16000000.0,,,,277000000.0,-274000000,0.0,631000000,,205000000.0,,,,36000000.0,,-17000000.0,,,510000000.0,,,,,,-228000000,,43000000.0,-1000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,,,2714000000.0,,-304000000.0,,,44000000.0,,,,,,,,,3000000.0,,328000000.0,,618000000.0,,361000000.0,,2008000000.0,,,,-0.97,,,,-105000000.0,,357000000.0,,334000000.0,,,,,,-322000000.0,,,4727000000.0,2013000000.0,,,467000000.0,,200000000.0,2369000000.0,-322000000.0,-322000000.0,,,,,,,,,226000000.0,,332000000.0,-51000000.0,-155000000.0,1353000000.0,105000000.0,,,,0.0,,1107000000.0,,,,,1100000000.0,4000000.0,,,,,586000000.0,746000000.0,615000000.0,,51000000.0,-47000000.0,,160000000.0,,,,,3000000.0,,,,,,,1971000000.0,2358000000.0,1353000000.0,,1056000000.0,,-0.97,-303000000.0,,,,,,,-586000000.0,-15000000.0,,,,,,0.0,,,155000000.0,,,1088000000.0,85000000.0,,,349000000.0,,332000000.0,,,0.0,,0.0,,,,273000000.0,-148000000,0.0,1053000000,,162000000.0,,,,576000000.0,,19000000.0,,,502000000.0,,,,,,-104000000,,48000000.0,297000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
