date,annualNetIncomeContinuousOperations,annualCashAndCashEquivalents,quarterlyOperatingIncome,trailingNetIncomeContinuousOperations,quarterlyTotalRevenue,annualRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,quarterlyAccountsPayable,quarterlyNonCurrentDeferredRevenue,quarterlyGrossProfit,annualOperatingExpense,quarterlyGrossPPE,quarterlyTotalLiabilitiesNetMinorityInterest,annualTaxProvision,trailingSellingGeneralAndAdministration,annualCapitalExpenditure,trailingNetOtherFinancingCharges,quarterlySellingGeneralAndAdministration,trailingDeferredIncomeTax,annualCurrentAccruedExpenses,annualTotalRevenue,quarterlyOtherNonCashItems,annualCurrentAssets,quarterlyIncomeTaxPayable,trailingOperatingExpense,quarterlyCashDividendsPaid,quarterlyCurrentLiabilities,quarterlyChangeInInventory,annualInterestExpense,trailingBeginningCashPosition,trailingCostOfRevenue,annualChangesInAccountReceivables,quarterlyRetainedEarnings,trailingRepurchaseOfCapitalStock,annualCommonStockIssuance,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualOtherShortTermInvestments,annualNetOtherFinancingCharges,quarterlyStockBasedCompensation,annualDeferredIncomeTax,quarterlyEbitda,annualNetIncomeCommonStockholders,annualOtherNonCurrentAssets,annualChangeInAccountPayable,quarterlyRepurchaseOfCapitalStock,annualAccumulatedDepreciation,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingNetOtherInvestingChanges,annualEbitda,quarterlyFreeCashFlow,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,trailingChangeInWorkingCapital,quarterlyTotalNonCurrentAssets,annualOtherNonCurrentLiabilities,trailingPretaxIncome,annualCashCashEquivalentsAndMarketableSecurities,trailingInterestExpense,annualGainsLossesNotAffectingRetainedEarnings,trailingGrossProfit,annualOtherCurrentLiabilities,annualRepaymentOfDebt,annualNetOtherInvestingChanges,annualChangeInCashSupplementalAsReported,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyDilutedEPS,trailingOperatingIncome,trailingCapitalExpenditure,annualOtherIncomeExpense,annualPretaxIncome,annualOperatingIncome,trailingPurchaseOfInvestment,annualEndCashPosition,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingTotalRevenue,trailingOtherIncomeExpense,annualNonCurrentDeferredRevenue,trailingEndCashPosition,quarterlyDepreciationAndAmortization,trailingCashFlowFromContinuingFinancingActivities,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,quarterlyOtherIntangibleAssets,annualInvestmentsAndAdvances,quarterlyCapitalStock,annualIncomeTaxPayable,quarterlyChangesInAccountReceivables,trailingChangeInCashSupplementalAsReported,quarterlySaleOfInvestment,trailingInvestingCashFlow,annualAccountsPayable,annualGrossPPE,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,quarterlyCurrentDebt,quarterlyCapitalExpenditure,quarterlyCommonStockIssuance,annualPurchaseOfBusiness,annualDepreciationAndAmortization,annualOtherNonCashItems,trailingPurchaseOfBusiness,quarterlyNetOtherFinancingCharges,quarterlyInvestmentsAndAdvances,trailingOtherNonCashItems,annualStockBasedCompensation,quarterlyInventory,quarterlyNetPPE,annualStockholdersEquity,annualNonCurrentDeferredTaxesLiabilities,quarterlyOtherIncomeExpense,trailingSaleOfInvestment,annualChangeInInventory,annualBasicAverageShares,annualCashFlowFromContinuingFinancingActivities,trailingStockBasedCompensation,quarterlyAccumulatedDepreciation,annualInvestingCashFlow,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlyOtherNonCurrentAssets,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOperatingCashFlow,quarterlyCurrentDeferredRevenue,annualOperatingCashFlow,annualCapitalStock,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherCurrentLiabilities,annualAccountsReceivable,annualPurchaseOfInvestment,trailingOperatingCashFlow,quarterlyLongTermDebt,quarterlyOperatingExpense,quarterlyPretaxIncome,annualGoodwill,annualInventory,quarterlyTaxProvision,annualSaleOfInvestment,quarterlyAccountsReceivable,quarterlyDilutedAverageShares,annualNetPPE,annualCurrentLiabilities,annualOtherIntangibleAssets,annualBasicEPS,trailingChangeInInventory,quarterlyChangeInCashSupplementalAsReported,annualGrossProfit,quarterlyOtherShortTermInvestments,trailingNetIncomeCommonStockholders,annualChangeInWorkingCapital,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,annualDilutedAverageShares,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalAssets,quarterlyPurchaseOfBusiness,trailingNetIncome,quarterlyCurrentAssets,quarterlyNetOtherInvestingChanges,trailingCashDividendsPaid,annualTotalLiabilitiesNetMinorityInterest,trailingFreeCashFlow,quarterlyGoodwill,quarterlyStockholdersEquity,annualRetainedEarnings,quarterlyBasicEPS,quarterlyBasicAverageShares,annualCostOfRevenue,annualCurrentDeferredRevenue,annualOtherCurrentAssets,quarterlyRepaymentOfDebt,annualBeginningCashPosition,quarterlyOtherCurrentAssets,annualLongTermDebt,annualCurrentDebt,annualNetIncome,annualCashDividendsPaid,trailingTaxProvision,annualFreeCashFlow,annualDilutedEPS,annualTotalNonCurrentAssets,quarterlyOtherNonCurrentLiabilities,annualSellingGeneralAndAdministration,trailingDilutedAverageShares,annualResearchAndDevelopment,trailingBasicEPS,trailingCommonStockIssuance,trailingChangeInAccountPayable,trailingDepreciationAndAmortization,quarterlyResearchAndDevelopment,trailingBasicAverageShares,trailingResearchAndDevelopment,trailingChangesInAccountReceivables,trailingDilutedEPS
2004-06-30,,,108200000.0,,748800000.0,,,61600000.0,-4700000.0,160100000.0,,128300000.0,,4636600000.0,3088600000.0,,,,,20100000.0,,,,,,,,-2600000.0,488800000.0,61200000.0,,,,,-1085500000.0,,,48000000.0,-34300000.0,,,,,153800000.0,,,,,,,,,52400000.0,1500000.0,,,3014400000.0,,,,,,,,,,,48000000.0,48000000.0,0.32,,,,,,,,-32300000.0,,,,,45600000.0,,3632000000.0,42700000.0,289000000.0,,133600000.0,,,,,,,,,47300000.0,43400000.0,-36300000.0,,,,,,-100000.0,,,,292900000.0,2310000000.0,,,5600000.0,,,,,,-2326600000.0,,42700000.0,42700000.0,408300000.0,-7900000.0,88700000.0,,,,,0.0,,,,2047700000.0,20100000.0,70800000.0,,,28100000.0,,232900000.0,134200000.0,,,,,,46500000.0,,,,,285300000.0,620500000.0,,2599800000.0,,,,617600000.0,0.0,,,,,543400000.0,,0.35,115000000.0,,,,,,36700000.0,,,,,,,,,552100000.0,,,,,,,,,,,,
2004-09-30,,,-26800000.0,,612200000.0,,,24400000.0,-17800000.0,155500000.0,,-9200000.0,,4737700000.0,3156300000.0,,,,,17600000.0,,,,,,,,-2500000.0,495600000.0,8200000.0,,,,,-1154800000.0,,,62500000.0,-21500000.0,,,,,14500000.0,,,,,,,,,2100000.0,48000000.0,,,3064400000.0,,,,,,,,,,,62500000.0,62500000.0,-0.6,,,,,,,,10400000.0,,,,,41300000.0,,3681300000.0,-66800000.0,289000000.0,,134100000.0,,,,,,,,,47900000.0,43400000.0,-30900000.0,7600000.0,,,,,-100000.0,,,,284600000.0,2324400000.0,,,-23000000.0,,,,,,-2413300000.0,,-66800000.0,-66800000.0,434900000.0,3000000.0,33000000.0,,,,,0.0,,,,2050000000.0,17600000.0,-73500000.0,,,-6700000.0,,219900000.0,115200000.0,,,,,,14500000.0,,,,,296700000.0,621400000.0,,2660700000.0,,,,616900000.0,0.0,,,,,525000000.0,,-0.6,115200000.0,,,,,,42800000.0,,,,,,,,,610700000.0,,,,,,,,,,,,
2004-11-30,,,12300000.0,,1077700000.0,,,,,417300000.0,,61200000.0,,4729500000.0,4798100000.0,,,,,45400000.0,,,,,,,,,1019600000.0,,,,,,987700000.0,,,,,,,,,12300000.0,,,,,,,,,,,,,6473400000.0,,,,,,,,,,,121800000.0,126800000.0,-0.03,,,,,,,,-38000000.0,,,,,,,7921600000.0,-8400000.0,2175000000.0,,3800000.0,,,,,,,,,25000000.0,111400000.0,,,,,,,,,,,667500000.0,3886100000.0,,,-6400000.0,,,,,,-843400000.0,,-8400000.0,-8400000.0,412300000.0,,,,,,698900000.0,99600000.0,,,,2353100000.0,48900000.0,-31400000.0,,,-7900000.0,,537000000.0,304700000.0,,,,,,,,5000000.0,,,391300000.0,1016500000.0,,3778500000.0,,,,1448200000.0,,,,,,3109700000.0,,-0.03,304700000.0,,,,,,67500000.0,,,,,,,,,726500000.0,,,,,,,,,,,,
2005-02-28,,,72700000.0,,1144500000.0,,,-149100000.0,11900000.0,412400000.0,,136500000.0,,4756500000.0,4919000000.0,,,,,64800000.0,,,,,,,,-2000000.0,904300000.0,-116700000.0,,,,,1024000000.0,,,110400000.0,-66200000.0,,,,,145100000.0,,,,,,,,,-149300000.0,121800000.0,,,6568900000.0,,,,,,,,,,,110400000.0,110700000.0,0.09,,,,,,,,-58600000.0,,,,,72400000.0,,8093500000.0,38800000.0,2231500000.0,,3800000.0,,,,,,,,,44300000.0,98400000.0,-65700000.0,16000000.0,,,,,-6800000.0,,,,784200000.0,3869500000.0,,,49500000.0,,,,,,-887000000.0,,38800000.0,38800000.0,467900000.0,138400000.0,-83600000.0,,,,769800000.0,81000000.0,,,,2515500000.0,63800000.0,57900000.0,,,38500000.0,,556400000.0,432800000.0,,,,,,-11400000.0,,300000.0,,,312500000.0,1008000000.0,,4014700000.0,,,,1524600000.0,-600000.0,,,,,3162400000.0,,0.1,377900000.0,,,,,,44800000.0,,,,,,,,,729400000.0,,,,,,,,,,,,
2005-05-31,167600000.0,245000000.0,176500000.0,,1449700000.0,,,111100000.0,19700000.0,462700000.0,,245600000.0,207000000.0,5119700000.0,5208700000.0,98300000.0,,-255200000.0,,65800000.0,,416300000.0,4396700000.0,,1731900000.0,,,-4300000.0,1107300000.0,24800000.0,120600000.0,,,,1115400000.0,,26400000.0,245000000.0,-99700000.0,,-15200000.0,,33000000.0,218600000.0,165600000.0,430400000.0,,,-998300000.0,4101400000.0,,499200000.0,167000000.0,110400000.0,,,6712100000.0,913000000.0,,245000000.0,,-72000000.0,,23400000.0,,39300000.0,234900000.0,245000000.0,245000000.0,,,,72900000.0,214900000.0,318500000.0,,245000000.0,-72000000.0,,,,,42100000.0,,8444000000.0,94100000.0,2160300000.0,,3900000.0,,,,,,462700000.0,5119700000.0,,43700000.0,204900000.0,-104100000.0,7300000.0,,180700000.0,,,-2800000.0,,,,753400000.0,4121400000.0,3213500000.0,724700000.0,15500000.0,,-78200000.0,327800000.0,106300000.0,,-998300000.0,-215100000.0,94100000.0,94100000.0,430400000.0,-46800000.0,271100000.0,,333700000.0,3900000.0,724700000.0,23400000.0,671700000.0,,,2463700000.0,69100000.0,140300000.0,,753400000.0,54100000.0,,671700000.0,,4121400000.0,1107300000.0,2160300000.0,0.48,,134600000.0,525500000.0,,,-37400000.0,416300000.0,1204100000.0,360400000.0,4101400000.0,8444000000.0,,,1731900000.0,4200000.0,,5208700000.0,,,3213500000.0,1115400000.0,,,3871200000.0,,59600000.0,,10100000.0,59600000.0,2463700000.0,204900000.0,165600000.0,-11400000.0,,78500000.0,0.46,6712100000.0,913000000.0,207000000.0,,,,,,,,,,,
2005-08-31,,,200000.0,,1403600000.0,,,-36500000.0,57600000.0,456800000.0,,248800000.0,,5307200000.0,5124000000.0,,,,,57000000.0,,,,,,,,-2600000.0,1085100000.0,-21400000.0,,,,,1189000000.0,,,201300000.0,-80100000.0,,,,,60700000.0,,,,,,,,,-9500000.0,245000000.0,,,6849200000.0,,,,,,,,,,,201300000.0,201300000.0,0.18,,,,,,,,73300000.0,,,,,60500000.0,,8607400000.0,76100000.0,2209500000.0,,3900000.0,,,,,,,,,38300000.0,153400000.0,-90700000.0,23500000.0,,,,,-400000.0,,,,774800000.0,4234700000.0,,,-23700000.0,,,,,,-1072500000.0,,76100000.0,76100000.0,405000000.0,-37300000.0,81200000.0,,,,746800000.0,65300000.0,,,,2444500000.0,248600000.0,115600000.0,,,51500000.0,,665200000.0,433900000.0,,,,,,-43700000.0,,,,,409600000.0,1154800000.0,,4038900000.0,,,,1758200000.0,10100000.0,,,,,3459600000.0,,0.19,380000000.0,,,,,,87300000.0,,,,,,,,,847600000.0,,,,,,,,,,,,
2005-11-30,,,140900000.0,,1493300000.0,,,-83800000.0,-2400000.0,461700000.0,,209200000.0,,5457900000.0,5085700000.0,,,,,66900000.0,,,,,,,,-2500000.0,1102600000.0,-13000000.0,,,,,1241400000.0,,,166000000.0,-72600000.0,,,,,212500000.0,,,,,,,,,-4800000.0,201300000.0,,,7044400000.0,,,,,,,,,,,166000000.0,166000000.0,0.13,,,,,,,,143200000.0,,,,,71600000.0,,8695500000.0,55000000.0,2304400000.0,,3900000.0,,,,,,,,,42900000.0,129400000.0,-91000000.0,300000.0,,,,,-4900000.0,,,,786300000.0,4317100000.0,,,12900000.0,,,,,,-1140800000.0,,55000000.0,55000000.0,422900000.0,-38000000.0,86200000.0,,,,726500000.0,40200000.0,,,,2423300000.0,68300000.0,86500000.0,,,42300000.0,,571400000.0,434500000.0,,,,,,-35300000.0,,,,,467400000.0,1284100000.0,,3983100000.0,,,,1651100000.0,-11000000.0,,,,,3583600000.0,,0.14,381100000.0,,,,,,127400000.0,,,,,,,,,833300000.0,,,,,,,,,,,,
2006-02-28,,,-44400000.0,,1073200000.0,,,,,381400000.0,,14000000.0,,5688400000.0,5052700000.0,,,,,61800000.0,,,,,,,,-2600000.0,1013500000.0,,,,,,1167200000.0,,,164600000.0,-67700000.0,,,,,-44400000.0,,,,,,,,,-158300000.0,166000000.0,,,7223800000.0,,,,,,,,,,,164600000.0,164600000.0,-0.19,,,,,,,,220900000.0,,,,,,,8704400000.0,-71600000.0,2330500000.0,,3900000.0,,,,14800000.0,,,,,44200000.0,252000000.0,-82600000.0,3200000.0,,,,,5300000.0,,,,786100000.0,4468400000.0,,,-6700000.0,,,,,,-1220000000.0,,-71600000.0,-71600000.0,424900000.0,125200000.0,-75700000.0,,,,737300000.0,0.0,,,,2407200000.0,58400000.0,-100700000.0,,,-27200000.0,,427700000.0,383600000.0,,,,,,-1400000.0,,,,,371300000.0,1059200000.0,,4039200000.0,,,,1480600000.0,800000.0,,,,,3625500000.0,,-0.19,383600000.0,,,,,,102200000.0,,,,,,,,,894700000.0,,,,,,,,,,,,
2006-05-31,-121400000.0,173300000.0,105100000.0,,1331500000.0,,,,,420200000.0,,166200000.0,244000000.0,5725400000.0,5169400000.0,5300000.0,,-389500000.0,,54600000.0,,483800000.0,5305800000.0,,1580400000.0,,,-2600000.0,1126100000.0,,166500000.0,,,,982900000.0,,28900000.0,173300000.0,-130200000.0,,0.0,,-38900000.0,105100000.0,-132500000.0,376500000.0,,,-1308800000.0,4043300000.0,,663600000.0,62600000.0,164600000.0,,,7140200000.0,980200000.0,,173300000.0,,299200000.0,,0.0,,39300000.0,-71700000.0,173300000.0,173300000.0,,,,-341300000.0,-160100000.0,393400000.0,,173300000.0,299200000.0,,,,,,,8720600000.0,-192000000.0,,,3900000.0,,,,,,420200000.0,5725400000.0,,41100000.0,222100000.0,-125200000.0,1900000.0,,270200000.0,320800000.0,,0.0,,,,760900000.0,4416600000.0,3530800000.0,675000000.0,-312600000.0,,-16800000.0,382200000.0,12600000.0,,-1308800000.0,-350600000.0,-180900000.0,-180900000.0,376500000.0,-37300000.0,187800000.0,,279500000.0,3900000.0,675000000.0,0.0,505800000.0,-400000.0,,2388100000.0,61100000.0,-261500000.0,2347100000.0,760900000.0,-61200000.0,,505800000.0,,4416600000.0,1126100000.0,,-0.35,,8700000.0,637400000.0,,,-137000000.0,483800000.0,1165300000.0,382200000.0,4043300000.0,8720600000.0,,,1580400000.0,39400000.0,,5169400000.0,,2347100000.0,3530800000.0,982900000.0,,,4668400000.0,,89900000.0,,245000000.0,89900000.0,2388100000.0,222100000.0,-121400000.0,-10300000.0,,-110000000.0,-0.35,7140200000.0,980200000.0,241300000.0,,,,,,,,,,,
2006-08-31,,,131200000.0,,1288600000.0,,,41600000.0,,410200000.0,,196300000.0,,5773400000.0,5079400000.0,,,,,65700000.0,,,,,,,,,1285900000.0,,,,,,1091900000.0,,,214800000.0,-85100000.0,,,,,131200000.0,,,,,,,,,65400000.0,173300000.0,,,7127800000.0,,,,,,,,,,,214800000.0,214800000.0,0.25,,,,,,,,295100000.0,,,,,,,8745600000.0,109000000.0,,,4400000.0,,,,,,,,,43400000.0,346700000.0,-85200000.0,1500000.0,,,,,0.0,,,,772000000.0,4390500000.0,,,30700000.0,,,,,,-1382900000.0,,109000000.0,109000000.0,401900000.0,-28900000.0,150600000.0,,,,638900000.0,0.0,,,,2224900000.0,65100000.0,114000000.0,,,7400000.0,,31600000.0,438100000.0,,,,,,41500000.0,,,,,529000000.0,1092300000.0,,3793500000.0,,,,1617800000.0,100000.0,,,,2335400000.0,3643900000.0,,0.26,419500000.0,,,,,,119000000.0,,,,,,,,,929700000.0,,,,,,,,,,,,
2006-11-30,,,90700000.0,,1522000000.0,,,76300000.0,,811400000.0,,160500000.0,,5765600000.0,4981400000.0,,,,,70400000.0,,,,,,,,,1233600000.0,,,,,,1157800000.0,,,268400000.0,-29600000.0,,,,,90700000.0,,,,,,,,,112800000.0,214800000.0,,,7025800000.0,,,,,,,,,,,268400000.0,268400000.0,0.15,,,,,,,,206800000.0,,,,,,,8653200000.0,65900000.0,,,4400000.0,,,,,,,,,41600000.0,292700000.0,-29400000.0,20400000.0,,,,,0.0,,,,655400000.0,4304800000.0,,,42500000.0,,,,,,-1460800000.0,,65900000.0,65900000.0,415300000.0,-36900000.0,142200000.0,,,,611100000.0,0.0,,,,2210800000.0,69800000.0,75600000.0,,,24100000.0,,30900000.0,439400000.0,,,,,,53600000.0,,,,,129500000.0,1361500000.0,,3747800000.0,,,,1627400000.0,-200000.0,,,,2305700000.0,3648100000.0,,0.15,438100000.0,,,,,,89700000.0,,,,,,,,,925900000.0,,,,,,,,,,,,
2007-02-28,,,34200000.0,,1278700000.0,,,280200000.0,,874100000.0,,113100000.0,,5785100000.0,5061900000.0,,,,,77800000.0,,,,,,,,,1141700000.0,,,,,,1200000000.0,,,459700000.0,-74200000.0,,,,,34200000.0,,,,,,,,,85600000.0,268400000.0,,,6944300000.0,,,,,,,,,,,459700000.0,459700000.0,0.1,,,,,,,,133000000.0,,,,,,,8723100000.0,42200000.0,,,4400000.0,,,,,,,,,49600000.0,145000000.0,-61900000.0,14500000.0,,,,,-22100000.0,,,,674800000.0,4250700000.0,,,63500000.0,,,,,,-1534400000.0,,42200000.0,42200000.0,422200000.0,103600000.0,147500000.0,,,,586000000.0,0.0,,,,2427000000.0,78900000.0,43700000.0,,,6600000.0,,522600000.0,440900000.0,,,,,,191300000.0,,,,,122600000.0,1165600000.0,,3920200000.0,,,,1778800000.0,-12300000.0,,,,2271400000.0,3636500000.0,,0.1,439500000.0,,,,,,72600000.0,,,,,,,,,907200000.0,,,,,,,,,,,,
2007-05-31,419700000.0,420600000.0,358100000.0,,1684400000.0,,,-458000000.0,,433500000.0,,456200000.0,311900000.0,6079000000.0,4957400000.0,123400000.0,,-292100000.0,,95900000.0,,618200000.0,5773700000.0,,1955500000.0,,,,1629700000.0,,171500000.0,,,,1402600000.0,,48100000.0,420600000.0,-115100000.0,,-27900000.0,,46700000.0,358100000.0,419700000.0,474900000.0,,,-1629600000.0,3327700000.0,,927500000.0,152000000.0,459700000.0,,,7208100000.0,875200000.0,,420600000.0,,458900000.0,,0.0,,-10500000.0,247300000.0,420600000.0,420600000.0,,,,80300000.0,505700000.0,614200000.0,,420600000.0,458900000.0,,,,,,,9163600000.0,202600000.0,,,4400000.0,,,,,,433500000.0,6079000000.0,,36900000.0,542400000.0,-115600000.0,11700000.0,,313300000.0,14100000.0,,-5800000.0,,,,787400000.0,4449400000.0,4183900000.0,634400000.0,-56400000.0,,-19300000.0,434300000.0,-173200000.0,,-1629600000.0,-304000000.0,202600000.0,202600000.0,474900000.0,-211000000.0,267600000.0,,707900000.0,4400000.0,634400000.0,0.0,516300000.0,-1400000.0,,1818100000.0,98100000.0,272400000.0,2283800000.0,787400000.0,85300000.0,,516300000.0,,4449400000.0,1629700000.0,,0.97,,-39100000.0,926100000.0,,,-59900000.0,618200000.0,1228200000.0,440300000.0,3327700000.0,9163600000.0,,,1955500000.0,1900000.0,,4957400000.0,,2283800000.0,4183900000.0,1402600000.0,,,4847600000.0,,155500000.0,,173300000.0,155500000.0,1818100000.0,542400000.0,419700000.0,-2600000.0,,415800000.0,0.95,7208100000.0,875200000.0,309800000.0,,,,,,,,,,,
2007-08-31,,,449600000.0,,2003300000.0,,,132900000.0,,386400000.0,,521800000.0,,6157600000.0,4741300000.0,,,,,72200000.0,,,,,,,,-100000.0,1604300000.0,,,,,,1708100000.0,,,639200000.0,-73700000.0,,,,,449600000.0,,,,,,,,,356300000.0,420600000.0,,,7143100000.0,,,,,,,,,,,639200000.0,639200000.0,0.69,,,,,,,,495300000.0,,,,,,,9313100000.0,305500000.0,,,4400000.0,,,,,,,,,40700000.0,604400000.0,-82100000.0,18400000.0,,,,,0.0,,,,817800000.0,4447200000.0,,,-7600000.0,,,,,,-1710400000.0,,305500000.0,305500000.0,465700000.0,-150300000.0,438400000.0,,,,516900000.0,0.0,,,,1585700000.0,72200000.0,396200000.0,,,100800000.0,,508500000.0,444300000.0,,,,,,218600000.0,,,,,576800000.0,1481500000.0,,3137000000.0,,,,2170000000.0,600000.0,,,,2207100000.0,4548200000.0,,0.69,441400000.0,,,,,,138100000.0,,,,,,,,,1034400000.0,,,,,,,,,,,,
2007-11-30,,,539900000.0,,2195400000.0,,,148500000.0,,515500000.0,,623100000.0,,6390000000.0,4477700000.0,,,,,83200000.0,,,,,,,,,1444000000.0,,,,,,2102100000.0,,,642200000.0,-79100000.0,,,,,539900000.0,,,,,,,,,463400000.0,639200000.0,,,7416300000.0,,,,,,,,,,,642200000.0,642200000.0,0.89,,,,,,,,717900000.0,,,,,,,9694100000.0,394000000.0,,,4400000.0,,,,,,,,,33300000.0,304900000.0,-79100000.0,19200000.0,,,,,-1900000.0,,,,866700000.0,4578200000.0,,,-16000000.0,,,,,,-1811800000.0,,394000000.0,394000000.0,509900000.0,-485700000.0,542500000.0,,,,588400000.0,0.0,,,,1382600000.0,83200000.0,452900000.0,,,100900000.0,,613600000.0,445000000.0,,,,,,3000000.0,,,,,594600000.0,1572300000.0,,3033700000.0,,,,2277800000.0,300000.0,,,,2160000000.0,5190100000.0,,0.89,442300000.0,,,,,,117100000.0,,,,,,,,,1062700000.0,,,,,,,,,,,,
2008-02-29,,,646600000.0,,2147200000.0,,,7200000.0,,551800000.0,,727900000.0,,6505000000.0,4737300000.0,,,,,81200000.0,,,,,,,,,1811200000.0,,,,,,2622900000.0,,,1134200000.0,-56900000.0,,,,,646600000.0,,,,,,,,,441400000.0,642200000.0,,,7433400000.0,,,,,,,,,,,1134200000.0,1134200000.0,1.17,,,,,,,,783100000.0,,,,,,,10600600000.0,520800000.0,,,4400000.0,,,,,,,,,33400000.0,274900000.0,-86600000.0,11200000.0,,,,,40800000.0,,,,1037200000.0,4602000000.0,,,59600000.0,,,,,,-1903000000.0,,520800000.0,520800000.0,578000000.0,17100000.0,528000000.0,,,,498900000.0,0.0,,,,1378400000.0,81300000.0,650700000.0,,,159200000.0,,699500000.0,446100000.0,,,,,,492000000.0,,,,,954700000.0,1419300000.0,,2926100000.0,,,,3167200000.0,4700000.0,,,,2100100000.0,5835600000.0,,1.17,443300000.0,,,,,,257200000.0,,,,,,,,,1048800000.0,,,,,,,,,,,,
2008-05-31,2082800000.0,1960700000.0,1188900000.0,,3466700000.0,,,-302700000.0,,1022100000.0,,1287700000.0,335500000.0,6641900000.0,5065200000.0,714900000.0,,-372100000.0,,107900000.0,,917800000.0,9812600000.0,,4809500000.0,,,,2186100000.0,,124000000.0,,,,3485400000.0,,57200000.0,1960700000.0,-131900000.0,,40200000.0,,140700000.0,1188900000.0,2082800000.0,477000000.0,,,-1993900000.0,2879100000.0,,3181500000.0,913400000.0,1134200000.0,,,7010300000.0,987900000.0,,1960700000.0,,790600000.0,,35000000.0,,6100000.0,1540100000.0,1960700000.0,1960700000.0,,,,71900000.0,2682400000.0,2825000000.0,,1960700000.0,790600000.0,,,,,,,11819800000.0,862500000.0,,,4400000.0,,,,,,1022100000.0,6641900000.0,-32700000.0,16600000.0,176400000.0,-124300000.0,8400000.0,,356500000.0,-38200000.0,,1400000.0,,,,1350900000.0,4648000000.0,6731200000.0,516200000.0,44900000.0,,-547100000.0,442700000.0,-709800000.0,,-1993900000.0,-341600000.0,862500000.0,862500000.0,477000000.0,-90900000.0,1037700000.0,,2546600000.0,4400000.0,516200000.0,35000000.0,972500000.0,-8100000.0,,1375000000.0,98800000.0,1182600000.0,1875200000.0,1350900000.0,354000000.0,24600000.0,972500000.0,,4648000000.0,2186100000.0,,4.7,,826500000.0,3160500000.0,,,-14100000.0,917800000.0,2179000000.0,445700000.0,2879100000.0,11819800000.0,,,4809500000.0,500000.0,,5065200000.0,,1875200000.0,6731200000.0,3485400000.0,,,6652100000.0,,201800000.0,,420600000.0,201800000.0,1375000000.0,176400000.0,2082800000.0,,,2174500000.0,4.67,7010300000.0,987900000.0,335500000.0,,,,,,,,,,,
2008-08-31,,,1548900000.0,,4322500000.0,,,-834600000.0,15300000.0,1266600000.0,,1648600000.0,,6607500000.0,5316300000.0,,,,,99700000.0,,,,123200000.0,,,,-22200000.0,2639800000.0,-590200000.0,,,,,4647200000.0,,,2189700000.0,-187800000.0,,,,,1646700000.0,,,,,,,,,374600000.0,1960700000.0,,,6833100000.0,,,,,,,,,,,2189700000.0,2189700000.0,2.65,,,,,,,,551500000.0,,,,,97800000.0,,13010100000.0,1184700000.0,,,4400000.0,,,,,,,,,10600000.0,178700000.0,-186900000.0,1100000.0,,,,,1200000.0,,,,1945100000.0,4559200000.0,,,148000000.0,,,,,,-2048300000.0,,1184700000.0,1184700000.0,465500000.0,-76500000.0,561500000.0,,,,492400000.0,11000000.0,,,,1311400000.0,99700000.0,1626500000.0,,,497700000.0,,1449100000.0,446500000.0,,,,,,229000000.0,,,,,1150900000.0,2673900000.0,,2676500000.0,,,,6177000000.0,-900000.0,,,,1808400000.0,7667700000.0,,2.67,444100000.0,,,,,,241100000.0,,,,,,,,,872700000.0,,,,,,,,,,,,
2008-11-30,,,682000000.0,,3006500000.0,,,-466400000.0,149300000.0,768200000.0,,773700000.0,,6382100000.0,4553400000.0,,,,,91700000.0,,,,359800000.0,,,,-22200000.0,1729900000.0,-1900000.0,,,,,5585000000.0,,,2811600000.0,491400000.0,,,,,761300000.0,,,,,,,,,163300000.0,2189700000.0,,,6457200000.0,,,,,,,,,,,2811600000.0,2811600000.0,2.15,,,,,,,,-209300000.0,,,,,79300000.0,,12427700000.0,959800000.0,,,4400000.0,,,,,,,,,23700000.0,140700000.0,-223200000.0,3000000.0,,,,,1800000.0,,,,1614200000.0,4331900000.0,,,738800000.0,,,,,,-2050200000.0,,959800000.0,959800000.0,443300000.0,-83100000.0,386500000.0,,,,629900000.0,9800000.0,,,,1272700000.0,91700000.0,1383800000.0,,,451200000.0,,892300000.0,446100000.0,,,,,,621900000.0,,,,,782500000.0,2232800000.0,,2823500000.0,,,,5970500000.0,-31100000.0,,,,1682000000.0,7852800000.0,,2.16,444300000.0,,,,,,417700000.0,,,,,,,,,920900000.0,,,,,,,,,,,,
