date,annualOperatingIncome,quarterlyDilutedEPS,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,quarterlyCurrentLiabilities,annualResearchAndDevelopment,trailingOperatingIncome,annualChangeInAccountPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherNonCashItems,annualAccountsPayable,annualOtherShortTermInvestments,annualFreeCashFlow,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,annualCommonStockIssuance,quarterlyDepreciationAndAmortization,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,trailingCostOfRevenue,annualOtherCurrentAssets,trailingTotalRevenue,annualChangeInWorkingCapital,quarterlyRetainedEarnings,quarterlyOtherShortTermInvestments,quarterlyPurchaseOfInvestment,annualNetOtherInvestingChanges,annualDilutedAverageShares,quarterlyTotalNonCurrentAssets,annualCashAndCashEquivalents,trailingTaxProvision,trailingNetIncome,trailingPretaxIncome,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyTotalLiabilitiesNetMinorityInterest,annualNetIncome,annualPretaxIncome,quarterlyNetIncomeCommonStockholders,annualCashDividendsPaid,annualInvestmentsAndAdvances,annualCurrentDebt,quarterlyTotalAssets,quarterlyFreeCashFlow,annualNetIncomeContinuousOperations,annualOperatingExpense,annualCostOfRevenue,quarterlyBasicAverageShares,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualOtherNonCurrentAssets,annualSellingGeneralAndAdministration,annualSaleOfInvestment,annualRepurchaseOfCapitalStock,quarterlyOtherCurrentAssets,annualStockholdersEquity,quarterlyOtherNonCurrentLiabilities,annualOtherNonCashItems,annualLongTermDebt,annualCurrentAssets,annualNetIncomeCommonStockholders,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,quarterlyGoodwill,trailingNetIncomeCommonStockholders,annualRetainedEarnings,annualCurrentLiabilities,annualCurrentAccruedExpenses,quarterlyStockholdersEquity,quarterlyInvestingCashFlow,quarterlyEndCashPosition,annualTotalAssets,annualTaxProvision,annualBasicAverageShares,quarterlyNetOtherInvestingChanges,quarterlyAccountsReceivable,annualDepreciationAndAmortization,quarterlyInvestmentsAndAdvances,quarterlyChangeInInventory,quarterlyChangeInAccountPayable,quarterlyOtherIncomeExpense,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyGrossProfit,quarterlyInventory,quarterlyLongTermDebt,annualAccountsReceivable,trailingGrossProfit,quarterlyOperatingExpense,annualNetPPE,trailingOtherIncomeExpense,annualOperatingCashFlow,annualGrossProfit,annualTotalNonCurrentAssets,quarterlyPretaxIncome,quarterlyOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,quarterlyPurchaseOfBusiness,annualOtherIntangibleAssets,quarterlyRepaymentOfDebt,quarterlyCapitalStock,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyTaxProvision,annualEbitda,quarterlyNetPPE,annualBasicEPS,quarterlyBeginningCashPosition,annualOtherIncomeExpense,quarterlyCurrentDebt,annualGrossPPE,quarterlyCapitalExpenditure,quarterlyChangesInAccountReceivables,annualChangeInInventory,quarterlyOtherNonCurrentAssets,quarterlyNetOtherFinancingCharges,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,annualPurchaseOfBusiness,quarterlyBasicEPS,annualOtherNonCurrentLiabilities,annualBeginningCashPosition,quarterlyIncomeTaxPayable,quarterlySaleOfInvestment,trailingOperatingExpense,trailingSellingGeneralAndAdministration,annualDeferredIncomeTax,annualInvestingCashFlow,quarterlyOperatingCashFlow,annualDilutedEPS,annualCapitalExpenditure,annualAccumulatedDepreciation,quarterlyRepurchaseOfCapitalStock,annualNonCurrentDeferredTaxesLiabilities,quarterlyGrossPPE,annualIncomeTaxPayable,quarterlyAccountsPayable,quarterlyDeferredIncomeTax,annualChangesInAccountReceivables,quarterlyChangeInCashSupplementalAsReported,quarterlyChangeInWorkingCapital,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyCommonStockIssuance,trailingNetIncomeContinuousOperations,quarterlyResearchAndDevelopment,quarterlyOtherCurrentLiabilities,quarterlyEbitda,annualOtherCurrentLiabilities,annualChangeInCashSupplementalAsReported,quarterlyStockBasedCompensation,annualStockBasedCompensation,annualGoodwill,annualInventory,quarterlyDilutedAverageShares,annualCashFlowFromContinuingFinancingActivities,annualNetOtherFinancingCharges,annualRepaymentOfDebt,annualInterestExpense,annualCapitalStock,annualPurchaseOfInvestment,annualTotalRevenue,trailingResearchAndDevelopment,annualNonCurrentDeferredRevenue,trailingInterestExpense,trailingFreeCashFlow,trailingEndCashPosition,trailingCashDividendsPaid,trailingDilutedAverageShares,trailingChangeInWorkingCapital,trailingCashFlowFromContinuingFinancingActivities,trailingNetOtherFinancingCharges,trailingInvestingCashFlow,trailingBasicEPS,trailingCommonStockIssuance,trailingChangeInAccountPayable,trailingOperatingCashFlow,trailingDepreciationAndAmortization,trailingDeferredIncomeTax,trailingStockBasedCompensation,trailingNetOtherInvestingChanges,trailingBasicAverageShares,trailingChangeInInventory,quarterlyInterestExpense,trailingCapitalExpenditure,trailingChangeInCashSupplementalAsReported,trailingSaleOfInvestment,trailingRepurchaseOfCapitalStock,quarterlyCurrentDeferredRevenue,trailingChangesInAccountReceivables,trailingRepaymentOfDebt,trailingPurchaseOfInvestment,trailingOtherNonCashItems,annualCurrentDeferredRevenue,trailingPurchaseOfBusiness,trailingDilutedEPS,trailingBeginningCashPosition,quarterlyNonCurrentDeferredRevenue
2009-12-31,94619069.0,,18339342.0,-15161946.0,58637778.0,47128086.0,,7750588.0,28036968.0,2176319.0,27456747.0,17123647.0,89523796.0,505413495.0,9285547.0,7487895.0,9468972.0,86674746.0,28036968.0,336108446.0,,152181402.0,,-3925748.0,438937242.0,17123647.0,,233686.0,275290700.0,317189994.0,336108446.0,,,,43238266.0,177607892.0,86674746.0,64637085.0,96352303.0,30047855.0,-60597710.0,109155248.0,,822603489.0,22352548.0,64637085.0,82935708.0,366968216.0,,30047855.0,30047855.0,0.0,35807622.0,93000016.0,0.0,0.0,735928743.0,0.0,10343528.0,0.0,505413495.0,64637085.0,31181031.0,112513832.0,,,438937242.0,58637778.0,31181031.0,735928743.0,-18621278.0,336108446.0,822603489.0,31715218.0,274455354.0,-102779.0,71159512.0,38364492.0,109155248.0,-6930562.0,-4764703.0,1615618.0,28036968.0,65094060.0,53608996.0,,71159512.0,,21855794.0,197530249.0,,110654296.0,177554777.0,317189994.0,44853884.0,10504497.0,353232093.0,,10504497.0,,8300363.0,353232093.0,336108446.0,14806029.0,132983561.0,197530249.0,0.235,335829868.0,1733234.0,,446803749.0,-4677539.0,3177204.0,1384859.0,0.0,31953.0,-8130231.0,-249273500.0,,,0.0,294306512.0,,74047496.0,,,-688619.0,-15774500.0,27030087.0,0.235,-21130500.0,-249273500.0,0.0,28036968.0,446803749.0,,27456747.0,4520051.0,-26630702.0,278578.0,-18610929.0,18339342.0,6999762.0,,12570247.0,0.0,52707238.0,0.0,41801934.0,2208272.0,9084891.0,,53608996.0,,-53077862.0,31953.0,,,8300363.0,-87903762.0,544522993.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-31,,0.115,,-15217332.0,102218283.0,,,,,2058061.0,,,,571583207.0,9621954.0,,9675591.0,,28358604.0,,,,,,456057483.0,55218346.0,-46187875.0,,,333102737.0,,,,,44607897.0,185768929.0,130576887.0,,,32462130.0,,,,904685944.0,50462226.0,,,,276508562.0,32462130.0,32462130.0,,,,,175510964.0,,0.0,,,,,52459976.0,117200560.0,,,,,,774109057.0,-58930326.0,340853897.0,,,,-2043241.0,83826911.0,,122953155.0,-14137368.0,22301560.0,3077355.0,28358604.0,68568369.0,67746364.0,0.0,,,23960472.0,,,,,,47685252.0,11640708.0,,,,,8368304.0,396072243.0,340853897.0,15223122.0,,198508874.0,,336108446.0,,,,-10845788.0,-12667399.0,,0.0,276341.0,2367763.0,,,0.115,,,,,,,,,61308014.0,,,,,,,,49758307.0,-160137.0,,4745451.0,19429130.0,,17308754.0,,14338518.0,0.0,54283488.0,,,2334402.0,,,,279029254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,,0.12,,-15341892.0,83508936.0,,,,,2314715.0,,,,577353198.0,9884445.0,,9877505.0,,23675897.0,,,,,,474719319.0,85613809.0,-32804787.0,,,323049768.0,,,,,48786759.0,201560960.0,107184833.0,,,34057330.0,,,,900402966.0,-2451702.0,,,,278249542.0,34057330.0,34057330.0,,,,,196504531.0,,0.0,,,,,39245322.0,127667134.0,,,,,,793218133.0,-44379971.0,295234858.0,,,,-3440438.0,93453861.0,,112619809.0,-11534349.0,-5494693.0,1554306.0,23675897.0,73893826.0,79280713.0,0.0,,,25107067.0,,,,,,50341065.0,13685549.0,,,,,8397541.0,380848667.0,295234858.0,16283735.0,,196744410.0,,340853897.0,,,,-8249496.0,-9626950.0,,0.0,221095.0,-7036862.0,,,0.12,,,,,,,,,5797794.0,,,,,,,,44263614.0,461572.0,,-45619039.0,-40046240.0,,8083935.0,,15222622.0,0.0,58664264.0,,,2535810.0,,,,281092560.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-30,,0.12,,-15395491.0,83368650.0,,,,,2711260.0,,,,608525276.0,10323698.0,,10037977.0,,29065488.0,,,,,,493571046.0,85671421.0,869059.0,,,333757351.0,,,,,46972297.0,206832953.0,112434138.0,,,34291244.0,,,,942282627.0,14971823.0,,,,279014720.0,34291244.0,34291244.0,,,,,219135957.0,,0.0,,,,,33262951.0,133073198.0,,,,,,829848489.0,-7554762.0,303717898.0,,,,1388120.0,106681882.0,,123803570.0,-12825654.0,5842085.0,3199013.0,29065488.0,73759755.0,92106366.0,0.0,,,26787458.0,,,,,,50171310.0,13408112.0,,,,,8421555.0,389389319.0,303717898.0,15880066.0,,196545669.0,,295234858.0,,,,-10031073.0,-13228021.0,,0.0,88518.0,-8965094.0,,,0.125,,,,,,,,,25002896.0,,,,,,,,50105699.0,3863208.0,,8483040.0,-25207355.0,,6341879.0,,16463760.0,0.0,57010274.0,,,2799778.0,,,,281118386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,190972069.0,,22316903.0,-15439517.0,72088629.0,64100411.0,,12838717.0,37071184.0,547185.0,40295464.0,86447596.0,81236736.0,655269274.0,10787736.0,67067391.0,9029601.0,109159813.0,37071184.0,348349773.0,,220471905.0,,-59945023.0,514842177.0,86447596.0,-86720748.0,-5771488.0,281471534.0,347421365.0,348349773.0,,,,50605116.0,222100572.0,109159813.0,137733969.0,203440014.0,36923265.0,-61394232.0,129091167.0,,1002690639.0,18254389.0,137733969.0,104718244.0,520573101.0,,36923265.0,36923265.0,0.0,40617833.0,92421319.0,0.0,0.0,893530826.0,0.0,7631221.0,0.0,655269274.0,137733969.0,16141031.0,142632209.0,,,514842177.0,72088629.0,16141031.0,893530826.0,-13721434.0,348349773.0,1002690639.0,65706045.0,278713662.0,-1675929.0,95647612.0,38620674.0,129091167.0,-8622363.0,-9810235.0,4637271.0,37071184.0,79468363.0,100728730.0,,95647612.0,,28863247.0,205107756.0,,128133686.0,295690313.0,347421365.0,55242387.0,13222442.0,434797369.0,,13222442.0,,8537528.0,434797369.0,348349773.0,18319122.0,229592743.0,205107756.0,0.495,303717898.0,12467945.0,,486549059.0,-17770593.0,11034270.0,-47119734.0,0.0,2435021.0,22328327.0,-281441303.0,,,0.0,336108446.0,,,,,10390886.0,-124586493.0,36024982.0,0.49,-46896950.0,-281441303.0,,37071184.0,486549059.0,,40295464.0,6226243.0,-24488100.0,44631875.0,-14120558.0,22316903.0,35332823.0,,18075511.0,0.0,59634717.0,0.0,12241327.0,2982206.0,10652196.0,,100728730.0,,8694134.0,3020975.0,,,8537528.0,-164844351.0,816263414.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-31,,0.145,,-15652134.0,115338640.0,,,,,1855423.0,,,,722835545.0,11311102.0,,10552370.0,,41615876.0,,,,,,540046163.0,41649014.0,,,,369077422.0,,,,,60090874.0,250945897.0,156954516.0,,,42332882.0,,,,1091912967.0,57939146.0,,,,283721770.0,42332882.0,42332882.0,,,,,240864635.0,,0.0,,,,,54265548.0,160629160.0,,,,,,934958451.0,20860421.0,440321896.0,,,,2239006.0,116330190.0,,142324972.0,-3307536.0,20777628.0,3364388.0,41615876.0,90316737.0,104036266.0,0.0,,,30225863.0,,,,,,63455262.0,13063917.0,,,,,8564448.0,481970910.0,440321896.0,21122380.0,,213688533.0,,348349773.0,,,,-19436397.0,-20682578.0,,0.0,1246101.0,-6263841.0,,,0.15,,,,,,,,,77375543.0,,,,,,,,61073092.0,2003651.0,,91972123.0,22495625.0,,8142192.0,,18914761.0,0.0,70643244.0,,,3101524.0,,,,287971688.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,,0.0,,-17128896.0,103801515.0,,,,,1964493.0,,,,725644650.0,12131922.0,,10730909.0,,46517399.0,,,,,,561344112.0,24116803.0,,,,388375258.0,,,,,53246892.0,243001541.0,150318914.0,,,38472169.0,,,,1114019908.0,-2319582.0,,,,284558420.0,38472169.0,38472169.0,,,,,256907915.0,,0.0,,,,,40518523.0,157376970.0,,,,,,963700994.0,-13799414.0,444619932.0,,,,234994.0,111859028.0,,142684806.0,-15421262.0,2209900.0,4501176.0,46517399.0,85624571.0,119457528.0,0.0,,,32377679.0,,,,,,57748068.0,12974283.0,,,,,8587110.0,468736735.0,444619932.0,19275899.0,,232716169.0,,440321896.0,,,,-29559069.0,4471162.0,,0.0,1353558.0,-9142037.0,,,0.0,,,,,,,,,27239487.0,,,,,,,,63282992.0,5324434.0,,4298036.0,-26479327.0,,6633301.0,,20245757.0,0.0,63977801.0,,,3318051.0,,,,288393988.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-30,,0.15,,-17174221.0,116748083.0,,,,,3002843.0,,,,758202570.0,12370000.0,,12026969.0,,34176761.0,,,,,,587524488.0,59145338.0,,,,376340891.0,,,,,62246780.0,269467967.0,150924844.0,,,43397064.0,,,,1134543461.0,-15182545.0,,,,285363560.0,43397064.0,43397064.0,,,,,301951828.0,,0.0,,,,,46590486.0,174182650.0,,,,,,983618617.0,-58959894.0,397105404.0,,,,-913631.0,130039210.0,,106915898.0,-31673317.0,6874605.0,2251836.0,34176761.0,95285317.0,151130845.0,0.0,,,33038537.0,,,,,,64498616.0,12862670.0,,,,,8608344.0,456250742.0,397105404.0,21101552.0,,256562323.0,,444619932.0,,,,-35999453.0,-18180182.0,,0.0,762301.0,-9371542.0,,,0.15,,,,,,,,,20816908.0,,,,,,,,70157597.0,-4300124.0,,-47514528.0,-31395426.0,,7040378.0,,20668537.0,0.0,74273749.0,,,3765144.0,,,,288630040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-31,231367925.0,,12542203.0,-17216688.0,100694500.0,81634158.0,,25175109.0,48213981.0,2012297.0,65470573.0,60808237.0,21490935.0,752292984.0,12765228.0,33304764.0,9324436.0,148908481.0,48213981.0,357986774.0,,333497973.0,,-82751345.0,610702253.0,60808237.0,,698357.0,288553616.0,423734018.0,357986774.0,,,,55783379.0,260346644.0,148908481.0,164668228.0,244431811.0,40466113.0,-67171939.0,128168165.0,,1176027002.0,-18946084.0,164668228.0,130212410.0,662181714.0,,40466113.0,40466113.0,0.0,48578252.0,212138498.0,,0.0,1027118521.0,0.0,8835056.0,0.0,752292984.0,164668228.0,11376941.0,169992934.0,,,610702253.0,100694500.0,11376941.0,1027118521.0,-51628103.0,357986774.0,1176027002.0,79763583.0,284985398.0,-862012.0,110389715.0,42634684.0,128168165.0,-37622467.0,-4687024.0,2946486.0,48213981.0,90353710.0,188753312.0,,110389715.0,,34570331.0,282541588.0,,141668665.0,361580335.0,423734018.0,58729865.0,13024265.0,418795011.0,,13024265.0,,8644174.0,418795011.0,357986774.0,18263752.0,274002609.0,282541588.0,0.58,397105404.0,13063886.0,,603929533.0,-35182811.0,19649495.0,-88024582.0,0.0,2000541.0,-3727254.0,-321387945.0,,,0.0,348349773.0,,,,,13942674.0,-103526990.0,16236727.0,0.57,-120177730.0,-321387945.0,,48213981.0,603929533.0,,65470573.0,10914713.0,-14742103.0,-39118630.0,-47372217.0,12542203.0,11488893.0,,21805103.0,0.0,65107815.0,0.0,9637001.0,4012838.0,14197557.0,,188753312.0,,-28504674.0,5362501.0,,,8644174.0,-196365327.0,1023762049.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-31,,0.16,,-17288348.0,130104599.0,,,,,46344584.0,,,,786267964.0,12110396.0,,12674712.0,,54771435.0,,,,,,638299049.0,51989936.0,,,,468879242.0,,,,,65500963.0,290706762.0,184876034.0,,,46344584.0,,,,1255147206.0,21306663.0,,,,287005544.0,46344584.0,46344584.0,,,,,363473303.0,,0.0,,,,,57118552.0,189880269.0,,,,,,1070271172.0,-33809644.0,370804725.0,,,,175419.0,139296845.0,,146155364.0,-11997848.0,7515474.0,3286360.0,54771435.0,100826493.0,200751160.0,0.0,,,35325530.0,,,,,,68787323.0,13060218.0,,,,,8653024.0,422794661.0,370804725.0,22442739.0,,309663660.0,,357986774.0,,,,-39824858.0,-28907130.0,,0.0,318115.0,-14503926.0,,,0.16,,,,,,,,,61131521.0,,,,,,,,72986047.0,880311.0,,12817951.0,-1077472.0,21671173.0,2466307.0,,23215134.0,0.0,78175675.0,,,3960579.0,,,,289976002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-30,,0.14,,-18747788.0,106012283.0,,,,,40766539.0,,,,776741088.0,12452571.0,,12464219.0,,53323686.0,,,,,,660271990.0,45947116.0,,,,477284939.0,,,,,57512232.0,280255548.0,159335969.0,,,40766539.0,,,,1254026027.0,10797874.0,,,,287444658.0,40766539.0,40766539.0,,,,,355086939.0,,0.0,,,,,52497356.0,187498242.0,,,,,,1094690058.0,-21989327.0,375707033.0,,,,-900961.0,129948477.0,,137556403.0,8421155.0,-19471120.0,3167483.0,53323686.0,92757306.0,192330005.0,0.0,,,35245074.0,,,,,,60679715.0,12886088.0,,,,,8673968.0,421654149.0,375707033.0,19913176.0,,326842448.0,,370804725.0,,,,-29599522.0,9348368.0,,0.0,268420.0,-13505761.0,,,0.14,,,,,,,,,40397396.0,,,,,,,,53514927.0,849107.0,,4902308.0,-14939651.0,15112385.0,4973607.0,,22792503.0,0.0,69976451.0,,,4031126.0,,,,289482714.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-30,,0.145,,-18793598.0,104257581.0,,,,,41877083.0,,,,739741466.0,12058701.0,,12481581.0,,58001501.0,,,,,,655040546.0,21522299.0,,,,515162863.0,,,,,57623355.0,268248089.0,162259082.0,,,41877083.0,,,,1254904329.0,46747623.0,,,,286055386.0,41877083.0,41877083.0,,,,,337117212.0,,0.0,,,,,52023258.0,178132021.0,,,,,,1092645247.0,-18047886.0,381101955.0,,,,-15311369.0,126272547.0,,145087877.0,15210550.0,-1280604.0,4062706.0,58001501.0,90116068.0,177119455.0,0.0,,,32492713.0,,,,,,61686061.0,28220949.0,,,,,8565227.0,402624254.0,381101955.0,19808978.0,,341854037.0,,375707033.0,,,,-28172903.0,3675930.0,,0.0,54537.0,-51477718.0,,,0.145,,,,,,,,,74920526.0,,,,-33716725.0,,,,52234323.0,1193586.0,,5394922.0,18465496.0,18116852.0,978068.0,,20434012.0,0.0,70104936.0,,,4370288.0,,,,287168750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-31,239455232.0,0.14,17570711.0,-18557993.0,87957442.0,85003602.0,,-22270571.0,56773337.0,3897265.0,43200002.0,60802856.0,140371605.0,744663040.0,11738057.0,12208881.0,12559311.0,144730779.0,56773337.0,389678664.0,,294181520.0,,30453174.0,676039254.0,60802856.0,,-17602228.0,287936062.0,521028295.0,389678664.0,,,,58818682.0,260349122.0,144730779.0,168586840.0,249625600.0,39598634.0,-73387727.0,141834034.0,,1265691335.0,61519445.0,168586840.0,133363327.0,726740962.0,284303582.0,39598634.0,39598634.0,0.0,48359725.0,114483234.0,-33716725.0,294181520.0,1120960556.0,0.0,15618186.0,0.0,744663040.0,168586840.0,17077800.0,171230430.0,,,676039254.0,87957442.0,17077800.0,1120960556.0,-58227387.0,389678664.0,1265691335.0,81038760.0,286195060.0,-1565317.0,109579693.0,50179823.0,141834034.0,17189189.0,-9034321.0,-346181.0,56773337.0,89118692.0,159930266.0,0.0,109579693.0,,30300010.0,349938172.0,,257846054.0,372818559.0,521028295.0,58472501.0,29256089.0,450481520.0,,29256089.0,,8584581.0,450481520.0,389678664.0,18873867.0,289635055.0,349938172.0,0.59,381101955.0,10170368.0,,716092717.0,-19877166.0,16692854.0,28823046.0,0.0,174579.0,-14592515.0,-366154545.0,,0.14,0.0,357986774.0,1582570.0,,,,843484.0,-132074244.0,81396611.0,0.585,-117474449.0,-366154545.0,0.0,56773337.0,716092717.0,1582570.0,43200002.0,-2079520.0,810022.0,8576709.0,28004801.0,17570711.0,3790899.0,,18561953.0,7497144.0,71377993.0,7497144.0,31691890.0,4071844.0,16433837.0,,159930266.0,285176046.0,-94079920.0,815651.0,,,8584581.0,-112545415.0,1099559521.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-31,,0.16,,-18599926.0,109655312.0,,,,,3508838.0,,,,795257475.0,10926288.0,,13805949.0,,58029136.0,,,,,,701368056.0,75951991.0,-33136682.0,,,534874801.0,,,,,63853639.0,269498969.0,167684448.0,,,45430567.0,,,,1330132276.0,84747564.0,,,,285069310.0,45430567.0,45430567.0,,,,,276752523.0,,0.0,,,,,76653390.0,176035466.0,,,,,,1162447828.0,-32881808.0,442552961.0,,,,-706899.0,121927126.0,,158211405.0,29860576.0,-10198080.0,1900273.0,58029136.0,93463503.0,130069690.0,0.0,,,29609864.0,,,,,,65753912.0,28607847.0,,,,,8615042.0,518504952.0,442552961.0,20323345.0,,348055549.0,,389678664.0,,,,-12674970.0,-12347433.0,,0.0,341225.0,-11666429.0,,,0.16,,,,13627243.0,,,,,97422534.0,,,,0.0,,,,33001922.0,-2180428.0,,52874297.0,38184279.0,22945622.0,6592272.0,,18683576.0,0.0,77659588.0,,,3850063.0,,,,286150930.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-30,,0.18,,-20101765.0,103883711.0,,,,,3073267.0,,,,855471597.0,12152166.0,,13760683.0,,55383634.0,,,,,,733268066.0,92516252.0,-18497247.0,,,510805418.0,,,,,71596271.0,286973898.0,159267345.0,,,52097397.0,,,,1366277015.0,63470970.0,,,,286480466.0,52097397.0,52097397.0,,,,,260233580.0,,0.0,,,,,60094081.0,184361279.0,,,,,,1207009670.0,-5185589.0,502721765.0,,,,175443.0,120187023.0,,136977928.0,14067720.0,10787708.0,5532668.0,55383634.0,102612619.0,116001970.0,0.0,,,31016348.0,,,,,,77128939.0,27895756.0,,,,,8655585.0,595238017.0,502721765.0,25031542.0,,345931734.0,,442552961.0,,,,-11392042.0,1740103.0,,0.0,1154625.0,-9508619.0,,,0.18,,,,24522247.0,,,,,74863012.0,,,,,,,,43789630.0,-844024.0,,60168804.0,11290886.0,20786416.0,9438521.0,,18864182.0,0.0,85356954.0,,,4227892.0,,,,288021050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-30,,0.19,,-20196338.0,120590431.0,,,,,3670926.0,,,,523851649.0,13199557.0,,14768345.0,,321230295.0,,,,,,768527760.0,0.0,-6644178.0,,,1173276514.0,,,,,73656246.0,288621626.0,441820726.0,,,55520961.0,,,,1697128163.0,37420650.0,,,,287395520.0,55520961.0,55520961.0,,,,,297174694.0,,0.0,,,,,70251042.0,182659141.0,337670463.0,,,,,1255307437.0,-588550411.0,226676955.0,,,,-70561.0,152437232.0,,114270623.0,-1404589.0,6549759.0,7387008.0,53730295.0,105962485.0,117406559.0,267500000.0,,,32306239.0,,,,,,81043254.0,370268798.0,,,,,8683729.0,226676955.0,226676955.0,25522293.0,,351066630.0,,502721765.0,,,,-13959757.0,-21147907.0,,0.0,-174417.0,261125194.0,,,0.195,,,,129930160.0,,,,,51380407.0,,,,,,,,50339389.0,-3246930.0,,-276044810.0,-12973226.0,22098848.0,6495949.0,,19106682.0,0.0,88424591.0,,,4450309.0,,,,289037800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-31,304741813.0,0.24,21975363.0,-20262316.0,119980414.0,76495051.0,,13310319.0,316504337.0,2729138.0,56510321.0,0.0,261958373.0,601186242.0,13218027.0,38377571.0,20519178.0,436484751.0,316504337.0,309591724.0,,291594518.0,,42320778.0,818027861.0,0.0,-2265046.0,-573560.0,288548342.0,1162902192.0,309591724.0,,,,95635657.0,326769678.0,436484751.0,222929949.0,328064043.0,69881024.0,-79160345.0,107005522.0,7500000.0,1764088434.0,76319189.0,222929949.0,125991089.0,741131269.0,288689658.0,69881024.0,69881024.0,0.0,49496038.0,181005052.0,0.0,291594518.0,1327603683.0,0.0,12982169.0,265625000.0,601186242.0,222929949.0,17145317.0,198075383.0,307365845.0,,818027861.0,119980414.0,17145317.0,1327603683.0,-6638811.0,309591724.0,1764088434.0,105134094.0,286920036.0,28457.0,143046590.0,62854155.0,107005522.0,-2667605.0,6170932.0,8502281.0,50879337.0,128694295.0,120074164.0,265625000.0,143046590.0,,33058638.0,357021225.0,,317338830.0,430732902.0,1162902192.0,104137938.0,391509600.0,309591724.0,-43886.0,391509600.0,,8734681.0,309591724.0,309591724.0,34256914.0,367595968.0,357021225.0,0.775,226676955.0,23322230.0,7500000.0,772441372.0,-17353688.0,9407787.0,39856102.0,0.0,2167190.0,-4119297.0,-415420147.0,-698150900.0,0.24,0.0,389678664.0,13316102.0,12925402.0,,,-7726800.0,-633256619.0,93672877.0,0.775,-55380457.0,-415420147.0,0.0,50879337.0,772441372.0,13316102.0,56510321.0,-1455418.0,-22347450.0,82914769.0,5818839.0,21975363.0,15850829.0,,19840611.0,5127751.0,116154835.0,5127751.0,-80086940.0,4898969.0,17427233.0,307365845.0,120074164.0,291513618.0,235830849.0,3488623.0,-1875000.0,,8734681.0,-60543153.0,1171864171.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
