,annualAccountsPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCurrentLiabilities,quarterlyOtherNonCashItems,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,trailingOperatingIncome,annualResearchAndDevelopment,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,annualOtherShortTermInvestments,trailingFreeCashFlow,quarterlyDepreciationAndAmortization,trailingCommonStockIssuance,annualEndCashPosition,annualTotalLiabilitiesNetMinorityInterest,annualTaxProvision,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualDilutedEPS,annualChangeInWorkingCapital,trailingTotalRevenue,annualOtherCurrentAssets,trailingCostOfRevenue,annualOperatingIncome,quarterlyRetainedEarnings,quarterlyTotalRevenue,annualNetOtherInvestingChanges,annualBasicAverageShares,annualCashAndCashEquivalents,annualNetIncomeContinuousOperations,trailingEndCashPosition,quarterlyOperatingIncome,quarterlyPurchaseOfInvestment,trailingPretaxIncome,trailingTaxProvision,quarterlyTotalLiabilitiesNetMinorityInterest,annualCurrentDebt,annualCurrentDeferredRevenue,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,annualInvestmentsAndAdvances,annualPretaxIncome,annualOperatingExpense,annualFreeCashFlow,quarterlyFreeCashFlow,annualCashDividendsPaid,quarterlyTotalNonCurrentAssets,annualCostOfRevenue,annualNetIncome,annualOtherNonCurrentAssets,trailingSaleOfInvestment,annualSellingGeneralAndAdministration,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualRepurchaseOfCapitalStock,annualTotalAssets,annualOtherNonCashItems,annualCurrentAssets,annualStockholdersEquity,quarterlyOtherCurrentAssets,annualLongTermDebt,quarterlyCurrentAccruedExpenses,annualDepreciationAndAmortization,annualCurrentLiabilities,quarterlyAccountsReceivable,trailingNetIncomeCommonStockholders,quarterlyCostOfRevenue,trailingNetOtherInvestingChanges,annualDilutedAverageShares,annualRetainedEarnings,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,annualCurrentAccruedExpenses,quarterlyGoodwill,annualNetIncomeCommonStockholders,quarterlyInvestmentsAndAdvances,quarterlyChangeInAccountPayable,annualSaleOfInvestment,quarterlyLongTermDebt,quarterlyBasicAverageShares,quarterlyInvestingCashFlow,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyBasicEPS,annualCommonStockIssuance,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyEndCashPosition,quarterlyOtherIncomeExpense,trailingRepurchaseOfCapitalStock,quarterlyOperatingExpense,quarterlyChangeInInventory,quarterlyInventory,quarterlyGrossProfit,annualOtherIncomeExpense,annualTotalNonCurrentAssets,quarterlyCurrentDeferredRevenue,trailingGrossProfit,annualOperatingCashFlow,annualNetPPE,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,annualOtherIntangibleAssets,annualGrossProfit,annualCashCashEquivalentsAndMarketableSecurities,quarterlyRepaymentOfDebt,trailingRepaymentOfDebt,quarterlyCapitalStock,annualCashFlowFromContinuingFinancingActivities,quarterlyBeginningCashPosition,annualEbitda,quarterlyPurchaseOfBusiness,quarterlyNetPPE,quarterlyPretaxIncome,quarterlyTaxProvision,annualGrossPPE,quarterlyChangesInAccountReceivables,trailingChangeInCashSupplementalAsReported,quarterlyInterestExpense,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCurrentDebt,annualChangeInInventory,trailingCashFlowFromContinuingFinancingActivities,quarterlyOtherNonCurrentAssets,annualIncomeTaxPayable,quarterlyAccumulatedDepreciation,annualPurchaseOfBusiness,quarterlyOtherIntangibleAssets,trailingOtherNonCashItems,quarterlyNetOtherFinancingCharges,trailingOtherIncomeExpense,annualBeginningCashPosition,annualOtherNonCurrentLiabilities,quarterlyOperatingCashFlow,trailingInvestingCashFlow,quarterlySaleOfInvestment,trailingDeferredIncomeTax,annualCapitalExpenditure,quarterlyIncomeTaxPayable,quarterlyGrossPPE,trailingSellingGeneralAndAdministration,trailingCapitalExpenditure,annualPurchaseOfInvestment,quarterlyChangeInCashSupplementalAsReported,annualAccumulatedDepreciation,quarterlyDilutedEPS,quarterlyRepurchaseOfCapitalStock,annualDeferredIncomeTax,annualInvestingCashFlow,trailingCashDividendsPaid,quarterlyChangeInWorkingCapital,quarterlyAccountsPayable,annualBasicEPS,trailingBeginningCashPosition,quarterlyDeferredIncomeTax,annualNonCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,trailingNetIncome,annualNonCurrentDeferredTaxesLiabilities,trailingNetIncomeContinuousOperations,quarterlyOtherCurrentLiabilities,annualChangesInAccountReceivables,trailingPurchaseOfInvestment,quarterlyResearchAndDevelopment,trailingOperatingExpense,quarterlyDilutedAverageShares,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingChangeInInventory,trailingStockBasedCompensation,quarterlyStockBasedCompensation,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,annualNetOtherFinancingCharges,annualChangeInCashSupplementalAsReported,annualInventory,annualOtherCurrentLiabilities,quarterlyEbitda,trailingNetOtherFinancingCharges,annualInterestExpense,annualRepaymentOfDebt,annualGoodwill,annualStockBasedCompensation,trailingResearchAndDevelopment,annualTotalRevenue,annualCapitalStock,trailingChangeInWorkingCapital,trailingBasicAverageShares,trailingChangesInAccountReceivables,trailingPurchaseOfBusiness,trailingDilutedEPS,trailingInterestExpense,annualChangeInAccountPayable,trailingBasicEPS,trailingChangeInAccountPayable,trailingDilutedAverageShares
901843200,,,9836900000.0,93200000.0,,-1800000.0,,,15292000000.0,468600000.0,,,,,,,,4625500000.0,,,,,,,3732900000.0,3669300000.0,,,,,,551300000.0,-40500000.0,,,14462400000.0,,,18625900000.0,290800000.0,,,,,291100000.0,,3333900000.0,,,,,,2318200000.0,290800000.0,290800000.0,,,,,,1991400000.0,,,,,,,2538700000.0,,,,4163500000.0,-364000000.0,,,,,,,2287000000.0,484666667.0,-455500000.0,20300000.0,0.6,,,,0.0,32700000.0,,579300000.0,,1337300000.0,1130600000.0,,,,,,,331100000.0,331100000.0,,,,,,,,0.0,,,1566600000.0,445600000.0,154800000.0,,,,138400000.0,-92900000.0,,69900000.0,6569400000.0,,,1576000000.0,,-2918000000.0,,191300000.0,,-100000.0,,,,384000000.0,,41900000.0,,,,4484600000.0,,,,-3300000.0,,0.595,-321500000.0,,,,,2705000000.0,,,,,,,,,562500000.0,,,110700000.0,,488739496.0,,,,,1700000.0,,,,,,551300000.0,,,,,,,,,,,,,,,,,,
909792000,2853200000.0,5159100000.0,8762600000.0,952300000.0,,-53100000.0,,444400000.0,14637800000.0,518500000.0,,,,,309700000.0,13921700000.0,553900000.0,5159100000.0,2.08,-1046300000.0,,2076500000.0,,1883700000.0,3839500000.0,3092300000.0,-701000000.0,486380952.0,309700000.0,1021400000.0,,251700000.0,-67100000.0,,,13921700000.0,5322100000.0,,18001500000.0,162100000.0,,1575300000.0,2750800000.0,-120900000.0,440000000.0,-212400000.0,3363700000.0,8991300000.0,1021400000.0,1445800000.0,,1888400000.0,2347700000.0,162100000.0,162100000.0,-885900000.0,18001500000.0,-165400000.0,14637800000.0,4079800000.0,2076500000.0,2791700000.0,,418000000.0,8762600000.0,10964900000.0,,1779200000.0,,491057692.0,3839500000.0,4079800000.0,385000000.0,,,1021400000.0,,,187300000.0,2791700000.0,,309400000.0,19700000.0,,22700000.0,10964900000.0,,309700000.0,123600000.0,,1061400000.0,,1286700000.0,1313100000.0,211000000.0,3363700000.0,,,416900000.0,1700300000.0,309700000.0,309700000.0,217600000.0,4634500000.0,309700000.0,,,,686700000.0,0.0,2301700000.0,,1700300000.0,238200000.0,76100000.0,4688300000.0,,,137100000.0,-235300000.0,,-1007000000.0,5322100000.0,-192600000.0,,1445800000.0,,-2988000000.0,,217600000.0,,-2000000.0,,330000000.0,2347700000.0,675300000.0,,72300000.0,,-537800000.0,,4688300000.0,,,-224900000.0,-21400000.0,-2988000000.0,,-217600000.0,141900000.0,-1121900000.0,,,2853200000.0,2.1,,,,,,19700000.0,,587300000.0,,,124900000.0,,,,,,,300000.0,,-1200000.0,-20300000.0,1286700000.0,587300000.0,251700000.0,,519400000.0,,,,,13625800000.0,,,,,,,,,,,
917740800,,,8807200000.0,-446800000.0,,-51700000.0,,,15160700000.0,455700000.0,,,,,,,,5667500000.0,,,,,,,3824300000.0,2430700000.0,,,,,,182600000.0,-33800000.0,,,14474700000.0,,,18503200000.0,49700000.0,,,,,-577200000.0,,3342500000.0,,,,,,2373500000.0,49700000.0,49700000.0,,,,,,2127300000.0,,,,,,,1696500000.0,,,,4028500000.0,-231800000.0,,,,,,,3275700000.0,473333333.0,-408400000.0,18300000.0,0.105,,,,0.0,27700000.0,,551600000.0,,1614700000.0,734200000.0,,,,,,,325500000.0,325500000.0,,,,,,,,309700000.0,,,1674300000.0,76200000.0,26500000.0,,,,134100000.0,-180100000.0,,821800000.0,5871200000.0,,,1456200000.0,,-3026000000.0,,212000000.0,,0.0,,,,-397100000.0,,37300000.0,,,,4700300000.0,,,,15800000.0,,0.105,-46100000.0,,,,,2359500000.0,,,,,,,,,576500000.0,,,95900000.0,,473333333.0,,,,,400000.0,,,,,,182600000.0,,,,,,,,,,,,,,,,,,
925430400,,,9786900000.0,-80600000.0,,-51000000.0,,,16398300000.0,492900000.0,,,,,,,,5897800000.0,,,,,,,3922900000.0,3434100000.0,,,,,,339300000.0,-28700000.0,,,15684700000.0,,,19859300000.0,150100000.0,,,,,70900000.0,,3461000000.0,,,,,,2394300000.0,150100000.0,150100000.0,,,,,,2275500000.0,,,,,,,2488800000.0,,,,4174600000.0,-680500000.0,,,,,,,3485100000.0,461846154.0,-668500000.0,18400000.0,0.325,,,,0.0,36300000.0,,606000000.0,,1584400000.0,945300000.0,,,,,,,295300000.0,295300000.0,,,,,,,,0.0,,,1672700000.0,232800000.0,82700000.0,,,,142800000.0,1400000.0,,569200000.0,6648900000.0,,,1514400000.0,,-3024000000.0,,273900000.0,,-1200000.0,,,,69500000.0,,39300000.0,,,,4696700000.0,,,,-30200000.0,,0.325,0.0,,,,,2586600000.0,,,,,,,,,551400000.0,,,113100000.0,,461846154.0,,,,,2700000.0,,,,,,339300000.0,,,,,,,,,,,,,,,,,,
933379200,,,8490500000.0,,,-51300000.0,,,15080600000.0,492000000.0,,,,,,,,6055600000.0,,,,,,,3939200000.0,2968500000.0,,,,,,196600000.0,-28500000.0,,,14546100000.0,,,18730600000.0,68900000.0,,,,,176400000.0,,3650000000.0,,,,,,2408700000.0,68900000.0,68900000.0,,,,,,1499600000.0,,,,,,,2165200000.0,,,,4184500000.0,1122600000.0,,,,,,,3627900000.0,459333333.0,351000000.0,19000000.0,0.15,,,,352300000.0,72200000.0,,606700000.0,,1428000000.0,803300000.0,,,,,,,1197700000.0,352300000.0,,,,,,1849200000.0,,0.0,,,1735300000.0,129900000.0,61000000.0,,,,138900000.0,-764500000.0,,-1234900000.0,5358900000.0,,,1613800000.0,,-3104000000.0,,300900000.0,,-400000.0,,,,940900000.0,,21400000.0,,,,4839300000.0,,,,57000000.0,,0.145,-100000.0,,,,,2548500000.0,,,,,,,,,583100000.0,,,114700000.0,,475172414.0,-130100000.0,,,,400000.0,845400000.0,,,,,196600000.0,,,,,,,,,,,,,,,,,,
941328000,2432800000.0,6347200000.0,7136700000.0,,-142000000.0,-51400000.0,,458400000.0,13857800000.0,516400000.0,315500000.0,,,,295500000.0,13483900000.0,134700000.0,6347200000.0,0.51,774600000.0,,1654700000.0,,692500000.0,3855300000.0,2688300000.0,-513400000.0,464466019.0,295500000.0,239200000.0,,-26100000.0,-1900000.0,,,13483900000.0,4488200000.0,,17578200000.0,-29500000.0,,373900000.0,2928700000.0,903200000.0,1233100000.0,-205400000.0,3720400000.0,7900500000.0,239200000.0,1643000000.0,,1957000000.0,2478000000.0,-29500000.0,-29500000.0,-49000000.0,17578200000.0,,13857800000.0,4094300000.0,1654700000.0,3806200000.0,,513300000.0,7136700000.0,10297800000.0,,1550100000.0,,469019608.0,3855300000.0,4094300000.0,-723700000.0,,,239200000.0,,,115400000.0,3806200000.0,,74100000.0,63000000.0,,4200000.0,10297800000.0,,295500000.0,102000000.0,,1164300000.0,,1294300000.0,1138200000.0,238000000.0,3720400000.0,,,1434500000.0,1782300000.0,611000000.0,295500000.0,295100000.0,3621200000.0,611000000.0,,,1850400000.0,-795100000.0,352300000.0,1205800000.0,,1782300000.0,-64900000.0,-35400000.0,4890300000.0,,,140800000.0,411900000.0,,-951200000.0,4488200000.0,50700000.0,,1643000000.0,,-3108000000.0,,295100000.0,,1500000.0,,309700000.0,2478000000.0,821200000.0,,17400000.0,,-531300000.0,,4890300000.0,,,-92900000.0,-56800000.0,-3108000000.0,,-2800000.0,-162400000.0,-651800000.0,,430000000.0,2432800000.0,0.515,,,,,,63000000.0,,215700000.0,,,134600000.0,,,-142000000.0,,,,700000.0,315500000.0,-100000.0,-14200000.0,1294300000.0,215700000.0,-26100000.0,,556600000.0,,,,,11521700000.0,1850400000.0,,,,,,,,,,
949276800,,,8032900000.0,-454300000.0,,-51400000.0,,,14403700000.0,405700000.0,,,,,,,,6016700000.0,,,,,,,3841500000.0,2305000000.0,,,,,,172300000.0,-19400000.0,,,14049600000.0,,,18144400000.0,37700000.0,,,,,-468800000.0,,3740700000.0,,,,,,2497700000.0,37700000.0,37700000.0,,,,,,1752700000.0,,,,,,,1624400000.0,,,,4094800000.0,-220400000.0,,,,,,,3457200000.0,471250000.0,-76500000.0,61800000.0,0.08,,,,297500000.0,33000000.0,,508300000.0,,1781000000.0,680600000.0,,,,,,,413000000.0,297500000.0,,,,,,1855400000.0,,295500000.0,,,1751300000.0,58500000.0,20800000.0,,,,146800000.0,-52200000.0,,495500000.0,5493000000.0,,,1695300000.0,,-3139000000.0,,294100000.0,,0.0,,,,-416600000.0,,215500000.0,,,,4890300000.0,,,,2000000.0,,0.08,,,,,,2327700000.0,,,,,,,,,212200000.0,,,102600000.0,,471250000.0,-141700000.0,,,,4500000.0,115500000.0,,,,,172300000.0,,,,,,,,,,,,,,,,,,
957052800,,,9478000000.0,-243100000.0,,-51500000.0,,,15916900000.0,458100000.0,,,,,,,,6511000000.0,,,,,,,3990500000.0,3755800000.0,,,,,,479400000.0,-11300000.0,,,15989000000.0,,,20205200000.0,203700000.0,,,,,-95000000.0,,4288300000.0,,,,,,2486200000.0,203700000.0,203700000.0,,,,,,1817800000.0,,,,,,,2678600000.0,,,,4216200000.0,-975000000.0,,,,,,,3960400000.0,468275862.0,-1445800000.0,64400000.0,0.435,,,,370400000.0,33900000.0,,597800000.0,,1876900000.0,1077200000.0,,,,,,,483100000.0,370400000.0,,,,,,1860800000.0,,297500000.0,,,1778200000.0,353200000.0,149500000.0,,,,160100000.0,-56900000.0,,1558500000.0,6562700000.0,,,1797000000.0,,-3139000000.0,,713100000.0,,-100000.0,,,,-38100000.0,,14200000.0,,,,4917200000.0,,,,72900000.0,,0.435,,,,,,2717800000.0,,,,,,,,,197500000.0,,,139700000.0,,468275862.0,-178700000.0,,,,1400000.0,112700000.0,,,,,479400000.0,,,,,,,,,,,,,,,,,,
965001600,,,8199000000.0,,,-51500000.0,,,15695700000.0,479200000.0,,,,,,,,7551800000.0,,,,,,,4101900000.0,3584400000.0,,,,,,403700000.0,-14800000.0,,,15750800000.0,,,20102600000.0,172400000.0,,,,,561100000.0,,4406900000.0,,,,,,2493200000.0,172400000.0,172400000.0,,,,,,1855000000.0,,,,,,,2570500000.0,,,,4351800000.0,-298400000.0,,,,,,,5005200000.0,465945946.0,-348700000.0,53400000.0,0.37,,,,351700000.0,52200000.0,,610200000.0,,1725100000.0,1013900000.0,,,,,,,467700000.0,351700000.0,,,,,,1860700000.0,,370400000.0,,,1803600000.0,273900000.0,101500000.0,,,,182000000.0,-94800000.0,,-327800000.0,5246900000.0,,,1894500000.0,,-316400000.0,,708800000.0,,-400000.0,,,,655900000.0,,12300000.0,,,,2120000000.0,,,,-18700000.0,,0.36,,,,,,2670500000.0,,,,,,,,,281600000.0,,,131000000.0,,478888889.0,-172300000.0,,,,9500000.0,116000000.0,,,,,403700000.0,,,,,,,,,,,,,,,,,,
972950400,2976400000.0,7279000000.0,8888500000.0,,-240700000.0,-51600000.0,,542100000.0,15997500000.0,542400000.0,127400000.0,,,,291700000.0,16167500000.0,293800000.0,7279000000.0,1.03,5700000.0,,1954400000.0,,1280800000.0,4117200000.0,3318400000.0,-2560800000.0,469082126.0,291700000.0,485500000.0,,225400000.0,-16400000.0,,,16167500000.0,5758500000.0,,20469400000.0,71100000.0,,779300000.0,3075400000.0,653300000.0,656000000.0,-206000000.0,4471900000.0,8607400000.0,485500000.0,1907300000.0,,1885400000.0,2440100000.0,71100000.0,71100000.0,-600000.0,20469400000.0,,15997500000.0,4301900000.0,1954400000.0,4764300000.0,,647900000.0,8888500000.0,,,1733900000.0,,471359223.0,4117200000.0,4301900000.0,-1067000000.0,,,485500000.0,,,247800000.0,4764300000.0,,-1239300000.0,74600000.0,,15900000.0,,,291700000.0,55300000.0,,1359100000.0,,1552900000.0,1584500000.0,175000000.0,4471900000.0,,,1080000000.0,1912400000.0,419100000.0,291700000.0,652200000.0,4356200000.0,419100000.0,,,1864400000.0,2030400000.0,351700000.0,1928700000.0,,1912400000.0,93100000.0,22000000.0,5055400000.0,,,187600000.0,-222800000.0,,304200000.0,5758500000.0,-184000000.0,,1907300000.0,,-3143000000.0,,652200000.0,,-800000.0,,295500000.0,2440100000.0,878800000.0,,5800000.0,,-426700000.0,,5055400000.0,,,-61900000.0,-60000000.0,-3143000000.0,,,-132900000.0,-3110300000.0,,218900000.0,2976400000.0,1.035,,,,,,74600000.0,,153600000.0,,,168800000.0,,,-240700000.0,,,,500000.0,127400000.0,-1300000.0,-3800000.0,1552900000.0,153600000.0,225400000.0,,676500000.0,,,,,12963600000.0,1864400000.0,,,,,,,,,,
980899200,,,8474700000.0,,,-51600000.0,,,15999500000.0,448900000.0,,,,,,,,7946700000.0,,,,,,,4122300000.0,2618600000.0,,,,,,230000000.0,-13400000.0,,,16421400000.0,,,20743300000.0,56400000.0,,,,,-1179500000.0,,4743800000.0,,,,,,2468400000.0,56400000.0,56400000.0,,,,,,1924700000.0,,48400000.0,,,11438300000.0,,1805400000.0,,,,4321900000.0,966900000.0,,,,,,,5465100000.0,470000000.0,626600000.0,13200000.0,0.12,,,,311600000.0,61300000.0,,583200000.0,,2185800000.0,813200000.0,,,,,,,450700000.0,311600000.0,,,,,,1865000000.0,,291700000.0,,,1912200000.0,89000000.0,32600000.0,,,,199300000.0,-188100000.0,,384100000.0,5560900000.0,,,1271000000.0,,-3143000000.0,,819600000.0,,-700000.0,,,,-991400000.0,,4500000.0,,,,5055200000.0,,,,19900000.0,,0.12,-1200000.0,,,,-1047800000.0,2755600000.0,,,,,,,,,109800000.0,,,134300000.0,,470000000.0,-235000000.0,,,,4900000.0,139100000.0,,,,,230000000.0,,,,,,,,,,,,,,,,,,
988588800,,,8869600000.0,,,-51600000.0,,,17189400000.0,492100000.0,,,,,,,,8889500000.0,,,,,,,4196700000.0,3776100000.0,,,,,,416400000.0,-15200000.0,,,17759100000.0,,,22099900000.0,127800000.0,,,,,-398500000.0,,4910500000.0,,,,,,2461000000.0,127800000.0,127800000.0,,,,,,1915000000.0,,89100000.0,,,12479800000.0,,2714100000.0,,,,4340800000.0,-586600000.0,,,,,,,6428500000.0,464727273.0,-830100000.0,,0.275,,,,484400000.0,42100000.0,,645600000.0,,2173200000.0,1062000000.0,,,,,,,621400000.0,484400000.0,,,,,,1865300000.0,,311600000.0,,,1929200000.0,209400000.0,81600000.0,,,,201800000.0,-342400000.0,,1063100000.0,5665100000.0,,,1393200000.0,,-3143000000.0,,795600000.0,,-700000.0,,,,-56100000.0,,17200000.0,,,,5072200000.0,,,,172800000.0,,0.27,-100000.0,,,,-183900000.0,2972000000.0,,,,,,,,,143400000.0,,,153500000.0,,473333333.0,-293900000.0,,,,1000000.0,137000000.0,,,,,416400000.0,,,,,,,,,,,,,,,,,,
996537600,,,9102400000.0,,,-51700000.0,,,17070000000.0,490900000.0,,,,,,,,8610900000.0,,,,,,,4216400000.0,3584300000.0,,,,,,324200000.0,-27000000.0,,,17713300000.0,,,22043800000.0,71800000.0,,,,,492800000.0,,4973800000.0,,,,,,2454100000.0,71800000.0,71800000.0,,,,,,1942700000.0,,120700000.0,,,12790500000.0,,2627400000.0,,,,4330500000.0,-893500000.0,,,,,,,6156800000.0,478666667.0,-1178800000.0,,0.15,,,,252700000.0,33200000.0,,632700000.0,,1924900000.0,956900000.0,,,,,,,411900000.0,252700000.0,,,,,,1864300000.0,,484400000.0,,,1956800000.0,132200000.0,60400000.0,,,,187500000.0,-337700000.0,,118400000.0,6080600000.0,,,1412100000.0,,-3143000000.0,,777900000.0,,-500000.0,,,,830500000.0,,6800000.0,,,,5099800000.0,,,,-231700000.0,,0.15,0.0,,,,758600000.0,2783500000.0,,,,,,,,,117600000.0,,,141800000.0,,478666667.0,-325400000.0,,,,1100000.0,159200000.0,,,,,324200000.0,,,,,,,,,,,,,,,,,,
1004486400,3097100000.0,9214300000.0,9456600000.0,,-385700000.0,-51600000.0,,590100000.0,17478100000.0,677700000.0,176200000.0,,,,1030000000.0,18670900000.0,17700000.0,9214300000.0,-0.135,494100000.0,,1939300000.0,,740900000.0,3834800000.0,3252200000.0,-1907100000.0,474074074.0,1030000000.0,-64000000.0,,-291500000.0,-20100000.0,,,18670900000.0,6198500000.0,,22663100000.0,-320100000.0,,-24800000.0,2699600000.0,622400000.0,1707600000.0,-206500000.0,5185000000.0,9852400000.0,-64000000.0,1375600000.0,,2109500000.0,2640700000.0,-320100000.0,-320100000.0,-1300000.0,22663100000.0,62800000.0,17478100000.0,3992200000.0,1939300000.0,6560700000.0,44100000.0,718300000.0,9456600000.0,2922500000.0,,2705500000.0,,474074074.0,3834800000.0,3992200000.0,-1393900000.0,44100000.0,,-64000000.0,,,32400000.0,6560700000.0,,-982600000.0,12900000.0,,17800000.0,2922500000.0,,1030000000.0,27100000.0,,838200000.0,,1505700000.0,546700000.0,163800000.0,5185000000.0,,,1113400000.0,2052300000.0,1206200000.0,1030000000.0,874000000.0,3440500000.0,1206200000.0,,,1948600000.0,2000400000.0,252700000.0,1459200000.0,,2052300000.0,-455600000.0,-157000000.0,5388300000.0,,,177100000.0,377200000.0,,434800000.0,6198500000.0,136500000.0,,1375600000.0,,-3336000000.0,,874000000.0,,-900000.0,,291700000.0,2640700000.0,1330400000.0,,3900000.0,,-491000000.0,,5388300000.0,,,-75700000.0,777300000.0,-3336000000.0,,0.0,-230300000.0,-2364900000.0,,967200000.0,3097100000.0,-0.135,,,,,,12900000.0,,116900000.0,,,160500000.0,,,-385700000.0,,,,10800000.0,176200000.0,-2800000.0,738300000.0,1505700000.0,116900000.0,-291500000.0,,765700000.0,,,,,13292900000.0,1948600000.0,,,,,,,,,,
1012435200,,,9375900000.0,,,-51700000.0,,,17250200000.0,474600000.0,,,,,,,,9087900000.0,,,,,,,3734900000.0,2522100000.0,,,,,,108400000.0,-40900000.0,,,18463800000.0,,,22406200000.0,-38100000.0,,,,,-479900000.0,,5156000000.0,,,,,,2662700000.0,-38100000.0,-38100000.0,,,,,,1817100000.0,,66500000.0,,,2678600000.0,,1811900000.0,,,,3942400000.0,1647200000.0,,,,,,,6407400000.0,476250000.0,1601400000.0,17800000.0,-0.08,,,,2364800000.0,74700000.0,,601800000.0,,1830700000.0,710200000.0,,,,,,,2569800000.0,2364800000.0,,,,,,1947700000.0,,1030000000.0,,,2016100000.0,-53500000.0,-24500000.0,,,,161900000.0,-136800000.0,,81800000.0,6455900000.0,,,1367800000.0,,-3336000000.0,,864000000.0,,-1200000.0,,,,-343100000.0,,10800000.0,,,,5352100000.0,,,,1334800000.0,,-0.08,-700000.0,,,,-305000000.0,2727700000.0,,,,,,,,,125800000.0,,,127200000.0,,476250000.0,-357500000.0,,,,11200000.0,205000000.0,,,,,108400000.0,,,,,,,,,,,,,,,,,,
1020124800,,,8008300000.0,,,-52300000.0,,,16484600000.0,566400000.0,,,,,,,,11341000000.0,,,,,,,3808600000.0,3986500000.0,,,,,,396800000.0,-26200000.0,,,19349300000.0,,,23439400000.0,141800000.0,,,,,112100000.0,,6954800000.0,,,,,,2849900000.0,141800000.0,141800000.0,,,,,,0.0,,136500000.0,,,3517300000.0,,2891300000.0,,,,4090100000.0,-554000000.0,,,,,,,8471500000.0,472666667.0,-342800000.0,19600000.0,0.3,,,,2616500000.0,73700000.0,,698400000.0,,1806700000.0,1095200000.0,,,,,,,2830500000.0,2616500000.0,,,,,,1947700000.0,,2364800000.0,,,2010100000.0,234900000.0,93100000.0,,,,156700000.0,-5800000.0,,471900000.0,4971400000.0,,,3119300000.0,,-3143000000.0,,853600000.0,,-600000.0,,,,117900000.0,,17300000.0,,,,5153100000.0,,,,251700000.0,,0.295,-500000.0,,,,-23800000.0,2900400000.0,,,,,,,,,0.0,,,132000000.0,,480677966.0,-321400000.0,,,,22200000.0,214000000.0,,,,,396800000.0,,,,,,,,,,,,,,,,,,
1028073600,,,8205900000.0,,,-52500000.0,,,16346600000.0,548800000.0,,,,,,,,11097000000.0,,,,,,,3899500000.0,3969000000.0,,,,,,447100000.0,-11000000.0,,,19302900000.0,,,23486800000.0,147600000.0,,,,,387000000.0,,7140200000.0,,,,,,2914400000.0,147600000.0,147600000.0,,,,,,0.0,,126600000.0,,,3302400000.0,,2847900000.0,,,,4183900000.0,-438900000.0,,,,,,,8163100000.0,476129032.0,-825800000.0,19500000.0,0.31,,,,2327500000.0,41600000.0,,674000000.0,,1606500000.0,1121100000.0,,,,,,,2539100000.0,2327500000.0,,,,,,1947700000.0,,2616500000.0,,,2008000000.0,288800000.0,134800000.0,,,,158300000.0,-516800000.0,,-374700000.0,5121600000.0,,,3241200000.0,,-3143000000.0,,861000000.0,,300000.0,,,,903800000.0,,15500000.0,,,,5151000000.0,,,,-289000000.0,,0.305,0.0,,,,756200000.0,2957700000.0,,,,,,,,,0.0,,,125200000.0,,483934426.0,-328600000.0,,,,6300000.0,211600000.0,,,,,447100000.0,,,,,,,,,,,,,,,,,,
