date,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIncomeExpense,quarterlyCapitalStock,trailingGrossProfit,annualOperatingCashFlow,annualNetPPE,annualTotalNonCurrentAssets,annualGrossProfit,quarterlyStockholdersEquity,annualEbitda,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyBeginningCashPosition,quarterlyRepaymentOfDebt,quarterlyChangesInAccountReceivables,annualGrossPPE,quarterlyBasicAverageShares,quarterlyAccumulatedDepreciation,quarterlyCapitalExpenditure,quarterlyCurrentDebt,annualPurchaseOfBusiness,quarterlyInterestExpense,annualBeginningCashPosition,annualOtherNonCurrentLiabilities,trailingOtherIncomeExpense,quarterlyNetOtherFinancingCharges,annualOperatingExpense,quarterlyRepurchaseOfCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingSellingGeneralAndAdministration,quarterlyGrossPPE,trailingOperatingExpense,quarterlyOperatingCashFlow,quarterlySaleOfInvestment,annualInvestingCashFlow,annualAccumulatedDepreciation,annualCapitalExpenditure,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOperatingIncome,quarterlyCommonStockIssuance,trailingNetIncomeContinuousOperations,quarterlyOtherCurrentLiabilities,quarterlyChangeInWorkingCapital,quarterlyAccountsPayable,trailingInterestExpense,annualChangesInAccountReceivables,annualNonCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,annualStockBasedCompensation,quarterlyNetPPE,quarterlyEbitda,annualNetOtherFinancingCharges,annualCashFlowFromContinuingFinancingActivities,annualOtherCurrentLiabilities,annualChangeInCashSupplementalAsReported,quarterlyStockBasedCompensation,quarterlyChangeInCashSupplementalAsReported,annualCapitalStock,annualRepaymentOfDebt,annualPurchaseOfInvestment,annualTotalRevenue,quarterlyDilutedEPS,annualBasicAverageShares,annualInterestExpense,annualFreeCashFlow,quarterlyCurrentAssets,quarterlyDilutedAverageShares,annualOtherShortTermInvestments,annualCommonStockIssuance,quarterlyRetainedEarnings,quarterlyCurrentLiabilities,quarterlyDepreciationAndAmortization,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,annualTotalLiabilitiesNetMinorityInterest,annualBasicEPS,annualChangeInAccountPayable,annualAccountsPayable,quarterlyOtherNonCashItems,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlySellingGeneralAndAdministration,trailingTotalRevenue,quarterlyOtherShortTermInvestments,annualChangeInWorkingCapital,annualEndCashPosition,annualOperatingIncome,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingCostOfRevenue,trailingNetIncome,quarterlyTotalRevenue,annualNetOtherInvestingChanges,trailingPretaxIncome,quarterlyPurchaseOfInvestment,annualCashAndCashEquivalents,quarterlyOtherNonCurrentLiabilities,annualNetIncomeContinuousOperations,annualCostOfRevenue,annualCurrentDeferredRevenue,quarterlyFreeCashFlow,annualCurrentDebt,annualInvestmentsAndAdvances,annualNetIncome,annualPretaxIncome,quarterlyTotalAssets,trailingOperatingIncome,quarterlyNetIncomeCommonStockholders,annualCashDividendsPaid,quarterlyTotalNonCurrentAssets,annualOtherNonCurrentAssets,quarterlyGrossProfit,annualSaleOfInvestment,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlyBasicEPS,annualSellingGeneralAndAdministration,annualDilutedAverageShares,annualCurrentAssets,annualOtherNonCashItems,annualLongTermDebt,annualDepreciationAndAmortization,annualRepurchaseOfCapitalStock,annualStockholdersEquity,quarterlyEndCashPosition,annualRetainedEarnings,quarterlyOtherIncomeExpense,quarterlyInvestingCashFlow,quarterlyAccountsReceivable,annualTotalAssets,quarterlyNetOtherInvestingChanges,quarterlyCurrentAccruedExpenses,annualDilutedEPS,annualNetIncomeCommonStockholders,trailingNetIncomeCommonStockholders,annualCurrentLiabilities,annualCurrentAccruedExpenses,annualAccountsReceivable,quarterlyCurrentDeferredRevenue,quarterlyLongTermDebt,quarterlyInvestmentsAndAdvances,quarterlyCostOfRevenue,quarterlyOperatingExpense,quarterlyChangeInAccountPayable,quarterlyTaxProvision,annualInventory,trailingBeginningCashPosition,trailingBasicAverageShares,trailingChangeInCashSupplementalAsReported,quarterlyGoodwill,trailingCommonStockIssuance,annualResearchAndDevelopment,trailingPurchaseOfBusiness,trailingOtherNonCashItems,annualOtherIntangibleAssets,trailingChangeInWorkingCapital,trailingCashFlowFromContinuingFinancingActivities,annualOtherCurrentAssets,trailingBasicEPS,trailingDilutedEPS,trailingRepaymentOfDebt,quarterlyResearchAndDevelopment,trailingStockBasedCompensation,trailingPurchaseOfInvestment,quarterlyChangeInInventory,trailingChangesInAccountReceivables,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyDeferredIncomeTax,trailingCapitalExpenditure,trailingNetOtherInvestingChanges,annualIncomeTaxPayable,trailingTaxProvision,quarterlyOtherIntangibleAssets,annualChangeInInventory,annualGoodwill,trailingChangeInInventory,annualTaxProvision,annualNonCurrentDeferredTaxesLiabilities,trailingChangeInAccountPayable,annualDeferredIncomeTax,trailingCashDividendsPaid,trailingEndCashPosition,trailingOperatingCashFlow,quarterlyOtherCurrentAssets,trailingNetOtherFinancingCharges,trailingInvestingCashFlow,trailingDepreciationAndAmortization,trailingSaleOfInvestment,trailingDeferredIncomeTax,trailingResearchAndDevelopment,quarterlyInventory,quarterlyIncomeTaxPayable,trailingRepurchaseOfCapitalStock,trailingDilutedAverageShares,trailingFreeCashFlow
1970-01-01 00:00:01.380499200,-8425000.0,32517000.0,,,380711000.0,,,,,,3919028000.0,,53839000.0,53839000.0,302205000.0,-103068000.0,-1118000.0,,70900000.0,-915494000.0,-175750000.0,1048190000.0,,16171000.0,,,,-31366000.0,,0.0,-40026000.0,,7486718000.0,,93302000.0,3206000.0,,,,-169735000.0,50120000.0,150000.0,,,12403000.0,452139000.0,,,,,,6613761000.0,97790000.0,,,,,3729000.0,-248366000.0,,,,,0.35,,,,93164000.0,70900000.0,,,,506552000.0,49102000.0,,-52907000.0,,,,,-3767000.0,,11666000.0,,,,,,2885318000.0,,,158630000.0,,,-8002000.0,,14475000.0,,,,93302000.0,,,,,7358369000.0,,24579000.0,,7265205000.0,,110888000.0,,3391870000.0,159567000.0,32517000.0,31493000.0,0.35,,,,,,,,,53839000.0,,-1432000.0,-174645000.0,8671000.0,,14600000.0,452139000.0,,,,,,,,2870843000.0,129163000.0,47742000.0,60768000.0,43222000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.388448000,-4106000.0,44365000.0,57696000.0,2832000.0,380712000.0,,312727000.0,6776914000.0,7434441000.0,442112000.0,3916789000.0,396424000.0,57696000.0,57696000.0,53839000.0,-221715000.0,-1248000.0,7682376000.0,71000000.0,-952106000.0,-240781000.0,1048230000.0,-17987000.0,17783000.0,140971000.0,10850000.0,,-2961000.0,237643000.0,0.0,-36204000.0,,7682376000.0,,76351000.0,3775000.0,-591375000.0,-952106000.0,-715458000.0,130713000.0,58096000.0,-1217000.0,,6191000.0,-8576000.0,435342000.0,,-1519000.0,188241000.0,188241000.0,15552000.0,6776914000.0,110232000.0,-20385000.0,197570000.0,6191000.0,-83275000.0,4011000.0,3857000.0,380712000.0,-1377219000.0,-36078000.0,631151000.0,0.51,68038000.0,67952000.0,312727000.0,95323000.0,71000000.0,,534469000.0,,489762000.0,48101000.0,-36204000.0,-55180000.0,3565267000.0,1.6,56958000.0,435342000.0,-5972000.0,3075505000.0,12751000.0,,,-4785000.0,57696000.0,204469000.0,3075505000.0,,,168823000.0,7655000.0,,-13243000.0,57696000.0,10850000.0,139349000.0,189039000.0,223375000.0,76351000.0,1048230000.0,140288000.0,136217000.0,139349000.0,7529764000.0,,36247000.0,-194961000.0,7434441000.0,134156000.0,118931000.0,16525000.0,3565267000.0,134156000.0,44365000.0,43112000.0,0.51,48520000.0,68038000.0,95323000.0,-20786000.0,3061061000.0,190778000.0,-384000.0,3916789000.0,57696000.0,,4052000.0,-200258000.0,9918000.0,7529764000.0,1944000.0,78098000.0,1.6,108751000.0,,489762000.0,78098000.0,9918000.0,223375000.0,3061061000.0,140288000.0,49892000.0,60835000.0,5521000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.396224000,-747000.0,40911000.0,,,380712000.0,,,,,,3922736000.0,,74970000.0,74970000.0,57696000.0,-268844000.0,-690000.0,,71073000.0,-992818000.0,-153925000.0,1048270000.0,,19123000.0,,,,19473000.0,,,-18429000.0,,7875690000.0,,73259000.0,3998000.0,,,,106474000.0,60034000.0,,,,-8861000.0,443893000.0,,,,,,6930262000.0,110455000.0,,,,,3228000.0,17274000.0,,,,,0.46,,,,116043000.0,71073000.0,,,,499753000.0,50421000.0,,-55185000.0,,,,,-9932000.0,,13224000.0,,,,,,3266194000.0,,,176186000.0,,,-11905000.0,,14413000.0,,,,73259000.0,,,,,7756039000.0,,32709000.0,,7639996000.0,,123679000.0,,3765947000.0,145707000.0,40911000.0,39554000.0,0.46,,,,,,,,,74970000.0,,2346000.0,-162719000.0,10619000.0,,-140000.0,443893000.0,,,,,,,,3251781000.0,169322000.0,52507000.0,63645000.0,16716000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.404086400,-658000.0,36263000.0,,,380713000.0,,,,,,3906802000.0,,61701000.0,61701000.0,74970000.0,-220583000.0,-45000.0,,71126000.0,-1039810000.0,-154652000.0,1048310000.0,,17433000.0,,,,-1144000.0,,,-16245000.0,,8069927000.0,,71232000.0,4796000.0,,,,25380000.0,52899000.0,,,,-15157000.0,434528000.0,,,,,,7030117000.0,111010000.0,,,,,3076000.0,-13269000.0,,,,,0.39,,,,96874000.0,71126000.0,,,,491905000.0,57314000.0,,-56625000.0,,,,,-10681000.0,,13836000.0,,,,,,3349242000.0,,,176402000.0,,,-13453000.0,,14381000.0,,,,71232000.0,,,,,7815649000.0,,27932000.0,,7718775000.0,,124049000.0,,3841147000.0,105442000.0,36263000.0,34809000.0,0.39,,,,,,,,,61701000.0,,797000.0,-110458000.0,10654000.0,,35641000.0,434528000.0,,,,,,,,3334861000.0,174802000.0,52353000.0,71150000.0,-16631000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.412035200,-66120000.0,36123000.0,,,380714000.0,,,,,,3875198000.0,,67023000.0,67023000.0,61701000.0,-816482000.0,-204000.0,,71195000.0,-1083169000.0,-141574000.0,1747290000.0,,20555000.0,,,,-10020000.0,,,-28711000.0,,8166631000.0,,110633000.0,5089000.0,,,,98126000.0,57195000.0,0.0,,,21387000.0,504535000.0,,,,,,7197630000.0,115066000.0,,,,,3068000.0,5322000.0,,,,,0.39,,,,102098000.0,71195000.0,,,,562084000.0,58388000.0,,-58144000.0,,,,,-8899000.0,,12609000.0,,,,,,3515463000.0,,,185615000.0,,,-10126000.0,,14348000.0,,,,110633000.0,,,,,8020314000.0,,27626000.0,,7918216000.0,,128192000.0,,4077547000.0,117668000.0,36123000.0,34603000.0,0.39,,,,,,,,,67023000.0,,-517000.0,-201162000.0,10830000.0,,1059000.0,504535000.0,,,,,,,,3501115000.0,177577000.0,57423000.0,70997000.0,36361000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.419984000,-3233000.0,-7752000.0,86011000.0,-45243000.0,367878000.0,,334325000.0,7226016000.0,8012593000.0,507713000.0,3828439000.0,408940000.0,86011000.0,86011000.0,67023000.0,-118142000.0,266000.0,8346261000.0,71314000.0,-1120245000.0,-175509000.0,1747370000.0,-70758000.0,22188000.0,57696000.0,21390000.0,,-3384000.0,277626000.0,,-628000.0,,8346261000.0,,79201000.0,5090000.0,-634829000.0,-1120245000.0,-625660000.0,101332000.0,59959000.0,0.0,,909000.0,-12997000.0,489085000.0,,-673000.0,193699000.0,193699000.0,13996000.0,7226016000.0,72409000.0,4925000.0,331312000.0,909000.0,28315000.0,4624000.0,18988000.0,367878000.0,-1424051000.0,-60230000.0,726877000.0,-0.23,71170000.0,79299000.0,334325000.0,123443000.0,71314000.0,,0.0,,547899000.0,57973000.0,-628000.0,-58317000.0,4240793000.0,1.01,26652000.0,489085000.0,-7033000.0,3692894000.0,13861000.0,,,-15628000.0,86011000.0,230087000.0,3692894000.0,,,188674000.0,21266000.0,,-24746000.0,86011000.0,21390000.0,105545000.0,219164000.0,229930000.0,79201000.0,1747370000.0,236389000.0,101574000.0,105545000.0,8136036000.0,,-16154000.0,-228271000.0,8012593000.0,114266000.0,131793000.0,18973000.0,4240793000.0,114266000.0,-7752000.0,-7392000.0,-0.23,53530000.0,71170000.0,123443000.0,-36545000.0,3678579000.0,224096000.0,-14414000.0,3828439000.0,86011000.0,,-45523000.0,-160490000.0,10548000.0,8136036000.0,-15294000.0,91110000.0,1.01,72113000.0,,547899000.0,91110000.0,10548000.0,229930000.0,3678579000.0,236389000.0,56881000.0,71834000.0,-9794000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.427760000,-2539000.0,25051000.0,,,367879000.0,,,,,,3780548000.0,,90641000.0,90641000.0,86011000.0,-57934000.0,-102000.0,,71366000.0,-1153830000.0,-198570000.0,1747450000.0,,23236000.0,,,,-11438000.0,,,29213000.0,,8541889000.0,,106841000.0,2345000.0,,,,67671000.0,58026000.0,,,3417000.0,16590000.0,156269000.0,,,,204688000.0,,7388059000.0,107207000.0,,,,,3690000.0,4630000.0,,,,,0.25,,,,157972000.0,71366000.0,,,,313263000.0,58920000.0,,-59542000.0,,,,,-8082000.0,,14387000.0,,,,,,4309388000.0,,,192556000.0,,,-15118000.0,,130572000.0,,,,106841000.0,,,,,8405221000.0,,17786000.0,,8247249000.0,,131333000.0,,4622651000.0,133093000.0,25051000.0,24516000.0,0.25,,,,,,,,,90641000.0,,-10224000.0,-170052000.0,10627000.0,,-23786000.0,85769000.0,,,,,,,231410000.0,3903926000.0,283062000.0,61223000.0,73307000.0,27121000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.435622400,-643000.0,38430000.0,,,367880000.0,,,,,,3822876000.0,,68617000.0,68617000.0,90641000.0,-572141000.0,1345000.0,,71412000.0,-1205025000.0,-165225000.0,1747531000.0,,26668000.0,,,,-55191000.0,,,83980000.0,,8647900000.0,,44559000.0,20129000.0,,,,79448000.0,62246000.0,,,3951000.0,-46271000.0,126510000.0,,,,202372000.0,,7442875000.0,127269000.0,,,,,4054000.0,-22024000.0,,,,,0.44,,,,122087000.0,71412000.0,,,,260416000.0,62171000.0,,-59554000.0,,,,,-11509000.0,,14989000.0,,,,,,4439604000.0,,,201656000.0,,,-37620000.0,,74103000.0,,,,44559000.0,,,,,8524891000.0,,31291000.0,,8402804000.0,,139406000.0,,4700020000.0,131179000.0,38430000.0,38167000.0,0.44,,,,,,,,,68617000.0,,2473000.0,-145988000.0,9279000.0,,12532000.0,59849000.0,,,,,,,230152000.0,4092966000.0,360614000.0,62250000.0,77160000.0,-28731000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.443571200,-4797000.0,39699000.0,,,367881000.0,,,,,,3759162000.0,,76383000.0,76383000.0,68617000.0,-300142000.0,-863000.0,,71500000.0,-1259740000.0,-247353000.0,1747613000.0,,27679000.0,,,,-4923000.0,,,35238000.0,,8913949000.0,,95011000.0,17116000.0,,,,154519000.0,60018000.0,0.0,,8679000.0,62000.0,143556000.0,,,,209584000.0,,7654209000.0,135331000.0,,,,,5178000.0,7766000.0,,,,,0.46,,,,123500000.0,71500000.0,,,,305208000.0,67953000.0,,-61924000.0,,,,,-11885000.0,,15143000.0,,,,,,4671176000.0,,,211960000.0,,,-15227000.0,,78770000.0,,,,95011000.0,,,,,8737344000.0,,32659000.0,,8613844000.0,,143114000.0,,4976384000.0,138768000.0,39699000.0,39529000.0,0.46,,,,,,,,,76383000.0,,6088000.0,-241450000.0,10124000.0,,8811000.0,83805000.0,,,,,,,236884000.0,4314232000.0,330570000.0,68846000.0,83096000.0,33033000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.451520000,-1048000.0,42977000.0,125098000.0,9580000.0,367888000.0,,342611000.0,13682000.0,8712384000.0,558322000.0,3975087000.0,513259000.0,125098000.0,125098000.0,76383000.0,-1482598000.0,-373000.0,13682000.0,,-1315339000.0,-201991000.0,2046578000.0,-9027000.0,28230000.0,86011000.0,74140000.0,,454494000.0,320910000.0,,49191000.0,,13682000.0,,96200000.0,27546000.0,-722395000.0,-1315339000.0,-813139000.0,117488000.0,57122000.0,73411000.0,,4314000.0,-1008000.0,239838000.0,,7000.0,211605000.0,211605000.0,17512000.0,13682000.0,143452000.0,382942000.0,419126000.0,4314000.0,39087000.0,4590000.0,48715000.0,367888000.0,-2412815000.0,-95945000.0,819554000.0,,71529000.0,105813000.0,342611000.0,198736000.0,,,78463000.0,,311934000.0,72245000.0,49191000.0,-62070000.0,4631374000.0,1.63,43800000.0,239838000.0,-11494000.0,4319440000.0,15102000.0,,,-30627000.0,125098000.0,237412000.0,4319440000.0,,,213382000.0,-1219000.0,,-27980000.0,125098000.0,74140000.0,146157000.0,261232000.0,239269000.0,96200000.0,2046578000.0,480677000.0,144217000.0,146157000.0,8911120000.0,,35131000.0,-243090000.0,8712384000.0,60642000.0,144469000.0,67136000.0,4631374000.0,60642000.0,42977000.0,42005000.0,,59621000.0,71529000.0,198736000.0,-42970000.0,3965795000.0,261289000.0,0.0,3975087000.0,125098000.0,,11243000.0,-164905000.0,10485000.0,8911120000.0,1224000.0,589356000.0,1.63,116867000.0,,311934000.0,589356000.0,10485000.0,239269000.0,3965795000.0,480677000.0,68913000.0,87347000.0,12377000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.459382400,-449000.0,9966000.0,,,344593000.0,,,,,,3865720000.0,,146197000.0,146197000.0,125098000.0,-465657000.0,521000.0,,72584000.0,-1376592000.0,-159501000.0,2031284000.0,,24855000.0,,,,-408000.0,,-25618000.0,-8533000.0,,14185000.0,,101782000.0,10913000.0,,,,90780000.0,59235000.0,25278000.0,,10546000.0,583000.0,266266000.0,,,,213072000.0,,14185000.0,105687000.0,,,,,5439000.0,21099000.0,,,,,-0.05,,,,198038000.0,72584000.0,,,,346814000.0,70866000.0,,-62737000.0,,,,,-10438000.0,,15188000.0,,,,,,4451645000.0,,,211126000.0,,,-22085000.0,,81609000.0,,,,101782000.0,,,,,8971532000.0,,-3818000.0,,8773494000.0,,145289000.0,,4798459000.0,60895000.0,9966000.0,5936000.0,-0.05,,,,,,,,,146197000.0,,-25268000.0,-171122000.0,9979000.0,,0.0,628467000.0,,,,,,,239333000.0,4091499000.0,443328000.0,65837000.0,86054000.0,8999000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.467244800,-5497000.0,-108116000.0,,,319630000.0,,,,,,4021709000.0,,256000000.0,256000000.0,146197000.0,-1332511000.0,756000.0,,74319000.0,-1425960000.0,-203560000.0,2448713000.0,,25025000.0,,,,-32008000.0,,-33692000.0,8272000.0,,9200568000.0,,70326000.0,10630000.0,,,,242779000.0,62948000.0,342524000.0,,,-44070000.0,,,,,,,7774608000.0,-12922000.0,,,,,6117000.0,109803000.0,,,,,-1.72,,,,,74319000.0,,,,,70169000.0,,-64938000.0,,,,,-470000.0,,15384000.0,,,,,,,,,215826000.0,,,-30281000.0,,,,,,70326000.0,,,,,9144830000.0,,-127648000.0,,,,148501000.0,,4777353000.0,,-108116000.0,-111616000.0,-1.72,,,,,,,,,256000000.0,,-146613000.0,-202842000.0,,,8961000.0,593628000.0,,,,,,,36043000.0,1667824000.0,492483000.0,67325000.0,85553000.0,-34206000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.475193600,-978000.0,28559000.0,,,292560000.0,,,,,,3910078000.0,,157928000.0,157928000.0,256000000.0,-719928000.0,-434000.0,,76651000.0,-1473064000.0,-293615000.0,2377482000.0,,25850000.0,,,,21582000.0,,-39323000.0,-31745000.0,,31991000.0,,119743000.0,13752000.0,,,,124161000.0,60329000.0,0.0,,7705000.0,13781000.0,269915000.0,,,,218309000.0,,31991000.0,131542000.0,,,,,7451000.0,-98072000.0,,,,,0.07,,,,204790000.0,77402000.0,,,,347961000.0,77133000.0,,-67778000.0,,,,,-14001000.0,,15854000.0,,,,,,4662031000.0,,,225318000.0,,,-16018000.0,,47893000.0,,,,119743000.0,,,,,9293901000.0,,5452000.0,,9089111000.0,,153316000.0,,5009992000.0,51832000.0,28559000.0,24475000.0,0.07,,,,,,,,,157928000.0,,-6715000.0,-341337000.0,9635000.0,,-54905000.0,605181000.0,,,,,,,253092000.0,4329094000.0,454569000.0,72002000.0,92987000.0,31370000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.483142400,-4605000.0,19792000.0,125032000.0,-191737000.0,217791000.0,,392501000.0,32730000.0,10193360000.0,619485000.0,4895796000.0,370544000.0,125032000.0,125032000.0,157928000.0,-2232807000.0,-1128000.0,32730000.0,,-1546798000.0,-902914000.0,2378262000.0,-11529000.0,31223000.0,125098000.0,33464000.0,,147664000.0,377274000.0,-108193000.0,5355000.0,,32730000.0,,100650000.0,3651000.0,-1496628000.0,-1546798000.0,-1559590000.0,647801000.0,59699000.0,1064375000.0,,3587000.0,-12936000.0,366174000.0,,-285000.0,231416000.0,231416000.0,25433000.0,32730000.0,146237000.0,136830000.0,1105521000.0,3587000.0,-66000.0,6426000.0,-32896000.0,217791000.0,-4750903000.0,-102284000.0,897893000.0,,76103000.0,106953000.0,392501000.0,161528000.0,,,1432177000.0,,449770000.0,95222000.0,5355000.0,-67308000.0,4983917000.0,-1.99,5322000.0,366174000.0,-21115000.0,4534147000.0,17458000.0,,,-42642000.0,125032000.0,242211000.0,4534147000.0,,,245623000.0,14748000.0,,-33900000.0,125032000.0,33464000.0,-49799000.0,278408000.0,265842000.0,100650000.0,2378262000.0,429995000.0,-65901000.0,-49799000.0,10354888000.0,,-25127000.0,-262761000.0,10193360000.0,87464000.0,172379000.0,38946000.0,4983917000.0,87464000.0,19792000.0,15304000.0,,63884000.0,76103000.0,161528000.0,-46024000.0,4164025000.0,313390000.0,-206826000.0,4895796000.0,125032000.0,,-13141000.0,-781327000.0,9744000.0,10354888000.0,60692000.0,731671000.0,-1.99,-151141000.0,,449770000.0,731671000.0,9744000.0,265842000.0,4164025000.0,429995000.0,73244000.0,112680000.0,-841000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.490918400,0.0,47555000.0,,,75285000.0,,,,,,4952431000.0,,151209000.0,151209000.0,125032000.0,-1367829000.0,-235000.0,,88147000.0,-1623228000.0,-436116000.0,2799508000.0,,29784000.0,,,,-4575000.0,,-17934000.0,21460000.0,,33213000.0,,107464000.0,5707000.0,,,,386884000.0,75353000.0,217759000.0,,1813000.0,-2551000.0,391030000.0,,,,239136000.0,,33213000.0,174522000.0,,,,,5252000.0,26177000.0,,,,,0.29,,,,195077000.0,88200000.0,,,,476098000.0,97183000.0,,-77322000.0,,,,,-38652000.0,,19229000.0,,,,,,4957521000.0,,,268852000.0,,,-43974000.0,,30853000.0,,,,107464000.0,,,,,10868626000.0,,25661000.0,,10673549000.0,,191765000.0,,5433619000.0,84300000.0,47555000.0,41711000.0,0.29,,,,,,,,,151209000.0,,1448000.0,-468356000.0,9979000.0,,3200000.0,782637000.0,,,,,,,267014000.0,4430686000.0,482608000.0,77087000.0,116412000.0,17923000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.498780800,-163000.0,41496000.0,,,75307000.0,,,,,,5157164000.0,,124877000.0,124877000.0,151209000.0,-630848000.0,1589000.0,,90215000.0,-1694254000.0,-480804000.0,2800398000.0,,31748000.0,,,,-3585000.0,,-130350000.0,22677000.0,,34267000.0,,114144000.0,6870000.0,,,,372341000.0,72772000.0,241848000.0,,975000.0,-16415000.0,327363000.0,,,,241544000.0,,34267000.0,177342000.0,,,,,5504000.0,-26332000.0,,,,,0.35,,,,160957000.0,90745000.0,,,,417901000.0,104098000.0,,-78989000.0,,,,,-20691000.0,,19234000.0,,,,,,5184685000.0,,,273084000.0,,,-37218000.0,,36844000.0,,,,114144000.0,,,,,11245667000.0,,31630000.0,,11084710000.0,,196104000.0,,5602586000.0,87051000.0,41496000.0,34221000.0,0.35,,,,,,,,,124877000.0,,-28000.0,-513364000.0,8393000.0,,-2750000.0,734189000.0,,,,,,,270577000.0,4775385000.0,520870000.0,76980000.0,123332000.0,-4640000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.506729600,-85000.0,59546000.0,,,75329000.0,,,,,,5406970000.0,,118562000.0,118562000.0,124877000.0,-552205000.0,-1578000.0,,92598000.0,,-334841000.0,3115290000.0,,31031000.0,,,,-14205000.0,,0.0,43864000.0,,38706000.0,,134722000.0,6319000.0,,,,190160000.0,74844000.0,245784000.0,,583000.0,-2138000.0,338296000.0,,,,240501000.0,,38706000.0,198365000.0,,,,,7893000.0,-6315000.0,,,,,0.55,,,,168138000.0,93296000.0,,,,429738000.0,107788000.0,,-81820000.0,,,,,-23222000.0,,17636000.0,,,,,,5222192000.0,,,283737000.0,,,-46998000.0,,33098000.0,,,,134722000.0,,,,,11545323000.0,,51273000.0,,11377185000.0,,200268000.0,,5651930000.0,90719000.0,59546000.0,53773000.0,0.55,,,,,,,,,118562000.0,,15145000.0,-332044000.0,9899000.0,,4250000.0,430684000.0,,,,,,,268248000.0,4817040000.0,557011000.0,83469000.0,125424000.0,17336000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
