,quarterlyPurchaseOfInvestment,quarterlyStockBasedCompensation,quarterlyTotalRevenue,annualNetOtherFinancingCharges,annualNetIncomeContinuousOperations,trailingTaxProvision,quarterlyBasicEPS,annualCashAndCashEquivalents,quarterlyEbitda,annualCurrentAccruedExpenses,annualCurrentDebt,annualInvestmentsAndAdvances,annualCurrentDeferredRevenue,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyInvestingCashFlow,quarterlyGrossProfit,trailingOperatingIncome,annualCostOfRevenue,quarterlyNetIncomeCommonStockholders,quarterlyEndCashPosition,quarterlyChangeInAccountPayable,quarterlyCashDividendsPaid,annualDeferredIncomeTax,trailingOperatingExpense,annualOtherNonCurrentAssets,quarterlyCurrentAssets,annualOperatingExpense,quarterlyCurrentLiabilities,trailingSellingGeneralAndAdministration,annualGainsLossesNotAffectingRetainedEarnings,quarterlyGrossPPE,quarterlyIncomeTaxPayable,annualAccumulatedDepreciation,annualResearchAndDevelopment,quarterlyOtherNonCashItems,quarterlyRepurchaseOfCapitalStock,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,quarterlyChangeInWorkingCapital,annualRepurchaseOfCapitalStock,annualChangeInWorkingCapital,trailingNetIncomeContinuousOperations,annualCurrentAssets,annualTotalLiabilitiesNetMinorityInterest,quarterlyOperatingIncome,quarterlyRetainedEarnings,trailingCostOfRevenue,quarterlyDeferredIncomeTax,annualChangesInAccountReceivables,quarterlyCostOfRevenue,annualNetIncomeCommonStockholders,quarterlyDilutedAverageShares,quarterlyGoodwill,quarterlyNetOtherInvestingChanges,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,annualBasicEPS,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualRetainedEarnings,quarterlyChangeInInventory,quarterlyLongTermDebt,annualCommonStockIssuance,annualAccountsReceivable,annualFreeCashFlow,annualBeginningCashPosition,annualNetIncome,annualCashDividendsPaid,quarterlyOperatingExpense,quarterlyNetIncomeContinuousOperations,annualTotalNonCurrentAssets,quarterlyCurrentDeferredRevenue,quarterlySellingGeneralAndAdministration,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncome,annualSellingGeneralAndAdministration,quarterlyRepaymentOfDebt,annualTaxProvision,annualOtherNonCashItems,annualOtherCurrentAssets,annualTotalAssets,quarterlyOtherCurrentAssets,annualStockholdersEquity,annualLongTermDebt,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualCurrentLiabilities,annualChangeInInventory,annualDepreciationAndAmortization,quarterlyCurrentDebt,quarterlyCommonStockIssuance,quarterlyCapitalExpenditure,quarterlyCashFlowFromContinuingFinancingActivities,annualInventory,quarterlyInterestExpense,quarterlyInvestmentsAndAdvances,quarterlyNetOtherFinancingCharges,quarterlyAccumulatedDepreciation,quarterlyOtherNonCurrentAssets,quarterlyNonCurrentDeferredTaxesLiabilities,annualSaleOfInvestment,annualIncomeTaxPayable,annualCapitalStock,quarterlyOtherIncomeExpense,annualStockBasedCompensation,annualPurchaseOfBusiness,trailingOtherIncomeExpense,quarterlyInventory,annualDilutedAverageShares,annualNetPPE,annualCashCashEquivalentsAndMarketableSecurities,annualOperatingCashFlow,annualOtherIntangibleAssets,annualGrossProfit,quarterlyOperatingCashFlow,annualDilutedEPS,quarterlyChangeInCashSupplementalAsReported,annualEbitda,annualNonCurrentDeferredTaxesLiabilities,quarterlyOtherCurrentLiabilities,annualBasicAverageShares,quarterlyTaxProvision,quarterlyDilutedEPS,trailingNetIncome,quarterlyPurchaseOfBusiness,quarterlyNetPPE,quarterlyPretaxIncome,annualOtherCurrentLiabilities,annualGrossPPE,quarterlyChangesInAccountReceivables,trailingPretaxIncome,annualChangeInCashSupplementalAsReported,annualNetOtherInvestingChanges,annualPretaxIncome,annualInterestExpense,annualRepaymentOfDebt,quarterlyFreeCashFlow,annualGoodwill,quarterlyTotalAssets,annualOtherNonCurrentLiabilities,quarterlyOtherIntangibleAssets,quarterlyTotalNonCurrentAssets,annualOtherIncomeExpense,annualOperatingIncome,trailingGrossProfit,annualCapitalExpenditure,annualInvestingCashFlow,quarterlySaleOfInvestment,annualTotalRevenue,annualPurchaseOfInvestment,quarterlyDepreciationAndAmortization,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyBasicAverageShares,annualAccountsPayable,quarterlyBeginningCashPosition,annualEndCashPosition,annualCashFlowFromContinuingFinancingActivities,quarterlyCapitalStock,trailingInterestExpense,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingTotalRevenue,trailingBeginningCashPosition,trailingBasicAverageShares,trailingChangeInCashSupplementalAsReported,trailingCommonStockIssuance,trailingPurchaseOfBusiness,quarterlyOtherShortTermInvestments,quarterlyNonCurrentDeferredRevenue,trailingOtherNonCashItems,trailingChangeInWorkingCapital,trailingCashFlowFromContinuingFinancingActivities,annualNonCurrentDeferredRevenue,trailingBasicEPS,trailingDilutedEPS,trailingRepaymentOfDebt,quarterlyResearchAndDevelopment,trailingStockBasedCompensation,trailingPurchaseOfInvestment,trailingChangesInAccountReceivables,trailingCapitalExpenditure,trailingNetOtherInvestingChanges,trailingChangeInInventory,trailingChangeInAccountPayable,trailingCashDividendsPaid,trailingEndCashPosition,trailingOperatingCashFlow,trailingNetOtherFinancingCharges,trailingInvestingCashFlow,trailingDepreciationAndAmortization,trailingSaleOfInvestment,annualOtherShortTermInvestments,trailingDeferredIncomeTax,trailingResearchAndDevelopment,trailingRepurchaseOfCapitalStock,trailingDilutedAverageShares,trailingFreeCashFlow
915062400,-4000000.0,,1509200000.0,900000.0,672800000.0,,,93500000.0,349300000.0,,406700000.0,,,2780200000.0,-201800000.0,594100000.0,,3466200000.0,184300000.0,0.0,,-37500000.0,59900000.0,,2106900000.0,1834500000.0,1102400000.0,1222000000.0,,,2417400000.0,,-1429900000.0,,-33200000.0,,1558200000.0,,-29000000.0,,-152600000.0,,1834500000.0,2780200000.0,296700000.0,3130200000.0,,39700000.0,,915100000.0,672800000.0,,,8700000.0,,,1.345,,3338000000.0,3130200000.0,8600000.0,947000000.0,7400000.0,,-238400000.0,185900000.0,672800000.0,-127400000.0,297400000.0,184300000.0,4283700000.0,,244800000.0,611200000.0,184300000.0,890600000.0,,386800000.0,4800000.0,170100000.0,6118200000.0,170100000.0,3338000000.0,947000000.0,1558200000.0,1222000000.0,18500000.0,211800000.0,406700000.0,2100000.0,-212000000.0,-40800000.0,581800000.0,5300000.0,,-1300000.0,-1429900000.0,2106900000.0,,45500000.0,,,-1100000.0,,,,581800000.0,503970037.0,987500000.0,93500000.0,721500000.0,1189300000.0,2181700000.0,225600000.0,1.335,-14700000.0,1291100000.0,,546400000.0,500223048.0,106000000.0,,,,987500000.0,290300000.0,546400000.0,2417400000.0,,,-92400000.0,15100000.0,1059600000.0,14200000.0,,13600000.0,,6118200000.0,611200000.0,1189300000.0,4283700000.0,-5500000.0,1079300000.0,,-959900000.0,-890400000.0,11800000.0,5647900000.0,-13200000.0,52600000.0,93500000.0,93500000.0,,268900000.0,0.0,0.0,80000000.0,,,268900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922838400,-5600000.0,,1473800000.0,,,,0.165,,322800000.0,,,,,3027400000.0,-155500000.0,576100000.0,,,164300000.0,0.0,,-37500000.0,,,,2068400000.0,,1199100000.0,,,2500000000.0,,,,9500000.0,,,,-5500000.0,,,,,,262500000.0,3257000000.0,,4500000.0,,897700000.0,,500934000.0,,3700000.0,,,,,3434300000.0,,-400000.0,1230800000.0,,,,,,,313600000.0,164300000.0,,,253300000.0,597500000.0,164300000.0,,,,,,,188300000.0,,,1828300000.0,,,,305000000.0,2500000.0,-180900000.0,125200000.0,,8400000.0,,1700000.0,-1467600000.0,2021500000.0,,,,,4700000.0,,,,598200000.0,,,,,,,192200000.0,,157100000.0,,,611600000.0,,94500000.0,0.1625,,,1032400000.0,258800000.0,,,,,,,,,,11300000.0,,6461700000.0,,1339400000.0,4393300000.0,,,,,,15200000.0,,,60300000.0,250600000.0,250600000.0,500934000.0,,93500000.0,,,,,282500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
930700800,-1400000.0,,1624200000.0,,,,0.2,,387300000.0,,,,,3148400000.0,-368900000.0,645700000.0,,,199800000.0,0.0,,-37600000.0,,,,2032300000.0,,1331900000.0,,,2586500000.0,,,,,,,,-78400000.0,,,,,,323600000.0,3419300000.0,,-3100000.0,,978500000.0,,501206000.0,,3100000.0,,,,,3590500000.0,,4500000.0,1223900000.0,,,,,,,322100000.0,199800000.0,,,258400000.0,592600000.0,199800000.0,,,,,,,211300000.0,,,1816500000.0,,,,434700000.0,3200000.0,-413300000.0,86200000.0,,11600000.0,,100000.0,-1502200000.0,2079400000.0,,,,,2800000.0,,,,613700000.0,,,,,,,153900000.0,,-131000000.0,,,589200000.0,,114900000.0,0.1975,,,1084300000.0,314700000.0,,,,,,,,,,-259400000.0,,6738900000.0,,1542900000.0,4706600000.0,,,,,,28500000.0,,,63700000.0,119500000.0,119500000.0,501206000.0,,0.0,,,,,308000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938649600,-28700000.0,,1593800000.0,,,,0.1875,,374600000.0,,,,,3149400000.0,-143600000.0,629200000.0,,,187200000.0,151500000.0,,-37500000.0,,,,2084500000.0,,1353300000.0,,,2616000000.0,,,,,,,,-4300000.0,,,,,,309700000.0,3561400000.0,,-4900000.0,,964600000.0,,501400000.0,,400000.0,,,,,3741600000.0,,-13900000.0,1212400000.0,,,,,,,319500000.0,187200000.0,,,254600000.0,583700000.0,187200000.0,,,,,,,211100000.0,,,1796100000.0,,,,424900000.0,2000000.0,-140000000.0,-49100000.0,,12000000.0,,-300000.0,-1528000000.0,2140800000.0,,,,,-2900000.0,,,,625000000.0,,,,,,,224200000.0,,31900000.0,,,639000000.0,,107600000.0,0.185,,,1088000000.0,294800000.0,,,,,,,,,,84200000.0,,6891000000.0,,1577700000.0,4806500000.0,,,,,,22700000.0,,,64900000.0,151500000.0,151500000.0,501400000.0,,0.0,,,2500000.0,,289400000.0,-130900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
946598400,,,4641400000.0,-15500000.0,841100000.0,,,233000000.0,745100000.0,,553700000.0,,,4244900000.0,-260400000.0,1705200000.0,,5773400000.0,289700000.0,232900000.0,,-71000000.0,105300000.0,,2123500000.0,3272900000.0,2073300000.0,2045400000.0,,-188500000.0,3912300000.0,,-2278400000.0,,-30800000.0,,2199500000.0,,-63500000.0,-45000000.0,-151700000.0,,3272900000.0,4244900000.0,590700000.0,4485500000.0,,108800000.0,,2936200000.0,841100000.0,,,37900000.0,,,1.4,,4815400000.0,4485500000.0,17200000.0,1360700000.0,21900000.0,,-104900000.0,109500000.0,841100000.0,-183600000.0,1114500000.0,289700000.0,5787400000.0,,960100000.0,838800000.0,289700000.0,1730000000.0,,511600000.0,-800000.0,324800000.0,9060300000.0,324800000.0,4815400000.0,1360700000.0,2199500000.0,2045400000.0,7400000.0,343300000.0,553700000.0,14200000.0,-407300000.0,-138700000.0,1084200000.0,35600000.0,,-17000000.0,-2278400000.0,2123500000.0,,133000000.0,,3000000.0,-70700000.0,,,,1084200000.0,609492754.0,1633900000.0,233000000.0,1036600000.0,2030000000.0,3559800000.0,466300000.0,1.38,65400000.0,1829800000.0,,1021500000.0,600785714.0,194600000.0,,,,1633900000.0,484300000.0,1021500000.0,3912300000.0,,,123400000.0,45100000.0,1352700000.0,67500000.0,,59000000.0,,9060300000.0,838800000.0,2030000000.0,5787400000.0,-66100000.0,1486500000.0,,-1141500000.0,-928400000.0,66600000.0,9333200000.0,,154400000.0,233000000.0,233000000.0,,470200000.0,151500000.0,232900000.0,23600000.0,3000000.0,,470200000.0,-188500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954460800,-6943000.0,,2404960000.0,,,,0.365,,447490000.0,,,,,4181565000.0,-133530000.0,901661000.0,,,219129000.0,247902000.0,,-54102000.0,,,,3340708000.0,,1960201000.0,,,4024552000.0,,,,,,,,-69455000.0,,,,,,358303000.0,4650440000.0,,-908000.0,,1503299000.0,,608038000.0,,5372000.0,,,,,4960049000.0,,-19110000.0,1350069000.0,,,,,,,543358000.0,219129000.0,,,454171000.0,871295000.0,219129000.0,,,,,,,349027000.0,,,2221364000.0,,,,549513000.0,6612000.0,-71894000.0,-57412000.0,,16083000.0,,1548000.0,-2378857000.0,2012552000.0,,,,,209000.0,,,,1118504000.0,,,,,,,215896000.0,,14949000.0,,,960582000.0,,123300000.0,0.36,,,1645695000.0,342429000.0,,,,,,,,,,144002000.0,,9141614000.0,,2142659000.0,5800906000.0,,,,,,18386000.0,,,89187000.0,247902000.0,247902000.0,601492000.0,,232953000.0,,,3014000.0,,450106000.0,-221719000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
962323200,-8285000.0,,2577446000.0,,,,0.455,,545483000.0,,,,,4182412000.0,-291867000.0,1001384000.0,,,273272000.0,212153000.0,,-54204000.0,,,,3307640000.0,,1971953000.0,,,4012836000.0,,,,,,,,-92388000.0,,,,,,446503000.0,4869407000.0,,-8559000.0,,1576062000.0,,608968000.0,,-3501000.0,,,,,5127499000.0,,12800000.0,1340305000.0,,,,,,,554881000.0,273272000.0,,,455901000.0,870154000.0,273272000.0,,,,,,,341923000.0,,,2210459000.0,,,,616236000.0,6395000.0,-82747000.0,31045000.0,,17725000.0,,-898000.0,-2391580000.0,2214009000.0,,,,,-1806000.0,,,,1099866000.0,,,,,,,249962000.0,,-35749000.0,,,907366000.0,,153700000.0,0.45,,,1621256000.0,426972000.0,,,,,,,,,,167215000.0,,9309911000.0,,2167006000.0,6002271000.0,,,,,,23452000.0,,,98980000.0,212153000.0,212153000.0,603032000.0,,247902000.0,,,3020000.0,,448351000.0,-279632000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970272000,-3987000.0,,2472342000.0,,,,0.435,,531576000.0,,,,,4265816000.0,-260314000.0,948525000.0,,,264085000.0,267591000.0,,-54306000.0,,,,3437320000.0,,1835819000.0,,,4034009000.0,,,,149000.0,,,,-39628000.0,,,,,,434263000.0,5073094000.0,,2828000.0,,1523817000.0,,608950000.0,,118000.0,,,,,5289721000.0,,-11852000.0,1581787000.0,,,,,,,514262000.0,264085000.0,,,416949000.0,848210000.0,264085000.0,,,,,,,365609000.0,,,2429997000.0,,,,482348000.0,4227000.0,-80884000.0,13888000.0,,18567000.0,,-829000.0,-2407574000.0,2172122000.0,,,,,-3111000.0,,,,1152183000.0,,,,,,,304926000.0,,55438000.0,,,922707000.0,,148500000.0,0.435,,,1626435000.0,412585000.0,,,,,,,,,,224042000.0,,9555537000.0,,2319660000.0,6118217000.0,,,,,,20742000.0,,,97146000.0,267591000.0,267591000.0,603714000.0,,212153000.0,,,3022000.0,,430764000.0,-331406000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978220800,-2845000.0,,2528829000.0,-493000.0,957980000.0,,,151295000.0,452425000.0,,425789000.0,,,4202469000.0,-325653000.0,938859000.0,,6193315000.0,201494000.0,151295000.0,,-60397000.0,-21106000.0,,2067989000.0,3329061000.0,2226825000.0,1817610000.0,,-398712000.0,4199610000.0,,-2477086000.0,,-340000.0,,2384859000.0,,60689000.0,,-140782000.0,,3329061000.0,4202469000.0,324368000.0,5214098000.0,,-14467000.0,,1589970000.0,957980000.0,,,-119000.0,,,1.59,,5400987000.0,5214098000.0,22107000.0,1549038000.0,25409000.0,,808497000.0,232953000.0,957980000.0,-223009000.0,614491000.0,201494000.0,6274395000.0,,486434000.0,835821000.0,201494000.0,1813455000.0,,520200000.0,-161000.0,341749000.0,9603456000.0,341749000.0,5400987000.0,1549038000.0,2384859000.0,1817610000.0,3945000.0,413370000.0,425789000.0,8175000.0,-78388000.0,-147342000.0,1181385000.0,20002000.0,,-314000.0,-2477086000.0,2067989000.0,,84102000.0,,3027000.0,-8172000.0,,,,1181385000.0,608241270.0,1722524000.0,151295000.0,1122410000.0,2483882000.0,3790262000.0,351626000.0,1.575,-116296000.0,1976807000.0,,936404000.0,602503145.0,94700000.0,,,,1722524000.0,296194000.0,936404000.0,4199610000.0,,,-81658000.0,1870000.0,1478180000.0,72377000.0,,273238000.0,,9603456000.0,835821000.0,2483882000.0,6274395000.0,-12880000.0,1563437000.0,,-313913000.0,-1011364000.0,21522000.0,9983577000.0,-22060000.0,128057000.0,151295000.0,151295000.0,,455417000.0,267591000.0,151295000.0,-159821000.0,3027000.0,,455417000.0,-398712000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985996800,-9518000.0,,2396834000.0,,,,0.3,,399524000.0,,,,,4041800000.0,-98473000.0,783792000.0,,,182758000.0,149492000.0,,-60490000.0,,,,3316197000.0,,1810704000.0,,,4266995000.0,,,,-9000.0,,,,-24913000.0,,,,,,297479000.0,5337503000.0,,178000.0,,1613042000.0,,611462000.0,,666000.0,1644660000.0,731615000.0,,,5583917000.0,,6178000.0,1393347000.0,,,,,,,486313000.0,182758000.0,,,461774000.0,837749000.0,182758000.0,,,,,,,0.0,,,2231096000.0,,,,466665000.0,27146000.0,-72293000.0,-143340000.0,,18711000.0,,116000.0,-2537638000.0,1592256000.0,,,,,2390000.0,,,,1192882000.0,,,,,,,237367000.0,,-1803000.0,,,60752000.0,,98400000.0,0.3,,,1729357000.0,281158000.0,,,,,,,,,,165074000.0,,9625717000.0,,2506828000.0,6309520000.0,,,,,,24095000.0,,,102045000.0,149492000.0,149492000.0,606302000.0,,151295000.0,,,3038000.0,,429665000.0,-366781000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993859200,-14301000.0,,2510113000.0,,,,0.385,,483324000.0,,,,,4177170000.0,-302316000.0,845710000.0,,,232776000.0,176931000.0,,-60751000.0,,,,3295734000.0,,1849809000.0,,,4312403000.0,,,,-3269000.0,,,,-20844000.0,,,,,,378808000.0,5509381000.0,,-19270000.0,,1664403000.0,,612954000.0,2624540000.0,10330000.0,1635693000.0,762172000.0,,,5694096000.0,,36717000.0,1390434000.0,,,,,,,466902000.0,232776000.0,,,440799000.0,936927000.0,232776000.0,,,,,,,0.0,,,2327361000.0,,,,559484000.0,18058000.0,-68106000.0,55404000.0,,17859000.0,,1704000.0,-2600621000.0,1735624000.0,,,,,-2773000.0,,,,1154948000.0,,,,,,,283753000.0,,27439000.0,,,119080000.0,,125400000.0,0.38,,,1711782000.0,358176000.0,,,,,,,,,,215647000.0,,9871266000.0,,,6575532000.0,,,,,,25351000.0,,,104516000.0,176931000.0,176931000.0,608320000.0,,149492000.0,,,3047000.0,,409073000.0,-446587000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001808000,-53820000.0,,2395645000.0,,,,0.325,,429356000.0,,,,,4262722000.0,-316042000.0,798496000.0,,,199055000.0,229313000.0,,-60899000.0,,,,3349215000.0,,1956350000.0,,,4415303000.0,,,,29684000.0,,,,117193000.0,,,,,,327616000.0,5641435000.0,,3292000.0,,1597149000.0,,612926000.0,2812254000.0,-9619000.0,1629559000.0,790893000.0,,,5890842000.0,,43980000.0,1380371000.0,,,,,,,470880000.0,199055000.0,,,442430000.0,926001000.0,199055000.0,,,,,,,0.0,,,2306372000.0,,,,584130000.0,1446000.0,-60268000.0,-45855000.0,,18308000.0,,-356000.0,-2678904000.0,1752182000.0,,,,,-3153000.0,,,,1153220000.0,,,,,,,405232000.0,,52382000.0,,,176182000.0,,107100000.0,0.325,,,1736399000.0,306155000.0,,,,,,,,,,344964000.0,,10153564000.0,,,6804349000.0,,,,,,19728000.0,,,101740000.0,229313000.0,229313000.0,609044000.0,,176931000.0,,,3048000.0,,405145000.0,-383389000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009756800,-23690000.0,,1990199000.0,1330000.0,802449000.0,,,282224000.0,380207000.0,737456000.0,313447000.0,,,3781611000.0,54857000.0,673540000.0,,6191253000.0,191070000.0,282224000.0,,-67001000.0,38612000.0,,1847443000.0,3163244000.0,1795435000.0,1518158000.0,,-401925000.0,4103960000.0,,-2470270000.0,,-26392000.0,,2263453000.0,,119286000.0,,190722000.0,,3163244000.0,3781611000.0,302200000.0,5765421000.0,,54412000.0,,1316659000.0,805659000.0,,,16226000.0,1450029000.0,737456000.0,1.325,,6040738000.0,5765421000.0,71627000.0,1267141000.0,,1450029000.0,1094464000.0,151295000.0,805659000.0,-249141000.0,371340000.0,187860000.0,6659105000.0,,345847000.0,996312000.0,191070000.0,1690850000.0,,428400000.0,14000.0,100181000.0,9822349000.0,100181000.0,6040738000.0,1267141000.0,2263453000.0,1518158000.0,158502000.0,386308000.0,313447000.0,,-55895000.0,-422977000.0,994156000.0,13173000.0,,-134000.0,-2470270000.0,1847443000.0,,214513000.0,,3052000.0,-3667000.0,,,,994156000.0,612668441.0,1633690000.0,282224000.0,1351026000.0,2738694000.0,3101538000.0,424674000.0,1.315,52911000.0,1692411000.0,,100006000.0,608044528.0,97500000.0,,,,1633690000.0,285360000.0,100006000.0,4103960000.0,,,130929000.0,17603000.0,1230849000.0,68051000.0,,368779000.0,,9822349000.0,996312000.0,2738694000.0,6659105000.0,-7203000.0,1306103000.0,,-256562000.0,-661974000.0,145339000.0,9292791000.0,-101329000.0,78007000.0,282224000.0,282224000.0,,367249000.0,229313000.0,282224000.0,-556768000.0,3052000.0,,367249000.0,-401925000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1017532800,-115049000.0,,2204654000.0,,,,-0.04,,386258000.0,,,,,3736810000.0,-194305000.0,729535000.0,,,-23443000.0,281026000.0,,-67084000.0,,,,3157233000.0,,1556023000.0,,,4108505000.0,,,,3353000.0,,,,33778000.0,,,,,,309899000.0,5674625000.0,,-11870000.0,,1475119000.0,,586075000.0,,1165000.0,1486807000.0,765004000.0,,,5945936000.0,,24768000.0,1249744000.0,,,,,,,419636000.0,194372000.0,,,414764000.0,931043000.0,-23443000.0,,,,,,,95754000.0,,,2180787000.0,,,,276498000.0,30997000.0,-64051000.0,-77413000.0,,17503000.0,,-453000.0,-2503325000.0,1937121000.0,,,,,2076000.0,,,,964958000.0,,,,,,,282894000.0,,-1198000.0,,,123657000.0,,100100000.0,-0.04,,,1605180000.0,294472000.0,,,,,,,,,,218843000.0,,9682746000.0,,2490427000.0,6525513000.0,,,,,,14580000.0,,,76359000.0,281026000.0,281026000.0,586075000.0,,282224000.0,,,3063000.0,,390864000.0,-437016000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1025395200,-60723000.0,,2434625000.0,,,,0.435,,503717000.0,,,,,3911299000.0,-163237000.0,858622000.0,,,267511000.0,485339000.0,,-67352000.0,,,,3450249000.0,,1490712000.0,,,4227442000.0,,,,,,,,-14918000.0,,,,,,429008000.0,5874734000.0,,-21158000.0,,1576003000.0,,616880000.0,,402000.0,1584827000.0,813688000.0,,,6260263000.0,,33369000.0,1485064000.0,,,,,,,429614000.0,265245000.0,,,424368000.0,935523000.0,267511000.0,,,,,,,90699000.0,,,2420587000.0,,,,171338000.0,8478000.0,-68656000.0,57890000.0,,18421000.0,,594000.0,-2593950000.0,2031494000.0,,,,,2058000.0,,,,957518000.0,,,,,,,281292000.0,,204313000.0,,,105274000.0,,147400000.0,0.435,,,1633492000.0,412645000.0,,,,,,,,,,212636000.0,,10171562000.0,,2540364000.0,6721313000.0,,,,,,13590000.0,,,74709000.0,485339000.0,485339000.0,612606000.0,,281026000.0,,,3066000.0,,400412000.0,-331324000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033344000,-15040000.0,,2401038000.0,,,,0.4,,473966000.0,,,,,3929560000.0,-53947000.0,839490000.0,,,245536000.0,720421000.0,,-67403000.0,,,,3707334000.0,,1518879000.0,,,4285494000.0,,,,,,,,55858000.0,,,,,,396936000.0,6049789000.0,,19268000.0,,1561548000.0,,615786000.0,,1091000.0,1574888000.0,847831000.0,,,6498240000.0,,-15786000.0,1474666000.0,,,,,,,442554000.0,244260000.0,,,437526000.0,936015000.0,245536000.0,,,,,,,99248000.0,,,2410681000.0,,,,132804000.0,1413000.0,-59840000.0,-123527000.0,,14652000.0,,1293000.0,-2648767000.0,1988555000.0,,,,,-6524000.0,,,,981949000.0,,,,,,,379958000.0,,235082000.0,,,122201000.0,,131500000.0,0.4,,,1636727000.0,375760000.0,,,,,,,,,,320118000.0,,10427800000.0,,2594978000.0,6720466000.0,,,,,,22895000.0,,,77030000.0,720421000.0,720421000.0,612816000.0,,485339000.0,,,3067000.0,,416043000.0,-269864000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1041292800,-3929000.0,,2427423000.0,2790000.0,931810000.0,,,1057687000.0,447582000.0,833689000.0,121604000.0,,,3974030000.0,78232000.0,826302000.0,,6213791000.0,222988000.0,1057687000.0,,-70480000.0,-60471000.0,,1946608000.0,3878809000.0,1748178000.0,1567162000.0,,-302376000.0,4205657000.0,,-2574408000.0,,-30000.0,,2406868000.0,,109826000.0,,184544000.0,,3878809000.0,3974030000.0,369928000.0,6202263000.0,,-46711000.0,,1601121000.0,712592000.0,,,421000.0,1500031000.0,833689000.0,1.165,,6649071000.0,6202263000.0,29493000.0,1460381000.0,44381000.0,1500031000.0,1017332000.0,282224000.0,712592000.0,-272319000.0,456374000.0,227933000.0,6744292000.0,,443587000.0,946487000.0,222988000.0,1720245000.0,,501750000.0,44000.0,4044000.0,10623101000.0,4044000.0,6649071000.0,1460381000.0,2406868000.0,1567162000.0,71844000.0,305752000.0,121604000.0,3493000.0,-78877000.0,-85593000.0,962746000.0,17879000.0,,1356000.0,-2574408000.0,1946608000.0,,77780000.0,,3068000.0,-1366000.0,,,,962746000.0,616962771.0,1631249000.0,1057687000.0,1288756000.0,2624810000.0,3253949000.0,344612000.0,1.155,337266000.0,1811523000.0,,194911000.0,611666953.0,122750000.0,,,,1631249000.0,350683000.0,194911000.0,4205657000.0,,,775463000.0,3079000.0,1433560000.0,68455000.0,,265735000.0,,10623101000.0,946487000.0,2624810000.0,6744292000.0,-3756000.0,1505771000.0,,-271424000.0,-333257000.0,26715000.0,9467740000.0,-194741000.0,77654000.0,1057687000.0,1057687000.0,,416958000.0,720421000.0,1057687000.0,-228643000.0,3068000.0,,416958000.0,-302376000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049068800,-29138000.0,,2313790000.0,,,,0.32,,398185000.0,,,,,3927327000.0,-82573000.0,799998000.0,,,195377000.0,1125550000.0,,-70514000.0,,,,4051406000.0,,1484821000.0,,,4329294000.0,,,,39000.0,,,,-42344000.0,,,,,,321000000.0,6327105000.0,,-4853000.0,,1513792000.0,,615544000.0,,-885000.0,1562330000.0,709926000.0,,,6919082000.0,,-6070000.0,1451785000.0,,,,,,,478998000.0,199484000.0,,,469688000.0,990721000.0,195377000.0,,,,,,,0.0,,,2442506000.0,,,,100998000.0,2597000.0,-56173000.0,-100137000.0,,17432000.0,,458000.0,-2671832000.0,1938403000.0,,,,,3316000.0,,,,1008967000.0,,,,,,,217174000.0,,67863000.0,,,248106000.0,,107400000.0,0.315,,,1657462000.0,306884000.0,,,,,,,,,,161001000.0,,10846409000.0,,2640513000.0,6795003000.0,,,,,,15665000.0,,,77185000.0,1125550000.0,1125550000.0,613244000.0,,1057687000.0,,,3077000.0,,425791000.0,-163575000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
